press;unit_number;plating_tank;proof_cut;viscosity;caliper;ink_temperature;humifity;roughness;blade_pressure;varnish_pct;press_speed;ink_pct;solvent_pct;esa_voltage;esa_amperage;wax;hardener;roller_durometer;current_density;anode_space_ratio;chrome_content;grain_screened_no;grain_screened_yes;ink_color_key;proof_on_ctd_ink_no;proof_on_ctd_ink_yes;blade_mfg_benton;blade_mfg_uddeholm;cylinder_division_gallatin;paper_type_coated;paper_type_super;paper_type_uncoated;ink_type_coated;ink_type_cover;ink_type_uncoated;direct_steam_no;direct_steam_yes;solvent_type_line;solvent_type_naptha;solvent_type_xylol;type_on_cylinder_no;type_on_cylinder_yes;press_type_albert70;press_type_motter70;press_type_motter94;press_type_woodhoe70;cylinder_size_catalog;cylinder_size_spiegel;cylinder_size_tabloid;paper_mill_location_canadian;paper_mill_location_mideuropean;paper_mill_location_northus;paper_mill_location_scandanavian;paper_mill_location_southus;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
828.0;2.0;1910.0;65.0;43.0;0.2;16.0;78.0;0.75;30.0;12.0;2100.0;46.3;41.7;0.0;0.0;2.0;1.0;40.0;40.0;100.0;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0;0;press > 824.00 AND grain_screened_no <= 0.00 AND solvent_pct > 36.88 AND press_speed > 2027.50;4;1.0;0.0061;1.0;0.028985507246376812
821.0;2.0;1910.0;30.0;54.0;0.333;16.8;71.0;0.75;25.0;18.0;2000.0;45.0;36.9;0.0;0.0;2.5;0.9;35.0;35.0;106.9;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;varnish_pct > 9.72 AND grain_screened_no > 0.00 AND caliper > 0.30;3;0.9968944099378882;0.0238;1.0;0.037162162162162164
828.0;2.0;1910.0;30.0;45.0;0.233;17.0;70.0;0.75;35.0;0.0;2200.0;58.8;41.2;0.0;0.0;2.5;1.0;33.0;40.0;106.45;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0;1;press_speed > 2027.50 AND paper_mill_location_canadian > 0.00 AND press > 824.00;3;1.0;0.0539;1.0;0.08108108108108109
821.0;7.0;1911.0;45.0;54.0;0.267;15.5;80.0;0.75;40.0;3.4;2000.0;56.75;38.5;0.0;0.0;1.8;1.3;34.0;40.0;107.14;100.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;blade_pressure > 32.00 AND paper_type_super > 0.00;2;1.0;0.0136;1.0;0.057971014492753624
828.0;2.0;1910.0;35.0;59.0;0.2;16.1;82.0;0.75;28.0;0.0;2500.0;58.8;41.2;0.0;0.0;2.5;1.3;30.0;40.0;100.0;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;press_speed > 2027.50 AND solvent_pct > 38.50 AND type_on_cylinder_no <= 0.00;3;0.9744744744744744;0.1222;0.9821428571428571;0.1858108108108108
827.0;9.0;1911.0;50.0;45.0;0.3;15.0;76.0;1.0;30.0;8.0;2150.0;57.5;34.5;0.0;0.0;2.5;1.0;35.0;40.0;107.4;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1;1;press_speed > 2027.50 AND varnish_pct > 3.40 AND anode_space_ratio > 100.00;3;0.9823702252693438;0.0523;1.0;0.08108108108108109
827.0;9.0;1911.0;50.0;46.0;0.2;16.5;75.0;0.75;28.0;0.0;2600.0;62.5;37.5;6.0;0.0;2.5;1.1;30.0;40.0;106.67;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1;1;press_speed > 2027.50 AND esa_voltage > 0.00 AND caliper <= 0.20;3;1.0;0.0325;1.0;0.05405405405405406
815.0;9.0;1910.0;45.0;42.0;0.233;15.0;76.0;0.75;30.0;0.0;2220.0;58.8;41.2;0.0;0.0;2.5;1.0;30.0;35.0;100.0;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1;1;press_speed > 2027.50 AND paper_mill_location_canadian > 0.00 AND type_on_cylinder_no <= 0.00;3;0.9954058192955589;0.1213;0.9807692307692307;0.17229729729729729
821.0;7.0;1910.0;50.0;66.0;0.3;14.8;80.0;0.625;30.0;3.4;1840.0;56.75;38.5;0.0;0.0;2.5;1.0;34.0;40.0;100.0;100.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;varnish_pct <= 3.40 AND grain_screened_no <= 0.00 AND grain_screened_yes <= 0.00;3;0.9595628415300547;0.08;0.9722222222222222;0.2536231884057971
815.0;2.0;1910.0;40.0;52.0;0.267;16.0;86.0;0.75;26.0;9.6;1975.0;53.2;37.2;1.0;0.0;2.9;1.3;33.0;40.0;100.0;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;1;paper_mill_location_canadian > 0.00 AND varnish_pct > 3.40;2;0.956563245823389;0.0924;1.0;0.12837837837837837
816.0;2.0;1911.0;40.0;43.0;0.267;16.0;96.0;1.0;28.0;0.0;1500.0;58.8;41.2;2.0;0.0;3.0;0.8;40.0;40.0;103.12;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;0;varnish_pct <= 0.00 AND press_speed <= 1600.00 AND press_type_woodhoe70 > 0.00 AND plating_tank > 1910.00;4;1.0;0.0041;1.0;0.021739130434782608
828.0;9.0;1910.0;30.0;56.0;0.283;17.0;72.0;0.75;30.0;0.0;2550.0;52.6;47.4;0.0;0.0;2.0;1.0;33.0;40.0;103.22;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1;1;press_speed > 2027.50 AND solvent_pct > 41.20;2;0.9705882352941176;0.0451;0.85;0.057432432432432436
816.0;2.0;1911.0;45.0;46.0;0.3;17.0;80.0;0.25;25.0;3.4;1700.0;56.75;38.5;0.0;0.0;2.5;1.5;34.0;30.0;117.7;95.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;press_type_albert70 > 0.00 AND ink_type_coated > 0.00 AND viscosity <= 50.00 AND plating_tank > 1910.00;4;0.9728682170542635;0.0069;1.0;0.016891891891891893
815.0;2.0;1911.0;30.0;63.0;0.3;13.0;94.0;1.0;29.0;0.0;1800.0;56.2;43.8;0.0;0.0;2.5;1.0;30.0;40.0;110.0;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0;1;solvent_pct > 41.20 AND paper_mill_location_canadian > 0.00 AND type_on_cylinder_no <= 0.00;3;0.9962908011869436;0.0279;1.0;0.04391891891891892
813.0;5.0;1910.0;50.0;52.0;0.3;17.0;69.0;0.75;30.0;0.0;1700.0;58.8;41.2;0.0;0.0;2.2;0.9;40.0;40.0;106.66;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;1;press_type_woodhoe70 <= 0.00 AND press_type_motter70 > 0.00 AND proof_cut <= 50.00;3;1.0;0.0468;1.0;0.0777027027027027
815.0;2.0;1911.0;45.0;54.0;0.267;14.0;90.0;0.75;30.0;0.0;2000.0;58.8;41.2;0.0;0.0;3.0;1.0;33.0;40.0;103.3;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1;0;varnish_pct <= 0.00 AND type_on_cylinder_yes <= 0.00 AND press_type_woodhoe70 > 0.00 AND press_speed <= 2027.50 AND cylinder_size_catalog <= 0.00 AND type_on_cylinder_no > 0.00;6;0.9943181818181818;0.0236;1.0;0.08695652173913043
824.0;9.0;1910.0;50.0;48.0;0.333;15.8;70.0;0.75;30.0;0.0;1900.0;58.8;41.2;5.0;0.0;2.5;1.2;30.0;33.0;100.0;100.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1;1;proof_on_ctd_ink_no > 0.00 AND esa_voltage > 2.00;2;0.9639278557114228;0.0121;1.0;0.02027027027027027
824.0;2.0;1910.0;40.0;64.0;0.2;16.0;76.0;0.8125;23.0;4.8;1835.0;59.5;35.7;3.0;0.0;2.0;0.7;30.0;40.0;106.45;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1;1;paper_mill_location_canadian > 0.00 AND varnish_pct > 3.40;2;0.960022844089092;0.0805;1.0;0.12837837837837837
815.0;9.0;1910.0;57.5;55.0;0.333;14.0;86.0;0.75;30.0;13.0;1700.0;50.0;37.0;0.0;0.0;2.9;0.9;34.0;35.0;100.0;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;1;varnish_pct > 9.72 AND press <= 815.00 AND type_on_cylinder_no > 0.00;3;0.9731800766283525;0.0282;1.0;0.04391891891891892
815.0;2.0;1910.0;55.5;54.0;0.233;15.0;82.0;0.75;38.0;0.0;1800.0;58.8;41.2;0.0;0.0;2.0;1.0;33.0;35.0;100.0;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1;0;varnish_pct <= 0.00 AND proof_cut > 50.00 AND press_type_woodhoe70 > 0.00 AND grain_screened_no <= 0.00 AND cylinder_size_catalog <= 0.00;5;1.0;0.0037;1.0;0.021739130434782608
828.0;9.0;1910.0;40.0;62.0;0.3;16.0;84.0;0.9375;28.0;0.0;2200.0;58.8;41.2;4.0;0.0;2.5;0.6;30.0;40.0;106.45;100.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1;1;press_speed > 2027.50 AND paper_mill_location_canadian > 0.00;2;0.9523809523809523;0.1606;0.9384615384615385;0.20608108108108109
827.0;2.0;1910.0;45.0;55.0;0.3;15.0;75.0;0.75;25.0;0.0;2300.0;59.8;40.2;0.0;0.0;2.0;2.3;30.0;33.0;96.6;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1;1;press_speed > 2027.50 AND paper_mill_location_canadian > 0.00 AND press > 824.00;3;1.0;0.0506;1.0;0.08108108108108109
815.0;2.0;1910.0;45.0;40.0;0.3;16.0;89.0;0.625;22.0;0.0;1300.0;60.0;40.0;1.0;0.0;2.5;1.0;40.0;40.0;106.45;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;varnish_pct <= 0.00 AND ink_type_coated <= 0.00 AND press_speed <= 1600.00 AND press_type_woodhoe70 > 0.00 AND type_on_cylinder_yes <= 0.00;5;0.9834710743801653;0.0087;1.0;0.036231884057971016
816.0;9.0;1910.0;37.5;40.0;0.2;14.0;80.0;0.25;24.0;0.0;2400.0;58.8;41.2;2.0;0.0;2.5;0.8;30.0;40.0;106.45;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1;1;press_speed > 2027.50 AND esa_voltage > 0.00;2;0.953763440860215;0.108;0.9591836734693877;0.15878378378378377
827.0;9.0;1911.0;40.0;47.0;0.2;15.0;75.0;0.75;25.0;0.0;2100.0;61.1;38.9;0.0;0.0;2.4;1.1;33.0;40.0;96.9;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1;1;press_speed > 2027.50 AND paper_mill_location_canadian > 0.00 AND press > 824.00;3;1.0;0.0501;1.0;0.08108108108108109
802.0;7.0;1910.0;45.0;50.0;0.2;14.5;70.0;0.75;42.0;5.3;1700.0;52.6;42.1;0.0;0.0;3.0;0.8;40.0;45.0;100.0;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;1;solvent_pct > 41.20 AND varnish_pct > 3.40 AND blade_pressure > 32.00;3;0.9659685863874345;0.0076;1.0;0.013513513513513514
802.0;2.0;1910.0;32.0;42.0;0.233;16.0;70.0;0.625;46.0;0.0;1350.0;60.2;39.8;0.0;0.0;3.0;1.0;34.0;40.0;100.0;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;1;press_type_albert70 > 0.00 AND grain_screened_no > 0.00 AND cylinder_size_catalog > 0.00;3;1.0;0.0192;1.0;0.030405405405405407
816.0;2.0;1911.0;45.0;52.0;0.2;16.0;75.0;0.3125;25.0;3.4;1500.0;56.75;38.5;0.0;0.0;2.5;0.6;34.0;40.0;109.1;100.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;varnish_pct <= 3.40 AND grain_screened_no <= 0.00 AND grain_screened_yes <= 0.00;3;0.9684908789386402;0.0833;0.9722222222222222;0.2536231884057971
827.0;2.0;1911.0;37.5;70.0;0.333;14.9;64.0;0.75;28.0;3.4;1500.0;57.5;39.1;0.0;0.0;2.5;1.0;40.0;40.0;106.89;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1;0;press_speed <= 1600.00 AND type_on_cylinder_yes <= 0.00 AND cylinder_size_tabloid > 0.00 AND varnish_pct <= 3.40;4;0.9815880322209436;0.0125;1.0;0.043478260869565216
802.0;7.0;1910.0;32.0;42.0;0.233;16.0;70.0;0.625;48.0;0.0;1350.0;63.9;36.1;0.0;0.0;3.0;1.0;34.0;40.0;100.0;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;1;press_type_albert70 > 0.00 AND grain_screened_no > 0.00 AND cylinder_size_catalog > 0.00;3;1.0;0.0179;1.0;0.030405405405405407
821.0;7.0;1911.0;42.5;41.0;0.3;14.0;70.0;0.625;20.0;2.3;1750.0;57.5;40.0;4.0;0.0;2.5;0.7;35.0;40.0;96.97;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;esa_voltage > 2.00 AND hardener <= 0.80 AND solvent_pct > 38.50;3;0.9725806451612903;0.0307;0.9333333333333333;0.0472972972972973
828.0;10.0;1910.0;30.0;56.0;0.367;14.7;83.0;1.0;30.0;10.8;1600.0;53.8;35.5;0.0;6.0;2.6;1.2;40.0;35.0;100.0;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1;1;esa_amperage > 0.00 AND paper_mill_location_canadian > 0.00;2;0.9867986798679867;0.0025;1.0;0.006756756756756757
815.0;9.0;1910.0;45.0;60.0;0.267;15.5;80.0;0.75;30.0;13.0;1750.0;54.3;32.6;0.0;0.0;2.75;1.0;33.0;40.0;103.13;100.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;1;varnish_pct > 9.72 AND paper_mill_location_canadian > 0.00;2;0.9953310696095077;0.0277;1.0;0.04391891891891892
815.0;9.0;1911.0;35.0;62.0;0.4;14.5;94.0;1.0;35.0;0.0;1900.0;63.3;36.7;0.0;0.0;2.5;1.0;35.0;40.0;106.89;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0;1;press_speed > 1800.00 AND paper_mill_location_northus > 0.00 AND anode_space_ratio > 103.12;3;0.9722650231124808;0.0307;0.9333333333333333;0.0472972972972973
816.0;9.0;1910.0;45.0;49.0;0.2;16.0;72.0;0.375;38.0;15.0;1650.0;50.0;35.0;0.0;0.0;2.5;0.2;38.0;33.0;96.9;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0;0;blade_pressure > 32.00 AND press_type_woodhoe70 > 0.00 AND press_speed <= 1800.00 AND cylinder_size_catalog <= 0.00 AND grain_screened_no <= 0.00;5;0.9756944444444444;0.0111;0.8333333333333334;0.036231884057971016
802.0;7.0;1910.0;45.0;40.0;0.333;14.5;70.0;0.75;60.0;3.4;1250.0;56.75;38.5;0.0;0.0;2.0;1.5;34.0;40.0;112.5;100.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;press_speed <= 1600.00 AND press_type_woodhoe70 > 0.00 AND blade_pressure > 30.00 AND humifity <= 72.00;4;0.9627906976744186;0.0043;1.0;0.021739130434782608
821.0;2.0;1910.0;65.0;50.0;0.2;15.1;75.0;0.625;20.0;19.0;1800.0;47.6;33.4;0.0;0.0;2.7;0.6;34.0;40.0;110.71;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1;1;varnish_pct > 9.72 AND hardener <= 0.80 AND plating_tank <= 1910.00 AND proof_cut > 50.00;4;0.9506578947368421;0.025;1.0;0.04054054054054054
821.0;7.0;1910.0;55.0;40.0;0.3;15.1;69.0;0.625;20.0;19.5;1450.0;44.2;36.3;0.0;0.0;2.5;0.9;34.0;40.0;106.45;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1;1;varnish_pct > 9.72 AND humifity <= 72.00 AND press_type_woodhoe70 <= 0.00 AND hardener <= 1.00 AND plating_tank <= 1910.00;5;0.974155069582505;0.0344;0.9411764705882353;0.05405405405405406
816.0;2.0;1911.0;52.5;54.0;0.267;14.6;82.0;0.75;32.0;10.5;2400.0;52.6;36.8;0.0;0.0;2.5;0.5;30.0;40.0;100.0;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1;1;varnish_pct > 9.72 AND paper_mill_location_canadian > 0.00;2;0.9978991596638656;0.0258;1.0;0.04391891891891892
813.0;1.0;1910.0;52.5;37.0;0.2;15.0;66.0;0.75;30.0;13.3;1600.0;55.6;42.2;0.0;0.0;2.4;0.8;40.0;40.0;100.0;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;1;varnish_pct > 9.72 AND press_type_motter70 > 0.00;2;0.9960159362549801;0.0261;1.0;0.04391891891891892
821.0;7.0;1910.0;42.5;52.0;0.4;13.9;76.0;0.625;25.0;0.0;1800.0;50.0;50.0;0.0;0.0;2.5;0.9;40.0;40.0;106.66;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;1;solvent_pct > 41.20 AND ink_pct <= 52.60 AND anode_space_ratio > 100.00;3;0.9802955665024631;0.0284;1.0;0.04391891891891892
816.0;9.0;1910.0;65.0;60.0;0.267;14.5;80.0;0.25;38.0;15.8;1900.0;49.5;34.6;0.0;0.0;2.9;0.7;40.0;40.0;103.3;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;1;varnish_pct > 9.72 AND viscosity > 56.00 AND press_speed > 1800.00 AND cylinder_size_catalog > 0.00;4;0.9645390070921985;0.003;1.0;0.006756756756756757
828.0;2.0;1910.0;40.0;62.0;0.267;16.0;84.0;0.9375;32.0;0.0;2200.0;58.8;41.2;4.0;0.0;1.4;1.0;30.0;40.0;106.45;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1;1;press_speed > 2027.50 AND esa_voltage > 0.00;2;0.9548156956004756;0.1094;0.9591836734693877;0.15878378378378377
821.0;7.0;1911.0;42.5;46.0;0.3;14.0;77.0;0.625;42.0;15.8;1850.0;49.5;34.6;8.0;0.0;1.5;0.8;34.0;40.0;100.0;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0;1;varnish_pct > 9.72 AND esa_voltage > 2.00 AND type_on_cylinder_no <= 0.00;3;0.9861111111111112;0.0302;0.9285714285714286;0.04391891891891892
