left_weight;left_distance;right_weight;right_distance;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
1.0;5.0;5.0;1.0;0;0;right_weight > 4.00 AND left_distance > 4.00 AND right_distance <= 2.00 AND left_weight <= 2.00;4;0.5227145260796411;0.0073;0.6;0.07692307692307693
4.0;4.0;5.0;1.0;1;1;right_distance <= 2.00 AND left_weight > 3.00 AND left_distance > 2.00;3;1.0;0.1067;1.0;0.2222222222222222
3.0;2.0;2.0;3.0;0;0;2.00 < right_distance <= 3.00 AND left_distance <= 2.00 AND right_weight <= 2.00 AND 2.00 < left_weight <= 3.00;4;0.5444444444444444;0.007;0.75;0.07692307692307693
4.0;1.0;1.0;2.0;1;1;right_weight <= 2.00 AND left_weight > 3.00 AND right_distance <= 2.00;3;1.0;0.0644;1.0;0.1452991452991453
4.0;1.0;2.0;5.0;2;2;right_distance > 4.00 AND left_distance <= 2.00 AND left_weight <= 4.00;3;0.9654178674351584;0.0602;0.9393939393939394;0.13478260869565217
2.0;4.0;5.0;5.0;2;2;right_distance > 4.00 AND right_weight > 4.00;2;0.9775280898876404;0.0397;0.9523809523809523;0.08695652173913043
5.0;4.0;4.0;2.0;1;1;right_distance <= 2.00 AND left_distance > 3.00 AND left_weight > 2.00;3;1.0;0.1014;1.0;0.21794871794871795
4.0;5.0;5.0;1.0;1;1;right_distance <= 2.00 AND left_weight > 2.00 AND left_distance > 3.00;3;1.0;0.1018;1.0;0.21794871794871795
3.0;4.0;5.0;3.0;2;2;right_weight > 4.00 AND right_distance > 2.00 AND left_weight <= 3.00;3;0.9722650231124808;0.0753;0.9743589743589743;0.16521739130434782
2.0;1.0;1.0;3.0;2;2;left_distance <= 2.00 AND left_weight <= 2.00 AND right_distance > 2.00;3;0.985;0.0966;0.9607843137254902;0.21304347826086956
5.0;5.0;4.0;4.0;1;1;left_weight > 4.00 AND left_distance > 4.00;2;0.9545454545454546;0.0376;0.9523809523809523;0.08547008547008547
4.0;3.0;5.0;1.0;1;1;right_distance <= 2.00 AND left_weight > 3.00 AND left_distance > 2.00;3;1.0;0.1034;1.0;0.2222222222222222
3.0;2.0;3.0;1.0;1;1;right_distance <= 2.00 AND left_weight > 2.00 AND right_weight <= 3.00;3;0.9681372549019608;0.1379;0.9714285714285714;0.2905982905982906
5.0;4.0;1.0;1.0;1;1;left_weight > 4.00 AND left_distance > 3.00 AND right_weight <= 2.00;3;1.0;0.027;1.0;0.05982905982905983
1.0;2.0;4.0;4.0;2;2;left_distance <= 2.00 AND right_distance > 3.00 AND right_weight > 3.00;3;1.0;0.0646;1.0;0.14782608695652175
1.0;5.0;2.0;3.0;2;2;left_weight <= 2.00 AND right_distance > 2.00;2;0.8564273789649416;0.2446;0.8548387096774194;0.4608695652173913
5.0;2.0;1.0;2.0;1;1;left_weight > 4.00 AND right_weight <= 2.00 AND right_distance <= 2.00;3;1.0;0.0335;1.0;0.07692307692307693
4.0;5.0;2.0;4.0;1;1;right_weight <= 2.00 AND left_distance > 4.00 AND left_weight > 3.00;3;1.0;0.0324;1.0;0.07264957264957266
2.0;1.0;2.0;4.0;2;2;left_weight <= 2.00 AND right_distance > 3.00 AND left_distance <= 2.00;3;0.9522184300341296;0.066;0.9696969696969697;0.1391304347826087
4.0;3.0;4.0;1.0;1;1;right_distance <= 2.00 AND left_weight > 2.00 AND left_distance > 2.00;3;0.9888888888888889;0.1439;0.9866666666666667;0.3162393162393162
1.0;3.0;3.0;2.0;2;2;left_weight <= 2.00 AND right_weight > 2.00 AND left_distance <= 3.00;3;0.9073083778966132;0.1564;0.918918918918919;0.2956521739130435
1.0;2.0;4.0;5.0;2;2;left_weight <= 2.00 AND right_distance > 4.00 AND right_weight > 3.00;3;1.0;0.0373;1.0;0.0782608695652174
2.0;2.0;4.0;5.0;2;2;left_weight <= 2.00 AND right_distance > 4.00 AND right_weight > 3.00;3;1.0;0.034;1.0;0.0782608695652174
1.0;3.0;4.0;1.0;2;2;left_weight <= 2.00 AND right_weight > 3.00 AND left_distance <= 3.00;3;0.9422110552763819;0.0992;0.9411764705882353;0.20869565217391303
3.0;2.0;2.0;4.0;2;2;left_distance <= 2.00 AND right_distance > 3.00 AND left_weight <= 3.00;3;0.939209726443769;0.0947;0.94;0.20434782608695654
1.0;4.0;3.0;1.0;1;1;right_distance <= 2.00 AND left_distance > 3.00 AND right_weight <= 3.00;3;0.9380804953560371;0.0965;0.9777777777777777;0.18803418803418803
2.0;5.0;4.0;3.0;2;2;left_weight <= 2.00 AND right_weight > 3.00 AND right_distance > 2.00;3;1.0;0.1033;1.0;0.23043478260869565
2.0;3.0;3.0;2.0;0;0;left_weight <= 2.00 AND right_distance <= 2.00 AND 2.00 < left_distance <= 3.00 AND 2.00 < right_weight <= 3.00;4;0.2696078431372549;0.0061;0.5;0.05128205128205128
3.0;4.0;1.0;2.0;1;1;right_weight <= 2.00 AND right_distance <= 2.00 AND left_weight > 2.00;3;1.0;0.0928;1.0;0.20512820512820512
2.0;2.0;2.0;5.0;2;2;right_distance > 4.00 AND left_distance <= 2.00 AND left_weight <= 2.00;3;1.0;0.0285;1.0;0.06956521739130435
1.0;1.0;3.0;3.0;2;2;left_weight <= 2.00 AND right_weight > 2.00 AND right_distance > 2.00;3;0.9934497816593887;0.1466;0.9871794871794872;0.3347826086956522
1.0;2.0;3.0;1.0;2;2;left_weight <= 2.00 AND right_weight > 2.00 AND left_distance <= 2.00;3;0.9461538461538461;0.1029;0.9607843137254902;0.21304347826086956
1.0;2.0;1.0;4.0;2;2;left_weight <= 2.00 AND right_distance > 3.00 AND left_distance <= 2.00;3;0.9519650655021834;0.065;0.9696969696969697;0.1391304347826087
2.0;2.0;5.0;1.0;2;2;left_weight <= 2.00 AND right_weight > 4.00 AND left_distance <= 2.00;3;1.0;0.0258;1.0;0.06956521739130435
2.0;1.0;4.0;3.0;2;2;left_distance <= 2.00 AND right_distance > 2.00 AND right_weight > 3.00;3;1.0;0.1012;1.0;0.2217391304347826
2.0;5.0;3.0;2.0;1;1;left_distance > 4.00 AND right_distance <= 2.00 AND right_weight <= 3.00;3;0.9759036144578314;0.042;0.9565217391304348;0.09401709401709402
5.0;1.0;1.0;4.0;1;1;right_weight <= 2.00 AND left_weight > 4.00 AND right_distance <= 4.00;3;0.9754601226993865;0.064;0.9393939393939394;0.13247863247863248
5.0;2.0;4.0;1.0;1;1;left_weight > 4.00 AND right_distance <= 2.00 AND right_weight <= 4.00;3;0.920704845814978;0.0704;0.9444444444444444;0.1452991452991453
5.0;4.0;3.0;1.0;1;1;left_weight > 4.00 AND left_distance > 3.00 AND right_distance <= 2.00;3;1.0;0.0324;1.0;0.07264957264957266
2.0;4.0;5.0;2.0;2;2;left_weight <= 2.00 AND right_weight > 4.00 AND left_distance <= 4.00;3;0.9528023598820059;0.0585;0.96875;0.13478260869565217
5.0;3.0;4.0;1.0;1;1;left_weight > 4.00 AND right_distance <= 2.00 AND left_distance > 2.00;3;1.0;0.0457;1.0;0.10683760683760683
1.0;4.0;5.0;1.0;2;2;left_weight <= 2.00 AND right_weight > 4.00 AND left_distance <= 4.00;3;0.9586776859504132;0.0621;0.96875;0.13478260869565217
1.0;3.0;1.0;2.0;1;1;right_weight <= 2.00 AND right_distance <= 2.00 AND left_distance > 2.00;3;1.0;0.0941;1.0;0.19658119658119658
2.0;5.0;4.0;1.0;1;1;right_distance <= 2.00 AND left_distance > 4.00 AND right_weight <= 4.00;3;0.9375;0.0669;0.9393939393939394;0.13247863247863248
5.0;2.0;1.0;4.0;1;1;left_weight > 4.00 AND right_weight <= 2.00 AND right_distance <= 4.00;3;0.9551724137931035;0.0661;0.9393939393939394;0.13247863247863248
3.0;5.0;1.0;2.0;1;1;right_weight <= 2.00 AND right_distance <= 2.00 AND left_weight > 2.00;3;1.0;0.0889;1.0;0.20512820512820512
5.0;2.0;3.0;2.0;1;1;left_weight > 4.00 AND right_distance <= 2.00 AND right_weight <= 3.00;3;0.9565217391304348;0.0505;0.9629629629629629;0.1111111111111111
2.0;3.0;1.0;4.0;1;1;right_weight <= 2.00 AND left_distance > 2.00 AND right_distance <= 4.00;3;0.8990476190476191;0.186;0.9032258064516129;0.358974358974359
4.0;4.0;3.0;1.0;1;1;right_distance <= 2.00 AND left_distance > 3.00 AND left_weight > 2.00;3;1.0;0.1006;1.0;0.21794871794871795
5.0;2.0;5.0;2.0;0;0;right_weight > 4.00 AND left_weight > 4.00 AND right_distance <= 2.00 AND left_distance <= 2.00;4;0.5320781032078103;0.0079;0.6;0.07692307692307693
1.0;2.0;4.0;2.0;2;2;left_weight <= 2.00 AND right_weight > 3.00 AND left_distance <= 2.00;3;0.967032967032967;0.0664;0.9714285714285714;0.14782608695652175
5.0;4.0;1.0;3.0;1;1;right_weight <= 2.00 AND left_distance > 3.00 AND left_weight > 4.00;3;1.0;0.0261;1.0;0.05982905982905983
5.0;2.0;4.0;3.0;2;2;left_distance <= 2.00 AND right_distance > 2.00 AND right_weight > 3.00;3;1.0;0.1033;1.0;0.2217391304347826
2.0;4.0;2.0;2.0;1;1;right_weight <= 2.00 AND left_distance > 3.00 AND right_distance <= 2.00;3;1.0;0.0616;1.0;0.13675213675213677
4.0;1.0;4.0;3.0;2;2;left_distance <= 2.00 AND right_distance > 2.00 AND right_weight > 3.00;3;1.0;0.0994;1.0;0.2217391304347826
4.0;1.0;5.0;3.0;2;2;right_weight > 4.00 AND right_distance > 2.00 AND left_distance <= 2.00;3;1.0;0.0466;1.0;0.10434782608695652
5.0;1.0;5.0;2.0;2;2;right_weight > 4.00 AND left_distance <= 2.00;2;0.8421875;0.0802;0.875;0.15217391304347827
2.0;4.0;4.0;3.0;2;2;left_weight <= 2.00 AND right_weight > 3.00 AND right_distance > 2.00;3;1.0;0.0997;1.0;0.23043478260869565
1.0;1.0;1.0;5.0;2;2;right_distance > 4.00 AND left_distance <= 2.00 AND left_weight <= 2.00;3;1.0;0.0311;1.0;0.06956521739130435
5.0;3.0;1.0;4.0;1;1;right_weight <= 2.00 AND left_weight > 4.00 AND left_distance > 2.00;3;1.0;0.0357;1.0;0.08547008547008547
1.0;4.0;5.0;4.0;2;2;right_weight > 4.00 AND right_distance > 3.00 AND left_weight <= 3.00;3;1.0;0.0501;1.0;0.11304347826086956
4.0;2.0;2.0;2.0;1;1;right_weight <= 2.00 AND right_distance <= 2.00 AND left_weight > 2.00;3;1.0;0.0984;1.0;0.20512820512820512
5.0;1.0;1.0;3.0;1;1;right_weight <= 2.00 AND left_weight > 4.00 AND right_distance <= 3.00;3;0.9823008849557522;0.0532;0.9615384615384616;0.10683760683760683
1.0;2.0;5.0;3.0;2;2;left_distance <= 2.00 AND right_weight > 4.00 AND left_weight <= 2.00;3;1.0;0.0309;1.0;0.06956521739130435
1.0;2.0;2.0;3.0;2;2;left_weight <= 2.00 AND right_distance > 2.00 AND left_distance <= 2.00;3;0.9641434262948207;0.0989;0.9607843137254902;0.21304347826086956
2.0;4.0;1.0;1.0;1;1;right_distance <= 2.00 AND right_weight <= 2.00 AND left_distance > 2.00;3;1.0;0.088;1.0;0.19658119658119658
2.0;1.0;2.0;5.0;2;2;right_distance > 4.00 AND left_distance <= 2.00 AND left_weight <= 2.00;3;1.0;0.0288;1.0;0.06956521739130435
1.0;2.0;1.0;3.0;2;2;left_weight <= 2.00 AND right_distance > 2.00 AND left_distance <= 2.00;3;0.9589552238805971;0.099;0.9607843137254902;0.21304347826086956
5.0;2.0;4.0;5.0;2;2;right_distance > 4.00 AND right_weight > 3.00 AND left_distance <= 2.00;3;1.0;0.0353;1.0;0.07391304347826087
2.0;5.0;2.0;1.0;1;1;right_distance <= 2.00 AND right_weight <= 2.00 AND left_distance > 2.00;3;1.0;0.0899;1.0;0.19658119658119658
4.0;5.0;3.0;5.0;1;1;left_distance > 4.00 AND left_weight > 3.00 AND right_weight <= 3.00;3;1.0;0.0439;1.0;0.10256410256410256
4.0;1.0;1.0;4.0;0;0;left_distance <= 2.00 AND 3.00 < left_weight <= 4.00 AND 3.00 < right_distance <= 4.00 AND right_weight <= 2.00;4;0.5101214574898786;0.0096;0.6;0.07692307692307693
3.0;2.0;3.0;4.0;2;2;right_distance > 3.00 AND left_distance <= 2.00 AND right_weight > 2.00;3;1.0;0.1058;1.0;0.2217391304347826
4.0;2.0;4.0;4.0;2;2;left_distance <= 2.00 AND right_distance > 3.00 AND right_weight > 3.00;3;1.0;0.0632;1.0;0.14782608695652175
4.0;1.0;4.0;2.0;2;2;left_distance <= 2.00 AND right_weight > 3.00 AND left_weight <= 4.00;3;0.88909426987061;0.125;0.8939393939393939;0.2565217391304348
4.0;5.0;5.0;4.0;0;0;right_weight > 4.00 AND 3.00 < left_weight <= 4.00 AND left_distance > 4.00 AND 3.00 < right_distance <= 4.00;4;1.0;0.0018;1.0;0.05128205128205128
2.0;1.0;3.0;4.0;2;2;left_weight <= 2.00 AND right_distance > 3.00 AND right_weight > 2.00;3;1.0;0.1;1.0;0.2217391304347826
1.0;3.0;3.0;3.0;2;2;left_weight <= 2.00 AND right_weight > 2.00 AND right_distance > 2.00;3;0.9971671388101983;0.1564;0.9871794871794872;0.3347826086956522
4.0;4.0;5.0;2.0;1;1;right_distance <= 2.00 AND left_distance > 3.00 AND left_weight > 2.00;3;1.0;0.1026;1.0;0.21794871794871795
2.0;1.0;1.0;4.0;2;2;left_weight <= 2.00 AND right_distance > 3.00 AND left_distance <= 2.00;3;0.9587628865979382;0.0652;0.9696969696969697;0.1391304347826087
5.0;5.0;2.0;3.0;1;1;left_weight > 4.00 AND left_distance > 4.00 AND right_weight <= 2.00;3;1.0;0.0131;1.0;0.038461538461538464
5.0;1.0;5.0;1.0;0;0;right_weight > 4.00 AND left_weight > 4.00 AND right_distance <= 2.00 AND left_distance <= 2.00;4;0.5177865612648221;0.0069;0.6;0.07692307692307693
1.0;3.0;3.0;5.0;2;2;right_distance > 4.00 AND left_weight <= 2.00 AND right_weight > 2.00;3;1.0;0.0498;1.0;0.11739130434782609
1.0;1.0;3.0;5.0;2;2;left_weight <= 2.00 AND right_distance > 3.00 AND right_weight > 2.00;3;1.0;0.1018;1.0;0.2217391304347826
2.0;2.0;2.0;2.0;0;0;right_distance <= 2.00 AND left_distance <= 2.00 AND left_weight <= 2.00 AND right_weight <= 2.00;4;0.38092147955872807;0.026;0.46153846153846156;0.15384615384615385
1.0;2.0;4.0;1.0;2;2;left_distance <= 2.00 AND left_weight <= 2.00 AND right_weight > 3.00;3;0.9837133550488599;0.069;0.9714285714285714;0.14782608695652175
4.0;5.0;4.0;3.0;1;1;left_distance > 4.00 AND left_weight > 3.00 AND right_distance <= 3.00;3;1.0;0.0436;1.0;0.09829059829059829
4.0;1.0;1.0;5.0;2;2;right_distance > 4.00 AND left_distance <= 2.00 AND left_weight <= 4.00;3;0.9443155452436195;0.0639;0.9393939393939394;0.13478260869565217
2.0;3.0;3.0;3.0;2;2;left_weight <= 2.00 AND right_weight > 2.00 AND right_distance > 2.00;3;0.9927272727272727;0.1569;0.9871794871794872;0.3347826086956522
2.0;4.0;4.0;2.0;0;0;3.00 < right_weight <= 4.00 AND 3.00 < left_distance <= 4.00 AND left_weight <= 2.00 AND right_distance <= 2.00;4;0.29955947136563876;0.0049;0.6666666666666666;0.05128205128205128
1.0;3.0;1.0;3.0;0;0;left_weight <= 2.00 AND 2.00 < right_distance <= 3.00 AND 2.00 < left_distance <= 3.00 AND right_weight <= 2.00;4;0.5031847133757962;0.0072;0.6;0.07692307692307693
3.0;4.0;3.0;3.0;1;1;left_distance > 3.00 AND left_weight > 2.00 AND right_distance <= 3.00;3;0.9767441860465116;0.1546;0.9605263157894737;0.31196581196581197
3.0;2.0;5.0;1.0;1;1;right_distance <= 2.00 AND left_weight > 2.00;2;0.8731642189586115;0.2444;0.8760330578512396;0.452991452991453
3.0;1.0;1.0;2.0;1;1;right_weight <= 2.00 AND right_distance <= 2.00 AND left_weight > 2.00;3;1.0;0.0998;1.0;0.20512820512820512
4.0;4.0;3.0;2.0;1;1;right_distance <= 2.00 AND left_distance > 3.00 AND left_weight > 2.00;3;1.0;0.1001;1.0;0.21794871794871795
4.0;4.0;2.0;1.0;1;1;right_weight <= 2.00 AND right_distance <= 2.00 AND left_weight > 2.00;3;1.0;0.098;1.0;0.20512820512820512
5.0;5.0;5.0;3.0;1;1;left_weight > 4.00 AND left_distance > 4.00 AND right_distance <= 3.00;3;1.0;0.0187;1.0;0.05128205128205128
3.0;1.0;4.0;5.0;2;2;right_distance > 4.00 AND right_weight > 3.00 AND left_distance <= 2.00;3;1.0;0.0313;1.0;0.07391304347826087
2.0;4.0;1.0;2.0;1;1;right_weight <= 2.00 AND left_distance > 3.00 AND right_distance <= 2.00;3;1.0;0.0635;1.0;0.13675213675213677
2.0;2.0;3.0;2.0;2;2;left_weight <= 2.00 AND right_weight > 2.00 AND left_distance <= 2.00;3;0.9262295081967213;0.0943;0.9607843137254902;0.21304347826086956
5.0;3.0;2.0;1.0;1;1;right_weight <= 2.00 AND left_weight > 4.00 AND right_distance <= 2.00;3;1.0;0.0349;1.0;0.07692307692307693
4.0;2.0;1.0;2.0;1;1;right_weight <= 2.00 AND right_distance <= 2.00 AND left_weight > 2.00;3;1.0;0.0964;1.0;0.20512820512820512
4.0;5.0;1.0;2.0;1;1;right_distance <= 2.00 AND left_distance > 4.00 AND left_weight > 3.00;3;1.0;0.0294;1.0;0.06837606837606838
1.0;5.0;2.0;1.0;1;1;right_weight <= 2.00 AND left_distance > 3.00 AND right_distance <= 2.00;3;1.0;0.0599;1.0;0.13675213675213677
4.0;1.0;3.0;5.0;2;2;right_distance > 4.00 AND left_distance <= 2.00 AND right_weight > 2.00;3;1.0;0.0519;1.0;0.11304347826086956
1.0;1.0;1.0;2.0;2;2;left_weight <= 2.00 AND left_distance <= 2.00;2;0.860062893081761;0.1601;0.8433734939759037;0.30434782608695654
5.0;4.0;2.0;2.0;1;1;right_weight <= 2.00 AND left_weight > 4.00 AND left_distance > 3.00;3;1.0;0.025;1.0;0.05982905982905983
5.0;3.0;3.0;2.0;1;1;right_distance <= 2.00 AND left_weight > 4.00 AND left_distance > 2.00;3;1.0;0.0459;1.0;0.10683760683760683
1.0;4.0;2.0;1.0;1;1;right_weight <= 2.00 AND left_distance > 3.00 AND right_distance <= 2.00;3;1.0;0.0622;1.0;0.13675213675213677
2.0;4.0;2.0;1.0;1;1;right_distance <= 2.00 AND right_weight <= 2.00 AND left_distance > 2.00;3;1.0;0.0859;1.0;0.19658119658119658
1.0;2.0;2.0;5.0;2;2;left_weight <= 2.00 AND right_distance > 4.00 AND left_distance <= 2.00;3;1.0;0.0317;1.0;0.06956521739130435
5.0;1.0;2.0;4.0;2;2;left_distance <= 2.00 AND right_distance > 3.00;2;0.8752025931928687;0.1672;0.8588235294117647;0.3173913043478261
4.0;3.0;1.0;3.0;1;1;right_weight <= 2.00 AND left_weight > 3.00 AND left_distance > 2.00;3;1.0;0.0884;1.0;0.19658119658119658
4.0;4.0;1.0;5.0;1;1;right_weight <= 2.00 AND left_distance > 3.00 AND left_weight > 2.00;3;1.0;0.0939;1.0;0.20512820512820512
3.0;5.0;4.0;2.0;1;1;right_distance <= 2.00 AND left_distance > 4.00 AND left_weight > 2.00;3;1.0;0.0472;1.0;0.10683760683760683
1.0;4.0;4.0;2.0;2;2;left_weight <= 2.00 AND right_weight > 3.00 AND left_distance <= 4.00;3;0.9160671462829736;0.1292;0.9402985074626866;0.27391304347826084
3.0;4.0;3.0;5.0;2;2;right_distance > 4.00 AND right_weight > 2.00 AND left_weight <= 3.00;3;0.9512195121951219;0.0761;0.9743589743589743;0.16521739130434782
5.0;3.0;3.0;5.0;0;0;2.00 < right_weight <= 3.00 AND left_weight > 4.00 AND 2.00 < left_distance <= 3.00 AND right_distance > 4.00;4;1.0;0.0015;1.0;0.05128205128205128
3.0;4.0;5.0;1.0;1;1;right_distance <= 2.00 AND left_weight > 2.00 AND left_distance > 3.00;3;1.0;0.105;1.0;0.21794871794871795
2.0;5.0;4.0;2.0;1;1;left_distance > 4.00 AND right_distance <= 2.00 AND right_weight <= 4.00;3;0.952286282306163;0.0601;0.9393939393939394;0.13247863247863248
1.0;1.0;3.0;4.0;2;2;left_weight <= 2.00 AND right_distance > 3.00 AND right_weight > 2.00;3;1.0;0.0954;1.0;0.2217391304347826
3.0;3.0;4.0;1.0;1;1;right_distance <= 2.00 AND left_weight > 2.00 AND left_distance > 2.00;3;0.9752475247524752;0.1521;0.9866666666666667;0.3162393162393162
4.0;1.0;3.0;3.0;2;2;left_distance <= 2.00 AND right_weight > 2.00 AND right_distance > 2.00;3;0.9916805324459235;0.154;0.9868421052631579;0.32608695652173914
3.0;1.0;5.0;4.0;2;2;right_weight > 4.00 AND right_distance > 3.00 AND left_weight <= 3.00;3;1.0;0.0475;1.0;0.11304347826086956
2.0;2.0;4.0;2.0;2;2;left_weight <= 2.00 AND right_weight > 3.00 AND left_distance <= 2.00;3;0.9690265486725663;0.0678;0.9714285714285714;0.14782608695652175
5.0;5.0;4.0;5.0;1;1;left_distance > 4.00 AND left_weight > 4.00;2;0.9686609686609686;0.0417;0.9523809523809523;0.08547008547008547
4.0;5.0;2.0;5.0;1;1;left_distance > 4.00 AND right_weight <= 2.00 AND left_weight > 3.00;3;1.0;0.0329;1.0;0.07264957264957266
5.0;5.0;2.0;5.0;1;1;left_weight > 4.00 AND left_distance > 4.00 AND right_weight <= 2.00;3;1.0;0.0182;1.0;0.038461538461538464
5.0;1.0;1.0;5.0;0;0;left_weight > 4.00 AND right_distance > 4.00 AND right_weight <= 2.00 AND left_distance <= 2.00;4;0.35;0.0046;0.6666666666666666;0.05128205128205128
2.0;5.0;4.0;4.0;2;2;left_weight <= 2.00 AND right_distance > 3.00 AND right_weight > 2.00;3;1.0;0.1017;1.0;0.2217391304347826
5.0;3.0;4.0;2.0;1;1;left_weight > 4.00 AND right_distance <= 2.00 AND left_distance > 2.00;3;1.0;0.0457;1.0;0.10683760683760683
5.0;3.0;3.0;3.0;1;1;left_weight > 4.00 AND left_distance > 2.00 AND right_distance <= 3.00;3;0.9821029082774049;0.0711;0.972972972972973;0.15384615384615385
2.0;3.0;3.0;5.0;2;2;left_weight <= 2.00 AND right_distance > 3.00 AND right_weight > 2.00;3;1.0;0.1016;1.0;0.2217391304347826
4.0;5.0;1.0;1.0;1;1;right_weight <= 2.00 AND left_distance > 4.00 AND left_weight > 3.00;3;1.0;0.0317;1.0;0.07264957264957266
5.0;1.0;3.0;1.0;1;1;left_weight > 4.00 AND right_distance <= 2.00 AND right_weight <= 3.00;3;0.9635627530364372;0.0507;0.9629629629629629;0.1111111111111111
1.0;3.0;2.0;4.0;2;2;left_weight <= 2.00 AND right_distance > 3.00 AND left_distance <= 3.00;3;0.9485294117647058;0.0993;0.94;0.20434782608695654
4.0;4.0;5.0;5.0;2;2;right_distance > 4.00 AND right_weight > 4.00;2;0.956386292834891;0.0432;0.9523809523809523;0.08695652173913043
5.0;3.0;3.0;1.0;1;1;left_weight > 4.00 AND right_distance <= 2.00 AND left_distance > 2.00;3;1.0;0.0456;1.0;0.10683760683760683
3.0;1.0;1.0;3.0;0;0;2.00 < left_weight <= 3.00 AND 2.00 < right_distance <= 3.00 AND right_weight <= 2.00 AND left_distance <= 2.00;4;0.5327421555252387;0.0054;0.75;0.07692307692307693
1.0;1.0;5.0;2.0;2;2;left_weight <= 2.00 AND right_weight > 4.00 AND left_distance <= 2.00;3;1.0;0.0302;1.0;0.06956521739130435
3.0;3.0;3.0;4.0;2;2;right_distance > 3.00 AND right_weight > 2.00 AND left_distance <= 3.00;3;0.97;0.1542;0.9605263157894737;0.3173913043478261
4.0;4.0;2.0;5.0;1;1;right_weight <= 2.00 AND left_distance > 3.00 AND left_weight > 2.00;3;1.0;0.0967;1.0;0.20512820512820512
2.0;2.0;3.0;1.0;1;1;right_distance <= 2.00 AND right_weight <= 3.00;2;0.8462643678160919;0.2212;0.8378378378378378;0.3974358974358974
3.0;2.0;1.0;2.0;1;1;right_distance <= 2.00 AND right_weight <= 2.00 AND left_weight > 2.00;3;1.0;0.0971;1.0;0.20512820512820512
2.0;3.0;4.0;2.0;2;2;left_weight <= 2.00 AND 3.00 < right_weight <= 4.00 AND 2.00 < left_distance <= 3.00;3;0.9345454545454546;0.0163;0.9;0.0391304347826087
4.0;1.0;3.0;1.0;1;1;right_distance <= 2.00 AND right_weight <= 3.00 AND left_weight > 2.00;3;0.9600886917960089;0.1402;0.9714285714285714;0.2905982905982906
4.0;2.0;3.0;4.0;2;2;left_distance <= 2.00 AND right_distance > 3.00 AND right_weight > 2.00;3;1.0;0.1005;1.0;0.2217391304347826
4.0;5.0;4.0;2.0;1;1;right_distance <= 2.00 AND left_distance > 4.00 AND left_weight > 3.00;3;1.0;0.0288;1.0;0.06837606837606838
3.0;4.0;4.0;4.0;2;2;right_weight > 3.00 AND right_distance > 3.00 AND left_weight <= 3.00;3;0.9765625;0.0966;1.0;0.21739130434782608
3.0;3.0;2.0;4.0;1;1;right_weight <= 2.00 AND left_weight > 2.00 AND left_distance > 2.00;3;0.9850427350427351;0.1348;0.9859154929577465;0.29914529914529914
2.0;1.0;2.0;1.0;0;0;right_distance <= 2.00 AND left_distance <= 2.00 AND left_weight <= 2.00 AND right_weight <= 2.00;4;0.3638888888888889;0.0224;0.46153846153846156;0.15384615384615385
1.0;4.0;5.0;5.0;2;2;left_weight <= 2.00 AND right_weight > 4.00 AND right_distance > 2.00;3;1.0;0.0521;1.0;0.11304347826086956
3.0;5.0;5.0;3.0;0;0;right_weight > 4.00 AND left_distance > 4.00 AND 2.00 < right_distance <= 3.00 AND 2.00 < left_weight <= 3.00;4;1.0;0.0024;1.0;0.05128205128205128
1.0;4.0;3.0;3.0;2;2;left_weight <= 2.00 AND right_weight > 2.00 AND right_distance > 2.00;3;0.9915966386554622;0.1534;0.9871794871794872;0.3347826086956522
4.0;4.0;2.0;4.0;1;1;right_weight <= 2.00 AND left_weight > 3.00 AND left_distance > 2.00;3;1.0;0.0876;1.0;0.19658119658119658
3.0;4.0;2.0;1.0;1;1;right_distance <= 2.00 AND right_weight <= 2.00 AND left_weight > 2.00;3;1.0;0.0955;1.0;0.20512820512820512
2.0;4.0;3.0;5.0;2;2;right_distance > 4.00 AND left_weight <= 2.00 AND right_weight > 2.00;3;1.0;0.0565;1.0;0.11739130434782609
4.0;4.0;4.0;2.0;1;1;right_distance <= 2.00 AND left_distance > 3.00 AND left_weight > 2.00;3;1.0;0.1019;1.0;0.21794871794871795
1.0;5.0;5.0;2.0;2;2;right_weight > 4.00 AND left_weight <= 2.00;2;0.9065420560747663;0.0843;0.9047619047619048;0.16521739130434782
5.0;5.0;3.0;5.0;1;1;left_weight > 4.00 AND left_distance > 4.00 AND right_weight <= 3.00;3;1.0;0.0223;1.0;0.05555555555555555
1.0;1.0;5.0;1.0;2;2;right_weight > 4.00 AND left_weight <= 2.00 AND left_distance <= 2.00;3;1.0;0.0298;1.0;0.06956521739130435
1.0;3.0;5.0;2.0;2;2;right_weight > 4.00 AND left_weight <= 2.00 AND left_distance <= 3.00;3;0.9535452322738386;0.0461;0.9565217391304348;0.09565217391304348
1.0;5.0;2.0;2.0;1;1;right_weight <= 2.00 AND left_distance > 4.00 AND right_distance <= 3.00;3;1.0;0.0418;0.9565217391304348;0.09401709401709402
3.0;1.0;5.0;1.0;2;2;right_weight > 4.00 AND left_distance <= 2.00 AND left_weight <= 3.00;3;0.9674267100977199;0.0454;0.9565217391304348;0.09565217391304348
4.0;3.0;3.0;1.0;1;1;right_distance <= 2.00 AND left_weight > 3.00 AND left_distance > 2.00;3;1.0;0.0981;1.0;0.2222222222222222
