region_centroid_col;region_centroid_row;region_pixel_count;short_line_density_5;short_line_density_2;vedge_mean;vegde_sd;hedge_mean;hedge_sd;intensity_mean;rawred_mean;rawblue_mean;rawgreen_mean;exred_mean;exblue_mean;exgreen_mean;value_mean;saturation_mean;hue_mean;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
14.0;135.0;9.0;0.0;0.0;0.277778;0.062963;0.277778;0.0629629;2.88889;1.66667;6.0;1.0;-3.66667;9.33333;-5.66667;6.0;0.832275;-1.95855;6;0;rawgreen_mean <= 6.22 AND rawred_mean <= 7.08 AND hedge_mean <= 0.82 AND -2.19 < hue_mean <= -1.53 AND exred_mean > -18.78 AND intensity_mean <= 7.30 AND 122.00 < region_centroid_row <= 176.00 AND hedge_sd <= 0.42 AND value_mean <= 11.44 AND -17.00 < exgreen_mean <= -3.22 AND rawblue_mean <= 9.44 AND 3.89 < exblue_mean <= 19.67 AND short_line_density_2 <= 0.00 AND region_pixel_count <= 9.00;14;0.8412322274881516;0.0149;0.22580645161290322;0.02527075812274368
160.0;168.0;9.0;0.0;0.0;1.5;1.14988;0.666666;0.471404;25.1111;20.8889;23.0;31.4444;-12.6667;-6.33333;19.0;31.4444;0.335386;2.30212;3;3;region_centroid_row > 122.00 AND exgreen_mean > -3.22 AND rawred_mean > 7.08 AND exblue_mean <= 19.67 AND rawblue_mean > 9.44 AND hue_mean > -2.19 AND intensity_mean > 21.91 AND rawgreen_mean <= 46.78;8;0.9588100686498856;0.0147;1.0;0.11851851851851852
157.0;221.0;9.0;0.0;0.0;1.05556;0.64693;1.22222;0.620633;12.1111;10.2222;8.11111;18.0;-5.66667;-12.0;17.6667;18.0;0.54918;1.87715;3;3;region_centroid_row > 176.00 AND exblue_mean <= 3.89;2;0.9855907780979827;0.1172;1.0;0.825925925925926
166.0;66.0;9.0;0.0;0.0;0.777777;0.655461;5.27778;4.95947;41.6296;40.5556;46.3333;38.0;-3.22222;14.1111;-10.8889;46.3333;0.178875;-1.74855;1;1;rawgreen_mean > 20.44 AND region_centroid_row <= 122.00 AND -17.00 < exgreen_mean <= -3.22 AND -2.05 < hue_mean <= -1.53 AND 0.71 < vedge_mean <= 1.22 AND region_pixel_count <= 9.00 AND exblue_mean > 3.89 AND exred_mean > -18.78 AND rawblue_mean <= 65.50 AND 0.35 < vegde_sd <= 0.83 AND 7.08 < rawred_mean <= 47.69 AND value_mean <= 65.50 AND intensity_mean > 21.91 AND saturation_mean <= 0.28 AND short_line_density_2 <= 0.00 AND region_centroid_col > 63.00 AND hedge_mean > 2.61;17;0.9552238805970149;0.0028;1.0;0.02390438247011952
188.0;42.0;9.0;0.0;0.0;0.777779;0.54433;1.66667;1.26491;108.926;95.6667;126.222;104.889;-39.7778;51.8889;-12.1111;126.222;0.241934;-2.41039;5;5;rawgreen_mean > 46.78 AND value_mean > 65.50 AND rawblue_mean > 65.50 AND hue_mean <= -2.19 AND rawred_mean > 47.69 AND region_centroid_col > 121.00 AND short_line_density_5 <= 0.00 AND vegde_sd <= 1.81;8;0.9507692307692308;0.0682;1.0;0.46691176470588236
192.0;157.0;9.0;0.0;0.0;1.05556;0.507408;0.777778;0.162963;18.3333;13.8889;17.2222;23.8889;-13.3333;-3.33333;16.6667;23.8889;0.418184;2.43862;3;3;region_centroid_row > 122.00 AND exblue_mean <= 3.89 AND rawblue_mean > 9.44 AND saturation_mean > 0.37 AND exgreen_mean > -17.00 AND value_mean <= 65.50 AND region_centroid_col > 188.00 AND hue_mean > -2.19 AND vedge_mean > 0.71 AND rawred_mean <= 47.69 AND hedge_mean <= 0.82;11;0.9931972789115646;0.001;1.0;0.011111111111111112
181.0;15.0;9.0;0.0;0.0;0.833336;0.211111;1.44444;1.22963;140.296;133.889;149.556;137.444;-19.2222;27.7778;-8.55556;149.556;0.104639;-2.33056;5;5;value_mean > 28.78 AND rawblue_mean > 65.50 AND region_centroid_row <= 81.00 AND hue_mean <= -2.19 AND saturation_mean <= 0.28;5;0.9971830985915493;0.1162;0.995049504950495;0.7389705882352942
86.0;187.0;9.0;0.0;0.0;1.11111;0.720082;1.44444;0.750309;13.7407;11.6667;10.3333;19.2222;-6.22222;-10.2222;16.4444;19.2222;0.463329;1.94146;3;3;region_centroid_row > 176.00 AND exblue_mean <= 3.89;2;0.9848484848484849;0.1222;1.0;0.825925925925926
209.0;11.0;9.0;0.0;0.0;0.833333;0.255559;2.16667;3.85555;141.556;135.111;150.111;139.444;-19.3333;25.6667;-6.33333;150.111;0.0998358;-2.40159;5;5;intensity_mean > 21.91 AND value_mean > 65.50 AND hue_mean <= -2.19 AND rawgreen_mean > 46.78;4;0.9896551724137931;0.1364;0.988;0.9080882352941176
121.0;107.0;9.0;0.0;0.0;1.55556;0.874075;13.1667;5.5889;54.0;49.4444;64.4444;48.1111;-13.6667;31.3333;-17.6667;64.4444;0.252669;-2.00361;1;1;rawgreen_mean > 46.78 AND region_centroid_row <= 122.00 AND hue_mean > -2.05;3;0.9827586206896551;0.0178;0.9411764705882353;0.12749003984063745
215.0;182.0;9.0;0.0;0.0;2.55556;1.4707;2.72222;1.98233;54.1852;48.5556;67.2222;46.7778;-16.8889;39.1111;-22.2222;67.2222;0.30405;-2.00408;4;4;region_centroid_row > 176.00 AND exgreen_mean <= -17.00;2;0.9622047244094488;0.1006;1.0;0.6678966789667896
183.0;182.0;9.0;0.0;0.0;2.83333;2.09497;3.55556;2.56183;58.963;52.8889;73.3333;50.6667;-18.2222;43.1111;-24.8889;73.3333;0.308825;-1.99205;4;4;region_centroid_row > 176.00 AND exgreen_mean <= -17.00;2;0.9761129207383279;0.104;1.0;0.6678966789667896
44.0;233.0;9.0;0.0;0.0;2.22222;2.14649;2.11111;1.32777;14.4815;12.5556;11.3333;19.5556;-5.77778;-9.44444;15.2222;19.5556;0.422174;1.9504;3;3;region_centroid_row > 176.00 AND exblue_mean <= 3.89;2;0.9906191369606003;0.121;1.0;0.825925925925926
13.0;15.0;9.0;0.111111;0.0;1.22222;0.886108;1.22222;1.0256;68.963;59.3333;86.8889;60.6667;-28.8889;53.7778;-24.8889;86.8889;0.316905;-2.14532;1;1;rawgreen_mean > 46.78 AND region_centroid_row <= 122.00 AND hue_mean > -2.19;3;0.9595744680851064;0.0571;0.7572815533980582;0.3107569721115538
149.0;182.0;9.0;0.111111;0.0;3.11111;3.20878;7.0;5.64899;39.8519;37.2222;47.3333;35.0;-7.88889;22.4444;-14.5556;47.3333;0.24779;-1.86828;4;4;region_centroid_row > 176.00 AND exgreen_mean <= -11.00 AND vedge_mean > 2.17;3;0.9834862385321101;0.0692;1.0;0.4833948339483395
86.0;193.0;9.0;0.0;0.0;3.27778;1.65216;2.22222;1.80944;61.4074;53.6667;76.5556;54.0;-23.2222;45.4444;-22.2222;76.5556;0.299579;-2.10937;4;4;region_centroid_row > 176.00 AND exgreen_mean <= -17.00;2;0.9714795008912656;0.1003;1.0;0.6678966789667896
108.0;123.0;9.0;0.0;0.0;0.611111;0.240741;0.666667;0.266667;6.74074;8.22222;8.0;4.0;4.44444;3.77778;-8.22222;8.44444;0.524471;-0.985729;0;0;rawred_mean > 7.08 AND exred_mean > -4.22 AND exgreen_mean <= -3.22 AND hue_mean > -1.53;4;1.0;0.0531;0.9897959183673469;0.35018050541516244
67.0;61.0;9.0;0.0;0.0;1.05556;0.507407;0.833333;0.388889;23.7407;22.6667;30.6667;17.8889;-3.22222;20.7778;-17.5556;30.6667;0.415751;-1.70091;0;0;exgreen_mean <= -17.00 AND exred_mean > -4.22 AND hedge_sd <= 0.42;3;1.0;0.0014;1.0;0.01444043321299639
97.0;86.0;9.0;0.111111;0.0;1.5;0.833333;3.55556;2.16296;23.8148;23.3333;30.2222;17.8889;-1.44444;19.2222;-17.7778;30.2222;0.405541;-1.60859;0;0;exgreen_mean <= -17.00 AND exred_mean > -4.22 AND region_centroid_row <= 176.00;3;0.9758364312267658;0.0185;1.0;0.1299638989169675
45.0;108.0;9.0;0.0;0.111111;25.5;12.7954;27.2778;15.931;49.8148;41.7778;61.1111;46.5556;-24.1111;33.8889;-9.77778;61.1111;0.358975;-2.36049;2;2;exred_mean <= -18.78 AND exgreen_mean > -11.00 AND region_centroid_row <= 122.00 AND rawred_mean <= 47.69;4;0.9652351738241309;0.0088;1.0;0.06827309236947791
140.0;124.0;9.0;0.0;0.0;1.0;0.444445;1.11111;1.05185;2.51852;0.222222;6.11111;1.22222;-6.88889;10.7778;-3.88889;6.11111;0.973765;-2.26746;2;2;rawblue_mean <= 9.44 AND saturation_mean > 0.54 AND hue_mean <= -2.19 AND hedge_sd > 1.00;4;0.9910313901345291;0.0179;1.0;0.12048192771084337
239.0;137.0;9.0;0.0;0.0;1.77778;1.36083;3.44444;1.08866;40.8519;39.8889;45.3333;37.3333;-2.88889;13.4444;-10.5556;45.3333;0.176066;-1.75799;1;1;rawgreen_mean > 20.44 AND exred_mean > -4.22 AND region_centroid_row <= 176.00 AND intensity_mean <= 53.68 AND -17.00 < exgreen_mean <= -3.22 AND region_centroid_col > 121.00 AND hedge_sd <= 2.16 AND 3.89 < exblue_mean <= 19.67 AND 19.78 < rawred_mean <= 47.69 AND value_mean <= 65.50 AND rawblue_mean > 28.11 AND short_line_density_5 <= 0.00 AND vegde_sd <= 1.81 AND hue_mean <= -1.53;14;0.9533333333333334;0.0051;1.0;0.04780876494023904
10.0;223.0;9.0;0.111111;0.0;1.5;1.06979;3.55556;2.94895;15.037;13.7778;12.8889;18.4444;-3.77778;-6.44444;10.2222;18.4444;0.330665;1.91095;3;3;region_centroid_row > 176.00 AND exblue_mean <= 3.89;2;0.9835820895522388;0.1214;1.0;0.825925925925926
34.0;115.0;9.0;0.0;0.0;0.5;0.388889;0.777778;0.607407;6.2963;7.33333;7.88889;3.66667;3.11111;4.77778;-7.88889;8.0;0.541887;-1.17545;0;0;rawred_mean > 7.08 AND exred_mean > -4.22 AND rawgreen_mean <= 6.22 AND saturation_mean > 0.54 AND vedge_mean <= 0.71 AND hue_mean > -1.53;6;0.9733333333333334;0.0163;1.0;0.11191335740072202
99.0;103.0;9.0;0.0;0.0;1.0;0.400001;0.833336;0.433334;64.4444;58.3333;78.1111;56.8889;-18.3333;41.0;-22.6667;78.1111;0.271568;-2.02258;1;1;rawgreen_mean > 46.78 AND region_centroid_row <= 122.00 AND hue_mean > -2.05;3;0.9912280701754386;0.0184;0.9411764705882353;0.12749003984063745
39.0;137.0;9.0;0.0;0.0;0.222222;0.0296296;0.277778;0.107407;1.37037;0.0;4.11111;0.0;-4.11111;8.22222;-4.11111;4.11111;1.0;-2.0944;6;0;rawblue_mean <= 9.44 AND saturation_mean > 0.54 AND hue_mean <= -2.05 AND exgreen_mean <= -3.22;4;0.8662519440124417;0.0449;0.0375;0.010830324909747292
189.0;144.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;6;rawgreen_mean <= 20.44 AND rawred_mean <= 7.08 AND saturation_mean <= 0.28 AND region_centroid_col > 63.00;4;0.9920634920634921;0.029;1.0;0.19245283018867926
93.0;46.0;9.0;0.0;0.0;2.11111;1.62963;1.77778;1.80741;126.037;116.0;141.0;121.111;-30.1111;44.8889;-14.7778;141.0;0.177195;-2.30444;5;5;rawred_mean > 7.08 AND intensity_mean > 53.68 AND hue_mean <= -2.19 AND exblue_mean > 36.14;4;0.9919678714859438;0.1161;1.0;0.7904411764705882
202.0;193.0;9.0;0.0;0.0;1.11111;0.750308;3.38889;2.48924;41.7037;37.8889;50.6667;36.5556;-11.4444;26.8889;-15.4444;50.6667;0.278387;-1.993;4;4;region_centroid_row > 176.00 AND exgreen_mean <= -11.00 AND hedge_sd > 2.16;3;0.9888143176733781;0.0661;1.0;0.4612546125461255
163.0;177.0;9.0;0.111111;0.0;1.16667;0.7;2.5;0.78889;24.5185;21.2222;21.4444;30.8889;-9.88889;-9.22222;19.1111;30.8889;0.321139;2.12542;3;3;region_centroid_row > 176.00 AND exblue_mean <= 3.89;2;0.9898580121703854;0.1181;1.0;0.825925925925926
4.0;201.0;9.0;0.0;0.222222;2.72222;1.67885;5.22222;3.12457;53.7037;47.1111;67.2222;46.7778;-19.7778;40.5556;-20.7778;67.2222;0.308859;-2.07523;4;4;region_centroid_row > 176.00 AND exgreen_mean <= -17.00;2;0.9617834394904459;0.0982;1.0;0.6678966789667896
88.0;180.0;9.0;0.0;0.0;1.5;0.936898;3.83333;2.88868;50.4074;45.2222;62.3333;43.6667;-15.5556;35.7778;-20.2222;62.3333;0.300918;-2.00872;4;4;region_centroid_row > 176.00 AND exgreen_mean <= -17.00;2;0.9744094488188977;0.0996;1.0;0.6678966789667896
30.0;91.0;9.0;0.0;0.0;3.38889;6.46296;3.27778;9.04074;6.25926;2.44444;12.1111;4.22222;-11.4444;17.5556;-6.11111;12.1111;0.823021;-2.28274;2;2;rawred_mean <= 7.08 AND vedge_mean > 2.17 AND region_centroid_row <= 122.00 AND hedge_mean > 2.61 AND exred_mean <= -10.89;5;0.9831649831649831;0.0035;1.0;0.028112449799196786
183.0;105.0;9.0;0.0;0.0;2.11111;1.14074;0.777776;0.651852;65.5556;60.0;78.7778;57.8889;-16.6667;39.6667;-23.0;78.7778;0.264986;-1.98948;1;1;rawgreen_mean > 46.78 AND region_centroid_row <= 122.00 AND hue_mean > -2.05;3;0.9907063197026023;0.0169;0.9411764705882353;0.12749003984063745
128.0;196.0;9.0;0.0;0.0;1.66667;1.24444;1.88889;3.85185;19.6296;15.6667;18.5556;24.6667;-11.8889;-3.22222;15.1111;24.6667;0.365297;2.43734;3;3;region_centroid_row > 176.00 AND exblue_mean <= 3.89;2;0.9863680623174295;0.1182;1.0;0.825925925925926
192.0;142.0;9.0;0.111111;0.0;0.5;0.122222;1.5;0.522222;4.66667;6.77778;4.88889;2.33333;6.33333;0.666667;-7.0;6.77778;0.662037;-0.604864;0;0;exgreen_mean <= -3.22 AND exred_mean > -4.22 AND vegde_sd <= 0.35 AND saturation_mean > 0.28 AND hue_mean > -1.53;5;0.9602649006622517;0.0532;1.0;0.37906137184115524
247.0;50.0;9.0;0.0;0.0;0.444443;0.272166;0.777779;0.344264;121.185;109.222;138.889;115.444;-35.8889;53.1111;-17.2222;138.889;0.213538;-2.31231;5;5;exgreen_mean <= -11.00 AND intensity_mean > 53.68 AND hue_mean <= -2.19;3;0.9845626072041166;0.1207;1.0;0.8198529411764706
232.0;175.0;9.0;0.0;0.0;1.16667;0.62361;2.83333;2.16795;15.3704;12.4444;13.5556;20.1111;-8.77778;-5.44444;14.2222;20.1111;0.387412;2.2422;3;3;region_centroid_row > 122.00 AND exgreen_mean > -3.22 AND rawred_mean > 7.08 AND exblue_mean <= 3.89 AND saturation_mean > 0.37 AND exred_mean > -18.78 AND vegde_sd <= 1.81 AND value_mean <= 65.50 AND rawblue_mean <= 65.50 AND hedge_mean > 2.61;10;0.9523809523809523;0.0085;1.0;0.07777777777777778
203.0;133.0;9.0;0.0;0.0;0.111111;0.0296296;0.111111;0.0296296;0.592593;0.0;1.77778;0.0;-1.77778;3.55556;-1.77778;1.77778;1.0;-2.0944;6;2;exgreen_mean > -3.22 AND region_centroid_row <= 176.00 AND saturation_mean > 0.54 AND hue_mean <= -2.05;4;0.9514824797843666;0.056;0.9607843137254902;0.39357429718875503
114.0;102.0;9.0;0.0;0.0;1.11111;1.22963;1.16667;0.877778;4.03704;1.0;8.44444;2.66667;-9.11111;13.2222;-4.11111;8.44444;0.891218;-2.31611;2;2;rawblue_mean <= 9.44 AND saturation_mean > 0.54 AND hue_mean <= -2.19;3;0.9764705882352941;0.0377;1.0;0.27710843373493976
82.0;51.0;9.0;0.0;0.0;0.611111;0.443051;0.611111;0.742867;123.185;111.778;138.889;118.889;-34.2222;47.1111;-12.8889;138.889;0.1952;-2.3685;5;5;hedge_sd <= 2.16 AND value_mean > 65.50 AND hue_mean <= -2.19 AND rawred_mean > 47.69;4;0.9879518072289156;0.1276;1.0;0.8860294117647058
168.0;13.0;9.0;0.111111;0.0;1.33333;0.444445;1.33333;0.400002;130.407;119.667;145.444;126.111;-32.2222;45.1111;-12.8889;145.444;0.177191;-2.35524;5;5;rawred_mean > 19.78 AND value_mean > 65.50 AND hue_mean <= -2.19 AND intensity_mean > 53.68;4;0.9877049180327869;0.1362;0.988;0.9080882352941176
45.0;188.0;9.0;0.0;0.0;2.44444;2.74074;3.11111;7.54074;33.3333;29.6667;41.3333;29.0;-11.0;24.0;-13.0;41.3333;0.299865;-2.04072;4;4;region_centroid_row > 176.00 AND exgreen_mean <= -11.00 AND hedge_sd > 2.16;3;0.9865168539325843;0.0666;1.0;0.4612546125461255
37.0;120.0;9.0;0.0;0.0;0.833333;0.344444;1.05556;0.462963;1.92593;0.222222;4.44444;1.11111;-5.11111;7.55556;-2.44444;4.44444;0.962963;-2.29808;2;2;exgreen_mean > -3.22 AND saturation_mean > 0.54 AND hue_mean <= -2.19;3;1.0;0.024;1.0;0.18072289156626506
6.0;90.0;9.0;0.0;0.0;1.94444;0.596296;1.33333;1.82222;18.1111;18.7778;22.1111;13.4444;2.0;12.0;-14.0;22.1111;0.38846;-1.42588;0;0;exgreen_mean <= -11.00 AND exred_mean > -4.22 AND hedge_mean <= 1.44;3;0.957613814756672;0.0206;0.8787878787878788;0.10469314079422383
56.0;140.0;9.0;0.0;0.0;0.944444;0.462963;0.277778;0.0629629;5.55556;3.66667;9.44444;3.55556;-5.66667;11.6667;-6.0;9.44444;0.639254;-2.07227;6;6;rawgreen_mean <= 6.22 AND hedge_mean <= 0.82 AND rawred_mean <= 7.08 AND -10.89 < exred_mean <= -4.22 AND hedge_sd <= 1.00 AND exblue_mean <= 19.67 AND 122.00 < region_centroid_row <= 176.00 AND rawblue_mean <= 9.44 AND value_mean <= 11.44 AND intensity_mean <= 7.30 AND exgreen_mean > -11.00 AND 0.35 < vegde_sd <= 0.83 AND -2.19 < hue_mean <= -1.53 AND 0.71 < vedge_mean <= 1.22 AND region_pixel_count <= 9.00 AND short_line_density_2 <= 0.00 AND short_line_density_5 <= 0.00 AND region_centroid_col <= 121.00;18;0.9185185185185185;0.0009;1.0;0.0037735849056603774
181.0;27.0;9.0;0.0;0.0;0.722221;0.462964;0.5;0.255555;138.074;132.556;146.556;135.111;-16.5556;25.4444;-8.88889;146.556;0.0962632;-2.26453;5;5;value_mean > 65.50 AND rawred_mean > 47.69 AND hue_mean <= -2.19 AND rawblue_mean > 65.50;4;0.9853479853479854;0.1413;0.988;0.9080882352941176
183.0;185.0;9.0;0.0;0.0;2.88889;1.42465;5.77778;5.55645;44.963;40.6667;55.0;39.2222;-12.8889;30.1111;-17.2222;55.0;0.28574;-2.00499;4;4;region_centroid_row > 176.00 AND exgreen_mean <= -17.00;2;0.9737609329446064;0.0981;1.0;0.6678966789667896
128.0;15.0;9.0;0.0;0.0;0.77778;0.272168;0.555556;0.620632;129.259;118.333;144.0;125.444;-32.7778;44.2222;-11.4444;144.0;0.17818;-2.38244;5;5;rawblue_mean > 28.11 AND value_mean > 65.50 AND hue_mean <= -2.19 AND intensity_mean > 53.68;4;0.9797297297297297;0.1345;0.988;0.9080882352941176
133.0;96.0;9.0;0.111111;0.0;1.0;1.02222;2.77778;3.36296;21.8889;22.1111;27.3333;16.2222;0.666667;16.3333;-17.0;27.3333;0.406451;-1.53069;0;0;exgreen_mean <= -17.00 AND exred_mean > -4.22 AND region_centroid_row <= 176.00;3;0.9755351681957186;0.0188;1.0;0.1299638989169675
37.0;124.0;9.0;0.0;0.111111;1.5;1.01111;2.44444;1.8074;54.3333;49.4444;65.2222;48.3333;-14.6667;32.6667;-18.0;65.2222;0.258543;-2.03008;1;1;rawgreen_mean > 46.78 AND region_centroid_row <= 176.00 AND exblue_mean <= 36.14 AND exgreen_mean <= -11.00 AND hue_mean > -2.05;5;0.9571865443425076;0.0111;1.0;0.08764940239043825
221.0;35.0;9.0;0.0;0.0;0.666667;0.133333;0.944447;0.107407;98.7407;83.3333;122.556;90.3333;-46.2222;71.4444;-25.2222;122.556;0.320015;-2.28084;5;5;exblue_mean > 36.14 AND value_mean > 65.50 AND hue_mean <= -2.19 AND rawgreen_mean > 46.78;4;0.9904397705544933;0.1176;1.0;0.7904411764705882
230.0;117.0;9.0;0.0;0.0;3.27778;0.928958;1.44444;0.860663;39.037;33.5556;49.7778;33.7778;-16.4444;32.2222;-15.7778;49.7778;0.335026;-2.10623;1;1;rawgreen_mean > 20.44 AND 81.00 < region_centroid_row <= 122.00 AND -2.19 < hue_mean <= -2.05 AND rawblue_mean > 28.11 AND value_mean <= 65.50 AND hedge_sd <= 1.00 AND hedge_mean <= 1.44 AND intensity_mean > 21.91 AND saturation_mean <= 0.37 AND exgreen_mean <= -11.00 AND vegde_sd <= 1.81;11;0.9602169981916817;0.0053;1.0;0.027888446215139442
97.0;176.0;9.0;0.0;0.0;0.777778;0.655461;2.38889;1.30668;22.1852;19.0;19.7778;27.7778;-9.55556;-7.22222;16.7778;27.7778;0.316041;2.17984;3;3;region_centroid_row > 122.00 AND exblue_mean <= 3.89 AND intensity_mean > 21.91;3;0.989010989010989;0.0141;1.0;0.10740740740740741
86.0;136.0;9.0;0.0;0.0;3.88889;4.19347;2.11111;2.39134;12.1852;6.66667;20.8889;9.0;-16.5556;26.1111;-9.55556;20.8889;0.695755;-2.26899;2;2;value_mean > 11.44 AND region_centroid_row <= 176.00 AND rawred_mean <= 7.08;3;0.9634464751958225;0.0274;0.48333333333333334;0.11646586345381527
101.0;80.0;9.0;0.0;0.0;3.55556;1.85185;3.0;3.86667;24.8148;24.3333;31.5556;18.5556;-1.44444;20.2222;-18.7778;31.5556;0.412094;-1.62045;0;0;exgreen_mean <= -17.00 AND exred_mean > -4.22 AND region_centroid_row <= 176.00;3;0.9771428571428571;0.0167;1.0;0.1299638989169675
168.0;40.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;6;region_centroid_row <= 81.00 AND rawgreen_mean <= 6.22 AND saturation_mean <= 0.54 AND region_centroid_col > 121.00;4;0.996078431372549;0.0057;1.0;0.03773584905660377
146.0;62.0;9.0;0.0;0.0;0.888889;0.207406;1.0;0.355555;99.6667;85.6667;121.444;91.8889;-42.0;65.3333;-23.3333;121.444;0.294583;-2.27714;5;5;vedge_mean <= 1.22 AND value_mean > 65.50 AND rawblue_mean > 65.50 AND hue_mean <= -2.19 AND rawred_mean > 47.69;5;0.9864176570458404;0.1242;1.0;0.7867647058823529
112.0;38.0;9.0;0.0;0.0;11.0556;11.0743;1.11111;1.06805;64.6296;58.2222;78.4444;57.2222;-19.2222;41.4444;-22.2222;78.4444;0.271659;-2.03882;1;1;rawgreen_mean > 46.78 AND region_centroid_row <= 122.00 AND hue_mean > -2.05;3;0.9829545454545454;0.0184;0.9411764705882353;0.12749003984063745
185.0;186.0;9.0;0.0;0.0;2.16667;1.85891;3.0;1.3499;48.2222;44.0;58.8889;41.7778;-12.6667;32.0;-19.3333;58.8889;0.290427;-1.95602;4;4;region_centroid_row > 176.00 AND exgreen_mean <= -17.00;2;0.9788235294117648;0.1;1.0;0.6678966789667896
109.0;126.0;9.0;0.0;0.0;0.833333;0.211111;0.666667;0.355555;7.2963;8.77778;8.22222;4.88889;4.44444;2.77778;-7.22222;8.88889;0.450309;-0.913675;0;0;rawred_mean > 7.08 AND exred_mean > -4.22 AND rawgreen_mean <= 6.22 AND region_centroid_col <= 121.00 AND vegde_sd <= 0.35;5;0.9852941176470589;0.0119;1.0;0.08303249097472924
59.0;116.0;9.0;0.0;0.0;3.0;2.81267;0.777778;0.45542;21.963;17.8889;29.5556;18.4444;-12.2222;22.7778;-10.5556;29.5556;0.395663;-2.14478;6;6;region_centroid_row <= 122.00 AND hedge_mean <= 0.82 AND exgreen_mean > -11.00 AND rawred_mean <= 19.78 AND -18.78 < exred_mean <= -4.22 AND hedge_sd <= 1.00 AND intensity_mean <= 53.68 AND value_mean <= 65.50 AND region_pixel_count <= 9.00 AND 9.44 < rawblue_mean <= 65.50 AND exblue_mean <= 36.14 AND rawgreen_mean <= 20.44 AND hue_mean <= -2.05 AND saturation_mean <= 0.54;14;0.9511400651465798;0.0095;1.0;0.07169811320754717
133.0;108.0;9.0;0.0;0.0;0.777777;0.74074;22.4444;104.919;45.5926;41.2222;55.4444;40.1111;-13.1111;29.5556;-16.4444;55.4444;0.275986;-2.01555;1;1;rawgreen_mean > 20.44 AND region_centroid_row <= 176.00 AND hue_mean > -2.05 AND exgreen_mean <= -3.22 AND -18.78 < exred_mean <= -10.89 AND exblue_mean > 19.67 AND intensity_mean <= 53.68 AND vedge_mean <= 1.22 AND short_line_density_2 <= 0.00 AND value_mean <= 65.50 AND vegde_sd <= 0.83;11;0.9671641791044776;0.0025;1.0;0.027888446215139442
169.0;102.0;9.0;0.0;0.0;1.0;0.355555;0.888889;0.296295;58.2222;53.4444;69.6667;51.5556;-14.3333;34.3333;-20.0;69.6667;0.25976;-1.98558;1;1;rawgreen_mean > 46.78 AND region_centroid_row <= 122.00 AND hue_mean > -2.05;3;0.980327868852459;0.0173;0.9411764705882353;0.12749003984063745
64.0;196.0;9.0;0.0;0.0;2.66667;2.3758;3.44444;2.2771;49.8889;44.3333;61.4444;43.8889;-16.6667;34.6667;-18.0;61.4444;0.289997;-2.06386;4;4;region_centroid_row > 176.00 AND exgreen_mean <= -17.00;2;0.9693486590038314;0.0979;1.0;0.6678966789667896
25.0;155.0;9.0;0.0;0.0;5.72222;99.7519;18.0;151.689;14.3333;13.0;18.6667;11.3333;-4.0;13.0;-9.0;21.4444;0.646298;-1.79743;6;6;rawgreen_mean <= 20.44 AND saturation_mean > 0.54 AND -2.05 < hue_mean <= -1.53 AND short_line_density_5 <= 0.00 AND region_centroid_row <= 176.00 AND value_mean <= 28.78 AND exred_mean > -10.89 AND rawred_mean <= 19.78 AND intensity_mean <= 21.91 AND exgreen_mean > -11.00 AND 3.89 < exblue_mean <= 19.67 AND short_line_density_2 <= 0.00 AND rawblue_mean <= 28.11 AND vegde_sd > 0.35 AND region_pixel_count <= 9.00;15;0.7164351851851852;0.0068;0.9444444444444444;0.06415094339622641
143.0;24.0;9.0;0.0;0.0;1.27778;0.907406;0.888888;1.14075;127.63;117.667;141.667;123.556;-29.8889;42.1111;-12.2222;141.667;0.169397;-2.34925;5;5;region_centroid_row <= 81.00 AND intensity_mean > 53.68 AND hue_mean <= -2.19 AND rawred_mean > 47.69;4;0.994475138121547;0.1283;0.9912663755458515;0.8345588235294118
129.0;157.0;9.0;0.0;0.0;2.44444;3.54074;2.22222;1.71852;23.1481;18.2222;32.0;19.2222;-14.7778;26.5556;-11.7778;32.0;0.430239;-2.16937;1;1;rawblue_mean > 28.11 AND rawgreen_mean <= 20.44 AND hue_mean <= -2.05 AND saturation_mean > 0.37 AND vegde_sd > 0.83;5;0.966183574879227;0.0153;0.5555555555555556;0.05976095617529881
