region_centroid_col;region_centroid_row;region_pixel_count;short_line_density_5;short_line_density_2;vedge_mean;vegde_sd;hedge_mean;hedge_sd;intensity_mean;rawred_mean;rawblue_mean;rawgreen_mean;exred_mean;exblue_mean;exgreen_mean;value_mean;saturation_mean;hue_mean;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
174.0;59.0;9.0;0.0;0.0;0.833335;0.349603;1.33333;0.8165;122.037;110.556;138.778;116.778;-34.4444;50.2222;-15.7778;138.778;0.203326;-2.32317;5;5;value_mean > 28.78 AND intensity_mean > 53.68 AND hue_mean <= -2.19 AND rawred_mean > 47.69;4;0.9870410367170627;0.1362;0.988;0.9080882352941176
172.0;183.0;9.0;0.0;0.0;2.88889;1.68215;4.05556;3.07258;56.3333;50.4444;70.0;48.5556;-17.6667;41.0;-23.3333;70.0;0.305472;-1.99758;4;4;region_centroid_row > 176.00 AND exgreen_mean <= -17.00 AND hedge_mean > 2.61;3;0.9527186761229315;0.0638;1.0;0.4575645756457565
224.0;124.0;9.0;0.0;0.0;1.55556;1.29386;1.88889;1.18634;43.5185;36.7778;56.3333;37.4444;-20.2222;38.4444;-18.2222;56.3333;0.348022;-2.1278;1;1;region_centroid_row <= 176.00 AND exgreen_mean <= -17.00 AND hue_mean > -2.19 AND rawgreen_mean > 20.44 AND vedge_mean > 1.22 AND saturation_mean <= 0.37 AND value_mean <= 65.50 AND exblue_mean > 19.67 AND intensity_mean <= 53.68 AND short_line_density_2 <= 0.00;10;0.9523809523809523;0.0178;0.7931034482758621;0.09055118110236221
186.0;90.0;9.0;0.0;0.0;4.44444;1.45551;0.666667;0.471405;10.037;7.55556;15.0;7.55556;-7.44444;14.8889;-7.44444;15.0;0.533928;-2.06703;6;6;hue_mean <= -2.05 AND hedge_mean <= 0.82 AND region_centroid_col > 121.00 AND rawgreen_mean <= 20.44 AND rawred_mean <= 47.69 AND region_centroid_row <= 122.00 AND saturation_mean <= 0.54 AND exgreen_mean > -11.00;8;0.9869791666666666;0.0072;1.0;0.06201550387596899
146.0;238.0;9.0;0.0;0.0;2.05556;0.596297;2.66667;1.86667;17.7778;15.0;16.5556;21.7778;-8.33333;-3.66667;12.0;21.7778;0.315256;2.33747;3;3;exgreen_mean > -3.22 AND hue_mean > -1.53 AND region_centroid_row > 176.00;3;0.99867197875166;0.118;1.0;0.825925925925926
155.0;140.0;9.0;0.0;0.0;0.444444;0.118519;0.666667;0.0888889;5.0;6.55556;5.55556;2.88889;4.66667;1.66667;-6.33333;6.66667;0.564153;-0.783647;0;0;exgreen_mean <= -3.22 AND hue_mean > -1.53 AND saturation_mean > 0.54 AND rawgreen_mean <= 6.22;4;0.9973118279569892;0.0535;0.989247311827957;0.3357664233576642
4.0;96.0;9.0;0.0;0.0;2.22222;2.96296;1.55556;2.25185;3.55556;0.888889;7.77778;2.0;-8.0;12.6667;-4.66667;7.77778;0.910065;-2.24448;2;2;hue_mean <= -2.19 AND saturation_mean > 0.54 AND region_centroid_col <= 121.00 AND region_centroid_row <= 122.00;4;0.975;0.0451;1.0;0.31640625
55.0;93.0;9.0;0.111111;0.0;0.833333;0.3;1.38889;1.7963;3.0;0.555556;7.22222;1.22222;-7.33333;12.6667;-5.33333;7.22222;0.93567;-2.18361;2;2;hue_mean <= -2.05 AND saturation_mean > 0.54 AND region_centroid_col <= 121.00 AND region_centroid_row <= 122.00 AND rawred_mean <= 7.08 AND exred_mean <= -4.22 AND vedge_mean <= 1.22;7;0.9776951672862454;0.015;1.0;0.11328125
115.0;130.0;9.0;0.0;0.0;0.555555;0.340741;0.833333;0.566666;7.2963;8.55556;8.66667;4.66667;3.77778;4.11111;-7.88889;9.0;0.481594;-1.05666;0;0;exgreen_mean <= -3.22 AND hue_mean > -1.53 AND exblue_mean > 3.89;3;0.9607142857142857;0.0321;1.0;0.22992700729927007
187.0;135.0;9.0;0.0;0.0;3.27778;2.46296;0.833334;0.477778;26.4444;20.2222;37.0;22.1111;-18.6667;31.6667;-13.0;37.0;0.454232;-2.21199;6;6;hue_mean <= -2.05 AND saturation_mean > 0.37 AND exblue_mean > 19.67 AND -18.78 < exred_mean <= -10.89 AND hedge_sd <= 1.00 AND rawgreen_mean <= 46.78 AND region_centroid_row <= 176.00 AND region_centroid_col > 121.00 AND 7.08 < rawred_mean <= 47.69 AND hedge_mean <= 1.44 AND vegde_sd > 1.81 AND exgreen_mean > -17.00 AND intensity_mean > 21.91 AND rawblue_mean <= 65.50 AND short_line_density_5 <= 0.00;15;0.9512195121951219;0.0005;1.0;0.007751937984496124
240.0;195.0;9.0;0.0;0.0;1.88889;1.16746;1.83333;1.70945;48.8519;43.2222;60.6667;42.6667;-16.8889;35.4444;-18.5556;60.6667;0.300363;-2.06304;4;4;region_centroid_row > 176.00 AND exgreen_mean <= -17.00 AND vegde_sd > 0.83 AND region_centroid_col > 188.00;4;0.9937888198757764;0.0206;1.0;0.14391143911439114
143.0;114.0;9.0;0.0;0.0;1.5;0.809664;0.388889;0.389682;27.1852;23.0;34.4444;24.1111;-12.5556;21.7778;-9.22222;34.4444;0.331888;-2.19642;6;6;hue_mean <= -1.53 AND hedge_mean <= 0.82 AND region_centroid_col > 121.00 AND exgreen_mean > -11.00 AND hedge_sd <= 0.42 AND rawgreen_mean <= 46.78 AND 11.44 < value_mean <= 65.50 AND region_centroid_row <= 122.00 AND intensity_mean > 7.30 AND saturation_mean > 0.28 AND vedge_mean <= 2.17;11;0.9550173010380623;0.0117;1.0;0.07751937984496124
120.0;89.0;9.0;0.111111;0.0;4.0;9.55555;5.83333;11.8555;10.4815;5.77778;17.1111;8.55556;-14.1111;19.8889;-5.77778;17.1111;0.686685;-2.35679;2;2;hue_mean <= -2.19 AND saturation_mean > 0.54 AND hedge_mean > 2.61;3;0.9617224880382775;0.0257;0.9782608695652174;0.17578125
213.0;86.0;9.0;0.0;0.0;0.833333;0.182575;0.388889;0.327731;17.1481;13.2222;24.6667;13.5556;-11.7778;22.5556;-10.7778;24.6667;0.46348;-2.12361;6;6;hue_mean <= -1.53 AND hedge_mean <= 0.82 AND rawgreen_mean <= 20.44 AND region_centroid_col > 121.00 AND hedge_sd <= 0.42 AND exgreen_mean > -11.00 AND intensity_mean <= 21.91 AND saturation_mean <= 0.54 AND region_centroid_row <= 122.00;9;0.9965277777777778;0.0067;1.0;0.05813953488372093
2.0;44.0;9.0;0.0;0.0;2.16667;2.38889;2.38889;1.52963;18.7407;17.3333;25.2222;13.6667;-4.22222;19.4444;-15.2222;25.2222;0.457681;-1.75373;0;0;exgreen_mean <= -11.00 AND hue_mean > -2.05 AND saturation_mean > 0.37 AND rawred_mean > 7.08 AND region_centroid_row <= 122.00;5;0.983739837398374;0.0834;1.0;0.5437956204379562
96.0;236.0;9.0;0.0;0.0;1.72222;3.84074;1.72222;1.12963;13.963;10.7778;12.4444;18.6667;-9.55556;-4.55556;14.1111;18.6667;0.424235;2.32063;3;3;exgreen_mean > -3.22 AND hue_mean > -1.53 AND region_centroid_row > 176.00;3;0.9982046678635548;0.1254;1.0;0.825925925925926
119.0;169.0;9.0;0.0;0.0;1.16667;0.983192;1.0;0.918936;25.963;20.8889;25.0;32.0;-15.2222;-2.88889;18.1111;32.0;0.347783;2.47906;3;3;exgreen_mean > -3.22 AND hue_mean > -1.53 AND exred_mean <= -4.22;3;0.9947089947089947;0.1386;1.0;0.9185185185185185
201.0;133.0;9.0;0.0;0.0;0.611111;0.240741;0.222222;0.0740741;0.740741;0.333333;1.77778;0.111111;-1.22222;3.11111;-1.88889;1.77778;0.962963;-1.99906;6;6;hue_mean > -2.05 AND rawgreen_mean <= 6.22 AND rawred_mean <= 7.08 AND region_centroid_col > 188.00 AND hedge_mean <= 0.82 AND exgreen_mean > -3.22 AND hedge_sd <= 0.42 AND exblue_mean <= 3.89 AND region_centroid_row <= 176.00 AND vedge_mean <= 2.17 AND vegde_sd <= 1.81 AND region_pixel_count <= 9.00 AND short_line_density_2 <= 0.00 AND intensity_mean <= 53.68;14;0.9598853868194842;0.0093;1.0;0.08527131782945736
152.0;83.0;9.0;0.0;0.0;4.44444;1.32777;0.944444;0.680414;26.5185;23.3333;33.2222;23.0;-9.55556;20.1111;-10.5556;33.2222;0.307415;-2.06324;1;1;region_centroid_row <= 122.00 AND intensity_mean > 21.91 AND vedge_mean > 2.17 AND saturation_mean <= 0.37 AND hedge_mean <= 1.44;5;0.9878048780487805;0.0208;0.9714285714285714;0.13385826771653545
88.0;211.0;9.0;0.222222;0.0;1.38889;0.879815;2.44444;1.45551;10.8148;8.88889;7.66667;15.8889;-5.77778;-9.44444;15.2222;15.8889;0.524328;1.94083;3;3;exgreen_mean > -3.22 AND hue_mean > -1.53 AND region_centroid_row > 176.00;3;0.9991220368744512;0.1183;1.0;0.825925925925926
222.0;38.0;9.0;0.111111;0.0;0.555556;0.403687;2.11111;0.68853;113.481;100.444;131.444;108.556;-39.1111;53.8889;-14.7778;131.444;0.23576;-2.37;5;5;rawgreen_mean > 6.22 AND rawred_mean > 47.69 AND hue_mean <= -2.19 AND intensity_mean > 53.68;4;0.9863013698630136;0.1334;0.988;0.9080882352941176
189.0;142.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;6;hue_mean > -2.19 AND rawred_mean <= 7.08 AND rawgreen_mean <= 6.22 AND region_centroid_col > 121.00 AND exgreen_mean > -11.00 AND saturation_mean <= 0.28 AND rawblue_mean <= 9.44;7;0.9954337899543378;0.0267;1.0;0.18604651162790697
229.0;24.0;9.0;0.0;0.0;1.77778;1.10889;1.22222;1.04704;49.1852;42.3333;61.2222;44.0;-20.5556;36.1111;-15.5556;61.2222;0.30862;-2.1868;1;1;region_centroid_row <= 81.00 AND saturation_mean <= 0.37 AND rawblue_mean > 28.11 AND vedge_mean > 1.22 AND rawgreen_mean > 6.22 AND exgreen_mean <= -11.00 AND intensity_mean <= 53.68 AND rawred_mean <= 47.69 AND region_centroid_col > 188.00;9;0.9803921568627451;0.0052;1.0;0.03543307086614173
23.0;55.0;9.0;0.0;0.0;2.22222;3.67407;1.77778;0.785185;23.4444;21.6667;31.1111;17.5556;-5.33333;23.0;-17.6667;31.1111;0.43507;-1.77116;0;0;exgreen_mean <= -17.00 AND hue_mean > -2.05 AND saturation_mean > 0.37 AND value_mean > 28.78;4;1.0;0.0288;1.0;0.20072992700729927
21.0;64.0;9.0;0.0;0.0;16.2778;12.9485;20.2222;17.6291;31.0;24.6667;38.0;30.3333;-19.0;21.0;-2.0;38.0;0.400746;-2.59382;2;2;hue_mean <= -2.19 AND saturation_mean > 0.37 AND region_centroid_row <= 176.00 AND exgreen_mean > -3.22 AND exblue_mean > 3.89 AND hedge_sd > 1.00;6;1.0;0.0119;0.9583333333333334;0.08984375
26.0;90.0;9.0;0.0;0.0;0.611112;0.374076;1.27778;0.285185;113.111;105.667;128.333;105.333;-22.3333;45.6667;-23.3333;128.333;0.181789;-2.07842;5;5;hedge_mean <= 2.61 AND intensity_mean > 53.68 AND saturation_mean <= 0.28 AND exred_mean <= -18.78;4;0.9636363636363636;0.1182;0.9813953488372092;0.7757352941176471
46.0;235.0;9.0;0.0;0.0;1.94444;1.84074;1.72222;3.57407;10.8889;7.55556;9.33333;15.7778;-10.0;-4.66667;14.6667;15.7778;0.520399;2.31624;3;3;exgreen_mean > -3.22 AND hue_mean > -1.53 AND exred_mean <= -4.22;3;1.0;0.1273;1.0;0.9185185185185185
228.0;191.0;9.0;0.0;0.0;1.44444;0.620633;2.33333;1.19257;49.2222;44.0;60.5556;43.1111;-15.6667;34.0;-18.3333;60.5556;0.289582;-2.04052;4;4;region_centroid_row > 176.00 AND exgreen_mean <= -17.00 AND vedge_mean > 1.22 AND region_centroid_col > 188.00;4;1.0;0.0166;1.0;0.13284132841328414
146.0;140.0;9.0;0.0;0.0;1.05556;0.462963;1.0;0.577778;6.33333;7.88889;7.33333;3.77778;4.66667;3.0;-7.66667;8.22222;0.537017;-0.909267;0;0;exgreen_mean <= -3.22 AND hue_mean > -1.53 AND exred_mean > -18.78 AND saturation_mean > 0.37 AND rawgreen_mean <= 6.22;5;0.9942196531791907;0.0635;0.9915966386554622;0.4306569343065693
79.0;28.0;9.0;0.0;0.0;4.27778;3.7619;0.833333;0.658281;62.4074;53.4444;79.1111;54.6667;-26.8889;50.1111;-23.2222;79.1111;0.324556;-2.14451;1;1;region_centroid_row <= 81.00 AND exgreen_mean <= -17.00 AND vedge_mean > 2.17 AND intensity_mean > 53.68;4;1.0;0.0046;1.0;0.04330708661417323
220.0;220.0;9.0;0.111111;0.0;2.27778;1.12963;2.27778;4.15185;6.44444;5.66667;5.33333;8.33333;-2.33333;-3.33333;5.66667;8.33333;0.427354;1.98437;3;3;exgreen_mean > -3.22 AND hue_mean > -1.53 AND region_centroid_row > 176.00;3;0.9989583333333333;0.1245;1.0;0.825925925925926
188.0;42.0;9.0;0.0;0.0;0.777779;0.54433;1.66667;1.26491;108.926;95.6667;126.222;104.889;-39.7778;51.8889;-12.1111;126.222;0.241934;-2.41039;5;5;region_centroid_row <= 81.00 AND intensity_mean > 53.68 AND hue_mean <= -2.19 AND rawred_mean > 47.69;4;0.9979123173277662;0.1318;0.9912663755458515;0.8345588235294118
138.0;144.0;9.0;0.0;0.0;0.888889;0.860663;0.277778;0.534027;0.666667;0.555556;1.0;0.444444;-0.333333;1.0;-0.666667;1.0;0.37037;-1.90427;6;6;hue_mean > -2.19 AND rawred_mean <= 7.08 AND rawgreen_mean <= 6.22 AND region_centroid_col > 121.00 AND exgreen_mean > -11.00 AND hedge_mean <= 0.82 AND saturation_mean <= 0.37 AND rawblue_mean <= 9.44;8;1.0;0.027;1.0;0.18604651162790697
95.0;127.0;9.0;0.0;0.0;0.222222;0.0740741;0.222222;0.0296296;0.62963;0.0;1.88889;0.0;-1.88889;3.77778;-1.88889;1.88889;1.0;-2.0944;2;2;hue_mean <= -2.05 AND saturation_mean > 0.54 AND 63.00 < region_centroid_col <= 121.00 AND region_centroid_row <= 176.00 AND rawred_mean <= 7.08 AND exgreen_mean > -3.22 AND vedge_mean <= 1.22;7;0.9577039274924471;0.0152;0.9642857142857143;0.10546875
168.0;70.0;9.0;0.0;0.0;0.833333;0.611112;0.388889;0.107408;55.037;51.5556;64.8889;48.6667;-10.4444;29.5556;-19.1111;64.8889;0.249829;-1.90796;1;1;region_centroid_row <= 81.00 AND exgreen_mean <= -17.00 AND hue_mean > -2.19 AND saturation_mean <= 0.37 AND exblue_mean <= 36.14;5;1.0;0.007;1.0;0.051181102362204724
89.0;68.0;9.0;0.0;0.0;4.05556;3.04074;2.38889;1.21852;17.7037;17.6667;23.0;12.4444;-0.111111;15.8889;-15.7778;23.0;0.462002;-1.56397;0;0;exgreen_mean <= -11.00 AND exred_mean > -4.22 AND hue_mean > -2.05 AND saturation_mean > 0.37 AND rawgreen_mean > 6.22;5;0.990578734858681;0.0581;1.0;0.4124087591240876
47.0;119.0;9.0;0.111111;0.0;2.27778;2.27466;1.33333;1.38243;4.37037;2.11111;6.77778;4.22222;-6.77778;7.22222;-0.444444;6.77778;0.732926;-2.58723;2;2;hue_mean <= -2.19 AND saturation_mean > 0.54 AND region_centroid_row <= 122.00 AND short_line_density_5 > 0.00;4;1.0;0.0069;1.0;0.0625
35.0;67.0;9.0;0.111111;0.0;2.66667;1.13529;3.83333;1.94079;106.074;92.1111;125.556;100.556;-41.8889;58.4444;-16.5556;125.556;0.26644;-2.35734;5;5;intensity_mean > 53.68 AND rawred_mean > 47.69 AND hue_mean <= -2.19 AND saturation_mean <= 0.28 AND region_centroid_row <= 122.00 AND hedge_mean > 2.61;6;0.9747899159663865;0.0023;0.875;0.025735294117647058
183.0;29.0;9.0;0.0;0.0;0.777779;0.60741;0.777779;0.429629;103.259;88.7778;126.333;94.6667;-43.4444;69.2222;-25.7778;126.333;0.297205;-2.25722;5;5;region_centroid_col <= 188.00 AND value_mean > 65.50 AND hue_mean <= -2.19;3;0.9916550764951322;0.1037;0.9840425531914894;0.6801470588235294
250.0;131.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;6;hue_mean > -2.19 AND rawred_mean <= 7.08 AND rawgreen_mean <= 46.78 AND region_centroid_col > 121.00 AND exgreen_mean > -11.00 AND saturation_mean <= 0.28 AND vedge_mean <= 0.71;7;0.9863013698630136;0.0229;1.0;0.16666666666666666
33.0;132.0;9.0;0.111111;0.0;1.05556;0.998147;1.72222;0.998146;1.96296;0.666667;4.22222;1.0;-3.88889;6.77778;-2.88889;4.22222;0.676888;-2.15243;2;2;exgreen_mean > -3.22 AND saturation_mean > 0.54 AND hue_mean <= -2.05 AND rawred_mean <= 7.08 AND region_centroid_row <= 176.00 AND region_centroid_col <= 121.00 AND vegde_sd > 0.83;7;0.9629629629629629;0.0106;0.9583333333333334;0.08984375
248.0;53.0;9.0;0.0;0.0;0.722229;0.285188;0.833333;0.700008;134.778;128.222;145.778;130.333;-19.6667;33.0;-13.3333;145.778;0.121119;-2.21749;5;5;rawgreen_mean > 46.78 AND rawred_mean > 47.69 AND hue_mean <= -2.19 AND exgreen_mean <= -11.00;4;0.998324958123953;0.1215;1.0;0.8198529411764706
178.0;43.0;9.0;0.0;0.0;1.16667;1.1;1.11111;0.740737;125.259;115.667;140.222;119.889;-28.7778;44.8889;-16.1111;140.222;0.174948;-2.27065;5;5;value_mean > 28.78 AND exred_mean <= -18.78 AND region_centroid_row <= 81.00 AND hue_mean <= -2.19 AND vedge_mean <= 1.22;5;1.0;0.1022;1.0;0.6838235294117647
19.0;28.0;9.0;0.0;0.0;1.16667;1.27802;1.11111;1.18634;111.519;96.1111;131.222;107.222;-46.2222;59.1111;-12.8889;131.222;0.267544;-2.42599;5;5;rawblue_mean > 65.50 AND rawred_mean > 47.69 AND hue_mean <= -2.19 AND intensity_mean > 53.68;4;0.9805352798053528;0.1319;0.988;0.9080882352941176
66.0;41.0;9.0;0.0;0.0;0.611112;0.327731;0.388892;0.327733;109.704;95.1111;128.889;105.111;-43.7778;57.5556;-13.7778;128.889;0.262046;-2.40475;5;5;saturation_mean <= 0.37 AND intensity_mean > 53.68 AND hue_mean <= -2.19 AND rawred_mean > 47.69;4;0.9927927927927928;0.1375;0.9879032258064516;0.9007352941176471
68.0;135.0;9.0;0.0;0.0;0.833333;0.477778;0.333333;0.266667;6.22222;4.0;10.4444;4.22222;-6.66667;12.6667;-6.0;10.4444;0.617593;-2.12552;6;6;-2.19 < hue_mean <= -1.53 AND rawgreen_mean <= 6.22 AND short_line_density_2 <= 0.00 AND -11.00 < exgreen_mean <= -3.22 AND hedge_mean <= 0.82 AND rawred_mean <= 7.08 AND region_centroid_col > 63.00 AND hedge_sd <= 0.42 AND region_centroid_row <= 176.00 AND 9.44 < rawblue_mean <= 28.11 AND intensity_mean <= 7.30 AND -18.78 < exred_mean <= -4.22 AND exblue_mean <= 36.14 AND 0.71 < vedge_mean <= 2.17 AND saturation_mean > 0.28 AND value_mean <= 65.50;16;0.936;0.0017;1.0;0.011627906976744186
107.0;129.0;9.0;0.0;0.0;0.555556;0.562963;0.888889;0.874074;6.66667;8.44444;7.55556;4.0;5.33333;2.66667;-8.0;8.44444;0.530556;-0.843904;0;0;exgreen_mean <= -3.22 AND hue_mean > -1.53 AND exred_mean > -18.78 AND saturation_mean > 0.37 AND rawgreen_mean <= 6.22;5;0.9896907216494846;0.0618;0.9915966386554622;0.4306569343065693
124.0;29.0;9.0;0.0;0.0;1.0;0.711108;1.05555;0.907417;128.444;119.222;142.889;123.222;-27.6667;43.3333;-15.6667;142.889;0.165616;-2.27113;5;5;hue_mean <= -2.19 AND rawred_mean > 47.69 AND region_centroid_row <= 81.00 AND saturation_mean <= 0.28 AND exblue_mean > 36.14;5;0.9854721549636803;0.0945;1.0;0.6323529411764706
57.0;229.0;9.0;0.0;0.0;2.72222;2.05931;3.44444;1.40896;14.6296;12.0;13.5556;18.3333;-7.88889;-3.22222;11.1111;18.3333;0.347692;2.35044;3;3;exgreen_mean > -3.22 AND hue_mean > -1.53 AND region_centroid_row > 176.00;3;1.0;0.1241;1.0;0.825925925925926
110.0;196.0;9.0;0.0;0.111111;3.66667;1.8619;6.88889;4.86103;52.4815;46.8889;65.0;45.5556;-16.7778;37.5556;-20.7778;65.0;0.29763;-2.0226;4;4;region_centroid_row > 176.00 AND exgreen_mean <= -17.00 AND hedge_mean > 2.61 AND exblue_mean > 36.14;4;1.0;0.046;1.0;0.3025830258302583
196.0;129.0;9.0;0.0;0.0;0.833333;0.433333;0.666667;0.177778;6.33333;7.88889;7.33333;3.77778;4.66667;3.0;-7.66667;8.22222;0.540123;-0.932783;0;0;exgreen_mean <= -3.22 AND hue_mean > -1.53 AND saturation_mean > 0.54 AND rawgreen_mean <= 6.22;4;0.995249406175772;0.0576;0.989247311827957;0.3357664233576642
51.0;64.0;9.0;0.0;0.0;17.5;1.20646;0.666667;0.699206;40.0;35.2222;50.1111;34.6667;-14.3333;30.3333;-16.0;50.1111;0.310101;-2.03027;1;1;region_centroid_row <= 122.00 AND value_mean > 28.78 AND hue_mean > -2.19 AND saturation_mean <= 0.37 AND vedge_mean > 2.17;5;0.9895968790637191;0.0343;0.96875;0.2440944881889764
136.0;45.0;9.0;0.0;0.0;1.22222;1.54441;2.05556;1.52631;53.0741;48.1111;63.7778;47.3333;-14.8889;32.1111;-17.2222;63.7778;0.259367;-2.0459;1;1;region_centroid_row <= 81.00 AND exgreen_mean <= -17.00 AND vegde_sd > 0.83 AND saturation_mean <= 0.37;4;0.965965965965966;0.0233;0.8333333333333334;0.1377952755905512
174.0;181.0;9.0;0.0;0.0;3.27778;3.15113;4.16667;2.78688;59.0741;52.3333;74.2222;50.6667;-20.2222;45.4444;-25.2222;74.2222;0.317345;-2.02086;4;4;region_centroid_row > 176.00 AND exgreen_mean <= -17.00 AND vedge_mean > 2.17 AND rawblue_mean > 65.50;4;1.0;0.0359;1.0;0.25830258302583026
35.0;42.0;9.0;0.111111;0.0;1.05556;0.151851;1.38889;0.507407;22.5926;20.0;31.1111;16.6667;-7.77778;25.5556;-17.7778;31.1111;0.462752;-1.84249;0;0;exgreen_mean <= -17.00 AND hue_mean > -2.05 AND saturation_mean > 0.37 AND rawblue_mean > 28.11;4;1.0;0.0331;1.0;0.22627737226277372
76.0;19.0;9.0;0.0;0.0;0.944444;0.443052;0.888888;0.58373;114.259;101.0;132.333;109.444;-39.7778;54.2222;-14.4444;132.333;0.236733;-2.37598;5;5;exred_mean <= -10.89 AND intensity_mean > 53.68 AND hue_mean <= -2.19;3;0.9826923076923076;0.1367;0.9801587301587301;0.9080882352941176
23.0;237.0;9.0;0.0;0.0;1.66667;2.44444;1.77778;2.07408;5.85185;4.22222;4.55556;8.77778;-4.88889;-3.88889;8.77778;8.77778;0.541266;2.18053;3;3;exgreen_mean > -3.22 AND hue_mean > -1.53 AND region_centroid_row > 176.00;3;0.9979550102249489;0.1233;1.0;0.825925925925926
27.0;50.0;9.0;0.0;0.0;1.05556;0.462963;1.0;0.488889;23.037;21.6667;30.0;17.4444;-4.11111;20.8889;-16.7778;30.0;0.418746;-1.74125;0;0;exgreen_mean <= -11.00 AND exred_mean > -4.22 AND exblue_mean > 19.67;3;1.0;0.012;1.0;0.08759124087591241
83.0;53.0;9.0;0.0;0.0;0.555555;0.455419;0.722223;0.490652;123.444;112.333;138.222;119.778;-33.3333;44.3333;-11.0;138.222;0.187217;-2.39327;5;5;hue_mean <= -2.19 AND rawred_mean > 47.69 AND region_centroid_row <= 81.00 AND saturation_mean <= 0.28 AND vegde_sd <= 0.83;5;0.9832134292565947;0.0903;1.0;0.6066176470588235
42.0;57.0;9.0;0.0;0.0;1.38889;0.975628;0.999999;0.365148;65.7037;59.4444;79.4444;58.2222;-18.7778;41.2222;-22.4444;79.4444;0.266776;-2.0307;1;1;region_centroid_row <= 81.00 AND exgreen_mean <= -17.00 AND vedge_mean > 1.22 AND exred_mean <= -10.89;4;0.9574944071588367;0.0181;0.7692307692307693;0.11811023622047244
140.0;124.0;9.0;0.0;0.0;1.0;0.444445;1.11111;1.05185;2.51852;0.222222;6.11111;1.22222;-6.88889;10.7778;-3.88889;6.11111;0.973765;-2.26746;2;2;hue_mean <= -2.19 AND saturation_mean > 0.54 AND hedge_sd > 1.00 AND exblue_mean > 3.89;4;0.9555555555555556;0.0502;0.9885057471264368;0.3359375
70.0;197.0;9.0;0.0;0.111111;2.72222;2.01568;5.27778;3.27561;54.8519;48.8889;68.0;47.6667;-17.8889;39.4444;-21.5556;68.0;0.298704;-2.03351;4;4;region_centroid_row > 176.00 AND exgreen_mean <= -17.00 AND vedge_mean > 2.17 AND rawblue_mean > 65.50;4;1.0;0.0411;1.0;0.25830258302583026
187.0;80.0;9.0;0.0;0.0;1.33333;0.711111;1.33333;0.711109;40.5185;37.7778;47.6667;36.1111;-8.22222;21.4444;-13.2222;47.6667;0.24473;-1.9427;1;1;region_centroid_row <= 122.00 AND rawblue_mean > 28.11 AND hue_mean > -2.19 AND saturation_mean <= 0.37 AND vedge_mean > 1.22;5;0.9861949956859362;0.0574;0.9745762711864406;0.452755905511811
107.0;210.0;9.0;0.0;0.0;0.944445;0.596296;1.83333;0.655555;15.1111;11.2222;14.2222;19.8889;-11.6667;-2.66667;14.3333;19.8889;0.435769;2.4616;3;3;exgreen_mean > -3.22 AND hue_mean > -1.53 AND region_centroid_row > 176.00;3;0.9979445015416238;0.1235;1.0;0.825925925925926
200.0;189.0;9.0;0.0;0.0;1.11111;1.08866;3.16667;1.00554;49.6667;45.1111;60.8889;43.0;-13.6667;33.6667;-20.0;60.8889;0.29381;-1.97322;4;4;region_centroid_row > 176.00 AND exgreen_mean <= -17.00 AND hedge_mean > 2.61 AND saturation_mean <= 0.37;4;1.0;0.067;1.0;0.4575645756457565
127.0;120.0;9.0;0.0;0.0;0.5;0.477778;0.722222;0.596296;1.51852;0.111111;4.11111;0.333333;-4.22222;7.77778;-3.55556;4.11111;0.984127;-2.13309;2;2;hue_mean <= -2.05 AND saturation_mean > 0.54 AND region_centroid_row <= 122.00 AND rawblue_mean <= 9.44 AND rawred_mean <= 7.08 AND 63.00 < region_centroid_col <= 188.00 AND vegde_sd > 0.35;7;0.9610894941634242;0.0107;1.0;0.06640625
103.0;237.0;9.0;0.0;0.0;1.0;0.444444;0.555555;0.474074;8.0;6.55556;5.66667;11.7778;-4.33333;-7.0;11.3333;11.7778;0.522999;1.9465;3;3;exgreen_mean > -3.22 AND hue_mean > -1.53 AND region_centroid_row > 176.00;3;0.997948717948718;0.1236;1.0;0.825925925925926
129.0;184.0;9.0;0.111111;0.0;2.22222;0.910841;3.61111;1.81863;45.2222;41.7778;54.4444;39.4444;-10.3333;27.6667;-17.3333;54.4444;0.275818;-1.9302;4;4;region_centroid_row > 176.00 AND exgreen_mean <= -17.00 AND vedge_mean > 2.17 AND vegde_sd <= 1.81;4;1.0;0.0171;1.0;0.13284132841328414
2.0;89.0;9.0;0.0;0.0;1.22222;1.76296;2.55556;3.4963;18.963;18.7778;23.8889;14.2222;-0.555556;14.7778;-14.2222;23.8889;0.402507;-1.54421;0;0;exgreen_mean <= -11.00 AND exred_mean > -4.22 AND rawred_mean > 7.08 AND saturation_mean > 0.37;4;0.9898373983739838;0.0566;1.0;0.4124087591240876
