a2;a3;a8;a11;a14;a15;a1_a;a1_b;a4_l;a4_u;a4_y;a5_g;a5_gg;a5_p;a6_aa;a6_c;a6_cc;a6_d;a6_e;a6_ff;a6_i;a6_j;a6_k;a6_m;a6_q;a6_r;a6_w;a6_x;a7_bb;a7_dd;a7_ff;a7_h;a7_j;a7_n;a7_o;a7_v;a7_z;a9_f;a9_t;a10_f;a10_t;a12_f;a12_t;a13_g;a13_p;a13_s;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
39.17;1.625;1.5;10.0;186.0;4700.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0;0;a9_f <= 0.00 AND a15 > 400.00;2;0.9854469854469855;0.1909;0.9809523809523809;0.4327731092436975
24.5;1.75;0.165;0.0;132.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;a9_f > 0.00;1;0.9596774193548387;0.4842;0.9444444444444444;0.8069620253164557
20.75;10.25;0.71;2.0;49.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0;0;a9_f <= 0.00 AND a10_t > 0.00 AND a14 <= 80.00 AND a9_t > 0.00 AND a6_i <= 0.00;5;0.9544072948328267;0.1164;0.9701492537313433;0.27310924369747897
33.17;3.165;3.165;3.0;380.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0;0;a9_f <= 0.00 AND a6_x > 0.00;2;0.9578544061302682;0.0384;1.0;0.08823529411764706
15.83;7.625;0.125;1.0;0.0;160.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1;1;a9_f > 0.00 AND a3 > 7.00;2;0.9885057471264368;0.0734;0.975;0.12341772151898735
20.25;9.96;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0;0;a9_f <= 0.00 AND a14 <= 80.00 AND a9_t > 0.00 AND a4_u > 0.00 AND a15 <= 0.00;5;0.9653846153846154;0.0567;1.0;0.13865546218487396
24.75;0.54;1.0;0.0;120.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1;1;a9_f > 0.00;1;0.9610894941634242;0.4863;0.9444444444444444;0.8069620253164557
52.33;1.375;9.46;0.0;200.0;100.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1;1;a9_f <= 1.00 AND a4_u <= 0.00 AND a15 <= 400.00 AND a11 <= 0.00 AND a5_p > 0.00 AND 80.00 < a14 <= 269.00 AND a6_ff <= 0.00 AND a13_p <= 0.00 AND a10_f > 0.00 AND a3 > 1.03;10;0.9647577092511013;0.0646;0.9459459459459459;0.11075949367088607
18.83;0.0;0.665;0.0;160.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;a9_f > 0.00;1;0.9596774193548387;0.4839;0.9444444444444444;0.8069620253164557
18.25;10.0;1.0;1.0;120.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1;1;a9_f > 0.00 AND a3 > 7.00;2;1.0;0.0699;0.975;0.12341772151898735
22.17;12.125;3.335;2.0;180.0;173.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1;1;a9_f > 0.00 AND a3 > 7.00;2;0.9957081545064378;0.0726;0.975;0.12341772151898735
21.42;0.75;0.75;0.0;132.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1;1;a9_f > 0.00 AND a2 <= 28.46;2;0.9877551020408163;0.2784;0.9671052631578947;0.4651898734177215
22.42;5.665;2.585;7.0;129.0;3257.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0;0;a9_f <= 0.00 AND a15 > 400.00;2;0.9888392857142857;0.1896;0.9809523809523809;0.4327731092436975
25.17;2.875;0.875;0.0;360.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0;0;a9_f <= 0.00 AND a6_x > 0.00 AND a14 > 160.00;3;1.0;0.0196;1.0;0.046218487394957986
23.0;0.75;0.5;0.0;320.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1;1;a9_f > 0.00;1;0.9576271186440678;0.4908;0.9444444444444444;0.8069620253164557
23.08;2.5;1.085;11.0;60.0;2184.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0;0;a9_f <= 0.00 AND a15 > 400.00;2;0.9816138917262512;0.1878;0.9809523809523809;0.4327731092436975
20.67;5.29;0.375;1.0;160.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1;1;a9_f <= 1.00 AND a15 <= 5.00 AND a8 <= 1.00 AND a14 > 80.00 AND a2 <= 22.73 AND a1_a <= 0.00 AND a6_q > 0.00 AND a11 <= 3.00 AND a6_w <= 0.00;9;0.9515669515669516;0.0055;1.0;0.012658227848101266
34.83;2.5;3.0;0.0;200.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1;1;a9_f > 0.00 AND a3 > 1.03;2;0.9907692307692307;0.3353;0.967741935483871;0.569620253164557
19.42;6.5;1.46;7.0;80.0;2954.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0;0;a9_f <= 0.00 AND a15 > 400.00;2;0.9880159786950732;0.1901;0.9809523809523809;0.4327731092436975
40.92;0.835;0.0;0.0;130.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;a9_f <= 1.00 AND a7_ff > 0.00 AND a15 <= 5.00 AND a2 > 28.46;4;0.9712230215827338;0.027;0.9333333333333333;0.04430379746835443
28.67;1.04;2.5;5.0;300.0;1430.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0;0;a9_f <= 0.00 AND a15 > 400.00;2;0.9851150202976996;0.1909;0.9809523809523809;0.4327731092436975
26.17;0.25;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0;0;a9_f <= 0.00 AND a14 <= 80.00 AND a9_t > 0.00 AND a4_y <= 0.00;4;0.9772727272727273;0.1501;0.9545454545454546;0.35294117647058826
34.0;4.5;1.0;0.0;240.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1;1;a9_f <= 1.00 AND a15 <= 5.00 AND a6_aa > 0.00 AND a11 <= 3.00 AND 0.17 < a8 <= 1.00 AND a1_b > 0.00 AND a14 > 80.00 AND a7_h <= 0.00;8;0.9517241379310345;0.0095;1.0;0.0189873417721519
41.0;0.04;0.04;1.0;560.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0;0;a11 > 0.00 AND a10_f <= 0.00 AND a2 > 37.50 AND a4_y <= 0.00 AND a6_ff <= 0.00 AND a10_t > 0.00 AND a6_q <= 0.00 AND a12_f > 0.00 AND a7_z <= 0.00;9;0.9750778816199377;0.0494;0.9615384615384616;0.10504201680672269
52.5;6.5;6.29;15.0;0.0;11202.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0;0;a9_f <= 0.00 AND a15 > 400.00;2;0.9815724815724816;0.1819;0.9809523809523809;0.4327731092436975
34.92;5.0;7.5;6.0;0.0;1000.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0;0;a9_f <= 0.00 AND a15 > 400.00;2;0.9842424242424243;0.1882;0.9809523809523809;0.4327731092436975
19.5;9.585;0.79;0.0;80.0;350.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;a9_f > 0.00 AND a3 > 7.00;2;0.993103448275862;0.0717;0.975;0.12341772151898735
42.83;4.625;4.58;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0;0;a9_f <= 0.00 AND a14 <= 80.00 AND a8 > 2.55 AND a4_u > 0.00;4;0.9967948717948718;0.0764;1.0;0.18487394957983194
30.83;0.0;1.25;1.0;202.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0;0;a9_f <= 0.00 AND a11 > 0.00 AND a8 > 1.00 AND a12_f > 0.00;4;0.9739454094292804;0.1284;0.9705882352941176;0.2773109243697479
17.08;3.29;0.335;0.0;140.0;2.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1;1;a9_f > 0.00 AND a2 <= 22.73;2;0.9840425531914894;0.1558;0.9655172413793104;0.26582278481012656
33.17;1.0;0.75;7.0;340.0;4071.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0;0;a9_f <= 0.00 AND a15 > 400.00;2;0.9877675840978594;0.1872;0.9809523809523809;0.4327731092436975
22.08;2.335;0.75;0.0;180.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;a9_f > 0.00 AND a2 <= 28.46;2;0.9776536312849162;0.2718;0.9671052631578947;0.4651898734177215
23.58;1.79;0.54;0.0;136.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1;1;a9_f > 0.00;1;0.9552845528455285;0.4878;0.9444444444444444;0.8069620253164557
37.75;7.0;11.5;7.0;300.0;5.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1;1;a9_f <= 1.00 AND 0.00 < a15 <= 5.00 AND a7_j <= 0.00 AND a1_b > 0.00 AND a14 > 160.00 AND a6_x <= 0.00 AND a6_c <= 0.00 AND a7_o <= 0.00 AND a1_a <= 0.00 AND a6_w <= 0.00 AND a3 > 1.03;11;0.9601449275362319;0.0094;1.0;0.0189873417721519
19.67;0.375;2.0;2.0;80.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0;0;a9_f <= 0.00 AND a11 > 0.00 AND a14 <= 80.00;3;0.9576923076923077;0.1217;0.958904109589041;0.29411764705882354
23.5;2.75;4.5;0.0;160.0;25.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;a9_f > 0.00;1;0.956;0.4805;0.9444444444444444;0.8069620253164557
25.33;0.58;0.29;7.0;96.0;5124.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0;0;a9_f <= 0.00 AND a15 > 400.00;2;0.983451536643026;0.1934;0.9809523809523809;0.4327731092436975
30.67;2.5;2.25;0.0;340.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1;1;a9_f > 0.00;1;0.9673469387755103;0.4882;0.9444444444444444;0.8069620253164557
19.58;0.585;0.0;3.0;350.0;769.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1;1;a9_f > 0.00 AND a11 > 0.00;2;0.9710743801652892;0.104;0.9649122807017544;0.17405063291139242
27.25;1.665;5.085;9.0;399.0;827.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0;0;a9_f <= 0.00 AND a15 > 400.00;2;0.9837962962962963;0.1859;0.9809523809523809;0.4327731092436975
19.67;10.0;0.835;0.0;140.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1;1;a9_f <= 1.00 AND a5_p > 0.00 AND a15 <= 5.00 AND a11 <= 0.00 AND a6_k > 0.00;5;1.0;0.0143;1.0;0.02531645569620253
32.42;2.165;0.0;0.0;120.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;a9_f > 0.00;1;0.9596541786743515;0.4932;0.9444444444444444;0.8069620253164557
25.58;0.0;0.0;0.0;160.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0;0;a5_p <= 0.00 AND a13_p > 0.00 AND a3 <= 1.03 AND a4_y <= 0.00 AND 22.73 < a2 <= 28.46 AND a13_s <= 0.00 AND 80.00 < a14 <= 160.00 AND a7_ff <= 0.00 AND a6_d <= 0.00 AND a6_i <= 0.00 AND a6_aa <= 0.00 AND a7_j <= 0.00 AND a6_c <= 0.00 AND a6_ff <= 0.00 AND a6_e <= 0.00 AND a6_m <= 0.00 AND a7_v <= 0.00 AND a7_o <= 0.00 AND a7_bb <= 0.00 AND a6_k <= 0.00 AND a7_n <= 0.00 AND a7_dd <= 0.00 AND a10_t <= 0.00 AND a4_l <= 0.00 AND 0.00 < a9_f <= 1.00 AND a1_a <= 1.00 AND a12_t <= 0.00 AND 0.00 < a12_f <= 1.00 AND a5_g <= 0.00 AND a1_b <= 1.00 AND a6_r <= 0.00 AND a4_u <= 0.00 AND a5_gg <= 0.00 AND a7_z <= 0.00 AND a6_j <= 0.00 AND a13_g <= 1.00 AND a10_f <= 1.00 AND a6_q <= 0.00 AND a6_cc <= 0.00 AND a7_h <= 0.00 AND a6_w <= 0.00 AND a9_t <= 1.00 AND a6_x <= 0.00 AND a8 <= 2.55;44;0.8772663877266388;0.0042;1.0;0.012605042016806723
29.58;1.75;1.25;0.0;280.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1;1;a9_f > 0.00 AND a6_k > 0.00;2;0.9826839826839827;0.0484;0.9666666666666667;0.09177215189873418
59.67;1.54;0.125;0.0;260.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0;0;a9_f <= 0.00 AND a9_t > 0.00 AND a5_g > 0.00 AND a3 > 1.03 AND a14 <= 269.00 AND a6_i <= 0.00 AND a7_bb <= 0.00 AND a2 > 22.73 AND a6_aa <= 0.00 AND a6_w <= 0.00;10;0.9606741573033708;0.1606;0.9069767441860465;0.3277310924369748
17.92;10.21;0.0;0.0;0.0;50.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;a9_f > 0.00 AND a3 > 7.00;2;0.9942528735632183;0.0774;0.975;0.12341772151898735
41.0;2.04;0.125;23.0;455.0;1236.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0;0;a9_f <= 0.00 AND a15 > 400.00;2;0.9865900383141762;0.1873;0.9809523809523809;0.4327731092436975
52.17;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;a9_f > 0.00;1;0.9511494252873564;0.4914;0.9444444444444444;0.8069620253164557
28.25;5.04;1.5;8.0;144.0;7.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0;0;a9_f <= 0.00 AND a11 > 3.00 AND a6_c > 0.00;3;1.0;0.048;1.0;0.11764705882352941
35.0;3.375;8.29;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1;1;a9_f > 0.00;1;0.9516129032258065;0.4859;0.9444444444444444;0.8069620253164557
20.33;10.0;1.0;4.0;50.0;1465.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0;0;a9_f <= 0.00 AND a15 > 400.00;2;0.9835329341317365;0.1968;0.9809523809523809;0.4327731092436975
