press;unit_number;plating_tank;proof_cut;viscosity;caliper;ink_temperature;humifity;roughness;blade_pressure;varnish_pct;press_speed;ink_pct;solvent_pct;esa_voltage;esa_amperage;wax;hardener;roller_durometer;current_density;anode_space_ratio;chrome_content;grain_screened_no;grain_screened_yes;ink_color_key;proof_on_ctd_ink_no;proof_on_ctd_ink_yes;blade_mfg_benton;blade_mfg_uddeholm;cylinder_division_gallatin;paper_type_coated;paper_type_super;paper_type_uncoated;ink_type_coated;ink_type_cover;ink_type_uncoated;direct_steam_no;direct_steam_yes;solvent_type_line;solvent_type_naptha;solvent_type_xylol;type_on_cylinder_no;type_on_cylinder_yes;press_type_albert70;press_type_motter70;press_type_motter94;press_type_woodhoe70;cylinder_size_catalog;cylinder_size_spiegel;cylinder_size_tabloid;paper_mill_location_canadian;paper_mill_location_mideuropean;paper_mill_location_northus;paper_mill_location_scandanavian;paper_mill_location_southus;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
813.0;1.0;1910.0;50.0;53.0;0.3;16.0;65.0;0.75;30.0;15.8;1300.0;49.5;34.7;0.0;0.0;2.5;1.0;28.0;35.0;93.5;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1;1;ink_type_cover <= 0.00 AND press_type_motter70 > 0.00 AND roller_durometer <= 34.00;3;1.0;0.0205;1.0;0.039525691699604744
827.0;9.0;1910.0;40.0;47.0;0.35;14.43;76.0;0.75;16.0;7.2;2000.0;51.5;41.2;1.0;0.0;2.7;1.4;40.0;40.0;100.0;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0;0;press > 815.00 AND paper_mill_location_southus > 0.00 AND caliper > 0.27;3;1.0;0.0077;1.0;0.022099447513812154
821.0;7.0;1910.0;45.0;44.0;0.2;16.22;74.0;0.75;30.0;3.4;2200.0;56.75;38.5;0.0;0.0;2.8;0.8;34.0;40.0;106.6;95.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;press > 815.00 AND paper_type_super > 0.00;2;1.0;0.0355;1.0;0.09392265193370165
821.0;7.0;1910.0;50.0;56.0;0.267;15.2;76.0;0.625;25.0;3.4;1760.0;56.8;39.8;2.0;0.0;2.5;0.8;34.0;40.0;103.125;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0;0;press > 816.00 AND grain_screened_no <= 0.00 AND 0.00 < varnish_pct <= 3.40 AND paper_mill_location_northus <= 0.00;4;1.0;0.0365;1.0;0.09392265193370165
828.0;2.0;1910.0;65.0;43.0;0.2;16.0;78.0;0.75;30.0;12.0;2100.0;46.3;41.7;0.0;0.0;2.0;1.0;40.0;40.0;100.0;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0;0;blade_pressure > 25.00 AND grain_screened_no <= 0.00 AND press_speed > 2027.50 AND solvent_pct > 36.88;4;1.0;0.0128;1.0;0.03867403314917127
821.0;2.0;1910.0;30.0;54.0;0.333;16.8;71.0;0.75;25.0;18.0;2000.0;45.0;36.9;0.0;0.0;2.5;0.9;35.0;35.0;106.9;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;press_type_woodhoe70 <= 0.00 AND varnish_pct > 9.72 AND ink_type_uncoated <= 0.00;3;0.9672131147540983;0.0331;1.0;0.05928853754940711
828.0;2.0;1910.0;30.0;45.0;0.233;17.0;70.0;0.75;35.0;0.0;2200.0;58.8;41.2;0.0;0.0;2.5;1.0;33.0;40.0;106.45;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0;0;press > 816.00 AND type_on_cylinder_yes <= 0.00 AND varnish_pct <= 3.40 AND ink_temperature > 16.00 AND press_speed > 1800.00;5;1.0;0.0155;1.0;0.04419889502762431
821.0;7.0;1911.0;45.0;54.0;0.267;15.5;80.0;0.75;40.0;3.4;2000.0;56.75;38.5;0.0;0.0;1.8;1.3;34.0;40.0;107.14;100.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;blade_pressure > 30.00 AND paper_type_super > 0.00;2;1.0;0.0168;1.0;0.049723756906077346
828.0;2.0;1910.0;35.0;59.0;0.2;16.1;82.0;0.75;28.0;0.0;2500.0;58.8;41.2;0.0;0.0;2.5;1.3;30.0;40.0;100.0;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;press_speed > 2027.50 AND press > 824.00 AND viscosity > 56.00;3;0.9626998223801065;0.0261;1.0;0.05138339920948617
827.0;9.0;1911.0;50.0;45.0;0.3;15.0;76.0;1.0;30.0;8.0;2150.0;57.5;34.5;0.0;0.0;2.5;1.0;35.0;40.0;107.4;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1;1;press_speed > 2027.50 AND paper_mill_location_scandanavian > 0.00 AND ink_temperature > 14.57;3;1.0;0.0159;1.0;0.02766798418972332
827.0;9.0;1911.0;50.0;46.0;0.2;16.5;75.0;0.75;28.0;0.0;2600.0;62.5;37.5;6.0;0.0;2.5;1.1;30.0;40.0;106.67;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1;1;press_speed > 2027.50 AND press > 824.00 AND proof_cut > 45.00;3;0.9619047619047619;0.0289;0.9230769230769231;0.04743083003952569
815.0;9.0;1910.0;45.0;42.0;0.233;15.0;76.0;0.75;30.0;0.0;2220.0;58.8;41.2;0.0;0.0;2.5;1.0;30.0;35.0;100.0;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1;1;press_speed > 2027.50 AND paper_mill_location_canadian > 0.00 AND unit_number > 2.00 AND ink_temperature <= 15.10;4;1.0;0.0351;1.0;0.05928853754940711
821.0;7.0;1910.0;50.0;66.0;0.3;14.8;80.0;0.625;30.0;3.4;1840.0;56.75;38.5;0.0;0.0;2.5;1.0;34.0;40.0;100.0;100.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;press > 816.00 AND grain_screened_no <= 0.00 AND grain_screened_yes <= 0.00 AND cylinder_size_catalog <= 0.00;4;1.0;0.04;1.0;0.09392265193370165
815.0;2.0;1910.0;40.0;52.0;0.267;16.0;86.0;0.75;26.0;9.6;1975.0;53.2;37.2;1.0;0.0;2.9;1.3;33.0;40.0;100.0;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;press_type_woodhoe70 > 0.00 AND press_speed <= 2027.50 AND cylinder_size_spiegel > 0.00 AND ink_pct <= 56.75 AND press <= 815.00;5;1.0;0.0096;1.0;0.027624309392265192
816.0;2.0;1911.0;40.0;43.0;0.267;16.0;96.0;1.0;28.0;0.0;1500.0;58.8;41.2;2.0;0.0;3.0;0.8;40.0;40.0;103.12;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;esa_voltage > 0.00 AND hardener <= 0.80 AND solvent_pct > 38.50 AND ink_temperature <= 16.00 AND wax > 2.60 AND viscosity <= 44.00 AND roller_durometer > 34.00 AND anode_space_ratio > 100.00 AND proof_cut <= 40.00 AND type_on_cylinder_yes > 0.00;10;0.976271186440678;0.0014;1.0;0.007905138339920948
828.0;9.0;1910.0;30.0;56.0;0.283;17.0;72.0;0.75;30.0;0.0;2550.0;52.6;47.4;0.0;0.0;2.0;1.0;33.0;40.0;103.22;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1;1;press_speed > 2027.50 AND ink_pct <= 52.60 AND paper_mill_location_canadian > 0.00;3;1.0;0.0279;1.0;0.05138339920948617
816.0;2.0;1911.0;45.0;46.0;0.3;17.0;80.0;0.25;25.0;3.4;1700.0;56.75;38.5;0.0;0.0;2.5;1.5;34.0;30.0;117.7;95.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;press > 815.00 AND grain_screened_no <= 0.00 AND grain_screened_yes <= 0.00 AND anode_space_ratio > 106.45;4;1.0;0.026;1.0;0.0718232044198895
815.0;2.0;1911.0;30.0;63.0;0.3;13.0;94.0;1.0;29.0;0.0;1800.0;56.2;43.8;0.0;0.0;2.5;1.0;30.0;40.0;110.0;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0;0;press_type_woodhoe70 > 0.00 AND varnish_pct <= 3.40 AND ink_pct <= 56.75 AND anode_space_ratio > 106.45 AND paper_type_coated > 0.00;5;1.0;0.0093;1.0;0.027624309392265192
813.0;5.0;1910.0;50.0;52.0;0.3;17.0;69.0;0.75;30.0;0.0;1700.0;58.8;41.2;0.0;0.0;2.2;0.9;40.0;40.0;106.66;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;1;cylinder_size_tabloid <= 0.00 AND press_type_motter70 > 0.00 AND wax <= 2.40;3;1.0;0.0246;1.0;0.043478260869565216
815.0;2.0;1911.0;45.0;54.0;0.267;14.0;90.0;0.75;30.0;0.0;2000.0;58.8;41.2;0.0;0.0;3.0;1.0;33.0;40.0;103.3;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1;1;press_speed > 1800.00 AND paper_mill_location_canadian > 0.00 AND wax > 2.60 AND varnish_pct <= 0.00;4;1.0;0.0073;1.0;0.015810276679841896
824.0;9.0;1910.0;50.0;48.0;0.333;15.8;70.0;0.75;30.0;0.0;1900.0;58.8;41.2;5.0;0.0;2.5;1.2;30.0;33.0;100.0;100.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1;1;press_speed > 1800.00 AND direct_steam_yes > 0.00;2;1.0;0.004;1.0;0.011857707509881422
824.0;2.0;1910.0;40.0;64.0;0.2;16.0;76.0;0.8125;23.0;4.8;1835.0;59.5;35.7;3.0;0.0;2.0;0.7;30.0;40.0;106.45;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1;1;press_speed > 1800.00 AND esa_voltage > 2.00 AND blade_pressure <= 25.00 AND grain_screened_no > 0.00;4;1.0;0.0269;1.0;0.05138339920948617
815.0;9.0;1910.0;57.5;55.0;0.333;14.0;86.0;0.75;30.0;13.0;1700.0;50.0;37.0;0.0;0.0;2.9;0.9;34.0;35.0;100.0;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;1;press_speed > 1600.00 AND ink_pct <= 52.60 AND humifity > 78.00 AND varnish_pct > 9.72 AND 50.00 < viscosity <= 56.00 AND plating_tank <= 1910.00 AND wax > 2.60;7;0.9867549668874173;0.0048;1.0;0.011857707509881422
815.0;2.0;1910.0;55.5;54.0;0.233;15.0;82.0;0.75;38.0;0.0;1800.0;58.8;41.2;0.0;0.0;2.0;1.0;33.0;35.0;100.0;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1;1;ink_type_coated <= 1.00 AND paper_mill_location_canadian > 0.00 AND proof_cut > 50.00;3;1.0;0.0111;1.0;0.023715415019762844
828.0;9.0;1910.0;40.0;62.0;0.3;16.0;84.0;0.9375;28.0;0.0;2200.0;58.8;41.2;4.0;0.0;2.5;0.6;30.0;40.0;106.45;100.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1;1;press_speed > 2027.50 AND press > 824.00 AND viscosity > 56.00;3;0.9791955617198336;0.0297;1.0;0.05138339920948617
827.0;2.0;1910.0;45.0;55.0;0.3;15.0;75.0;0.75;25.0;0.0;2300.0;59.8;40.2;0.0;0.0;2.0;2.3;30.0;33.0;96.6;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1;1;press_speed > 2027.50 AND press > 824.00 AND paper_mill_location_canadian > 0.00 AND blade_pressure <= 25.00;4;1.0;0.0109;1.0;0.023715415019762844
815.0;2.0;1910.0;45.0;40.0;0.3;16.0;89.0;0.625;22.0;0.0;1300.0;60.0;40.0;1.0;0.0;2.5;1.0;40.0;40.0;106.45;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;press_speed <= 1600.00 AND ink_type_cover > 0.00 AND caliper > 0.27;3;1.0;0.0112;1.0;0.03314917127071823
816.0;9.0;1910.0;37.5;40.0;0.2;14.0;80.0;0.25;24.0;0.0;2400.0;58.8;41.2;2.0;0.0;2.5;0.8;30.0;40.0;106.45;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1;1;press_speed > 2027.50 AND paper_mill_location_canadian > 0.00 AND unit_number > 2.00 AND cylinder_size_spiegel > 0.00;4;1.0;0.0046;1.0;0.011857707509881422
827.0;9.0;1911.0;40.0;47.0;0.2;15.0;75.0;0.75;25.0;0.0;2100.0;61.1;38.9;0.0;0.0;2.4;1.1;33.0;40.0;96.9;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1;1;press_speed > 2027.50 AND press > 824.00 AND unit_number > 2.00 AND paper_mill_location_canadian > 0.00;4;1.0;0.0231;1.0;0.043478260869565216
802.0;7.0;1910.0;45.0;50.0;0.2;14.5;70.0;0.75;42.0;5.3;1700.0;52.6;42.1;0.0;0.0;3.0;0.8;40.0;45.0;100.0;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;1;press_type_woodhoe70 <= 0.00 AND current_density > 40.00;2;1.0;0.0148;1.0;0.02766798418972332
802.0;2.0;1910.0;32.0;42.0;0.233;16.0;70.0;0.625;46.0;0.0;1350.0;60.2;39.8;0.0;0.0;3.0;1.0;34.0;40.0;100.0;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;1;press_type_woodhoe70 <= 0.00 AND grain_screened_no > 0.00 AND solvent_pct > 38.50 AND 15.10 < ink_temperature <= 16.00 AND humifity <= 72.00;5;0.9748743718592965;0.0257;1.0;0.05138339920948617
816.0;2.0;1911.0;45.0;52.0;0.2;16.0;75.0;0.3125;25.0;3.4;1500.0;56.75;38.5;0.0;0.0;2.5;0.6;34.0;40.0;109.1;100.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;press <= 824.00 AND grain_screened_no <= 0.00 AND grain_screened_yes <= 0.00 AND blade_pressure <= 25.00;4;1.0;0.0179;1.0;0.049723756906077346
827.0;2.0;1911.0;37.5;70.0;0.333;14.9;64.0;0.75;28.0;3.4;1500.0;57.5;39.1;0.0;0.0;2.5;1.0;40.0;40.0;106.89;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1;1;press_type_woodhoe70 <= 0.00 AND paper_mill_location_canadian > 0.00 AND caliper > 0.30 AND ink_temperature <= 15.10;4;1.0;0.0299;1.0;0.05138339920948617
802.0;7.0;1910.0;32.0;42.0;0.233;16.0;70.0;0.625;48.0;0.0;1350.0;63.9;36.1;0.0;0.0;3.0;1.0;34.0;40.0;100.0;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;1;chrome_content <= 100.00 AND grain_screened_no > 0.00 AND press_type_woodhoe70 <= 0.00 AND wax > 2.60;4;1.0;0.0287;1.0;0.05533596837944664
821.0;7.0;1911.0;42.5;41.0;0.3;14.0;70.0;0.625;20.0;2.3;1750.0;57.5;40.0;4.0;0.0;2.5;0.7;35.0;40.0;96.97;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;press_type_woodhoe70 <= 0.00 AND esa_voltage > 2.00 AND ink_type_coated > 0.00 AND blade_pressure <= 25.00;4;1.0;0.0319;1.0;0.06324110671936758
828.0;10.0;1910.0;30.0;56.0;0.367;14.7;83.0;1.0;30.0;10.8;1600.0;53.8;35.5;0.0;6.0;2.6;1.2;40.0;35.0;100.0;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1;1;press_type_woodhoe70 <= 0.00 AND paper_mill_location_canadian > 0.00 AND varnish_pct > 9.72;3;0.9656357388316151;0.0145;1.0;0.03162055335968379
815.0;9.0;1910.0;45.0;60.0;0.267;15.5;80.0;0.75;30.0;13.0;1750.0;54.3;32.6;0.0;0.0;2.75;1.0;33.0;40.0;103.13;100.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;1;press_speed > 1600.00 AND varnish_pct > 9.72 AND ink_type_uncoated <= 0.00;3;0.9567430025445293;0.0616;0.9259259259259259;0.09881422924901186
815.0;9.0;1911.0;35.0;62.0;0.4;14.5;94.0;1.0;35.0;0.0;1900.0;63.3;36.7;0.0;0.0;2.5;1.0;35.0;40.0;106.89;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0;0;press_type_woodhoe70 > 0.00 AND varnish_pct <= 3.40 AND solvent_pct <= 36.88 AND humifity > 82.00;4;1.0;0.0139;1.0;0.03867403314917127
816.0;9.0;1910.0;45.0;49.0;0.2;16.0;72.0;0.375;38.0;15.0;1650.0;50.0;35.0;0.0;0.0;2.5;0.2;38.0;33.0;96.9;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0;0;press > 815.00 AND grain_screened_no <= 0.00 AND proof_cut <= 50.00 AND roller_durometer > 30.00 AND viscosity > 44.00 AND paper_mill_location_canadian <= 0.00 AND blade_pressure > 25.00 AND ink_type_uncoated <= 1.00 AND cylinder_size_catalog <= 1.00 AND chrome_content <= 100.00 AND 0.00 < press_type_woodhoe70 <= 1.00 AND ink_type_coated <= 0.00 AND press_speed <= 2027.50 AND humifity <= 72.00 AND esa_voltage <= 0.00;15;0.9743589743589743;0.0026;1.0;0.011049723756906077
802.0;7.0;1910.0;45.0;40.0;0.333;14.5;70.0;0.75;60.0;3.4;1250.0;56.75;38.5;0.0;0.0;2.0;1.5;34.0;40.0;112.5;100.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;blade_pressure > 32.00 AND grain_screened_no <= 0.00 AND grain_screened_yes <= 0.00 AND viscosity <= 56.00;4;1.0;0.0203;1.0;0.049723756906077346
821.0;2.0;1910.0;65.0;50.0;0.2;15.1;75.0;0.625;20.0;19.0;1800.0;47.6;33.4;0.0;0.0;2.7;0.6;34.0;40.0;110.71;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1;1;blade_pressure <= 25.00 AND ink_pct <= 52.60 AND plating_tank <= 1910.00 AND anode_space_ratio > 100.00 AND ink_temperature > 14.57 AND unit_number <= 2.00;6;0.9653179190751445;0.0132;1.0;0.02766798418972332
821.0;7.0;1910.0;55.0;40.0;0.3;15.1;69.0;0.625;20.0;19.5;1450.0;44.2;36.3;0.0;0.0;2.5;0.9;34.0;40.0;106.45;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1;1;press_type_woodhoe70 <= 0.00 AND varnish_pct > 9.72 AND plating_tank <= 1910.00 AND press_speed <= 1600.00 AND unit_number > 2.00;5;1.0;0.0237;1.0;0.039525691699604744
816.0;2.0;1911.0;52.5;54.0;0.267;14.6;82.0;0.75;32.0;10.5;2400.0;52.6;36.8;0.0;0.0;2.5;0.5;30.0;40.0;100.0;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1;1;press_speed > 2027.50 AND ink_pct <= 52.60 AND paper_mill_location_canadian > 0.00;3;1.0;0.0299;1.0;0.05138339920948617
