V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
0.87;2.8560000000000003;5.0;5.0;1.589;1.554;1.53;1.504;1.54;1.558;1.564;0.841;0.82;0.809;0.818;0.836;0.866;0.782;0.7609999999999999;0.753;0.759;5.0;0.8140000000000001;0.856;1;1;V15 <= 0.86;1;1.0;0.2598;1.0;0.6503537735849056
1.112;1.632;2.665;2.665;2.768;5.0;5.0;3.091;3.079;2.527;2.51;2.521;2.528;2.662;3.663;0.682;0.657;0.6579999999999999;0.675;3.156;0.48;1.064;1.072;1.096;0;0;V15 > 1.32 AND V13 > 2.37 AND V16 <= 0.69 AND V24 <= 1.28;4;0.9875930521091811;0.0426;0.9783783783783784;0.10348770726129217
1.354;1.592;1.632;1.78;1.773;1.781;5.0;1.821;2.52;2.377;2.362;2.387;2.7030000000000003;5.0;5.0;5.0;0.514;0.513;0.618;0.555;1.355;1.485;1.325;1.347;0;0;V15 > 4.42 AND V13 > 2.37 AND V17 <= 0.74 AND V6 <= 1.78;4;1.0;0.041;1.0;0.10748999428244711
0.92;3.818;3.798;2.739;2.7230000000000003;2.728;2.603;1.294;4.888;1.247;1.231;1.232;1.278;1.472;5.0;0.7090000000000001;0.693;0.705;5.0;5.0;0.908;0.93;0.887;0.8909999999999999;0;0;V15 > 4.42 AND V24 <= 1.28 AND V20 > 0.86 AND V8 <= 1.62;4;0.9905482041587902;0.0218;1.0;0.05889079473985134
0.7240000000000001;1.6980000000000002;1.709;1.729;1.774;1.714;1.692;1.6769999999999998;1.709;1.711;2.106;1.17;1.155;1.141;1.153;1.168;1.186;0.633;0.611;0.603;0.609;5.0;4.553;1.658;0;0;V15 > 0.86 AND V1 <= 0.92 AND 0.54 < V20 <= 0.86 AND 0.53 < V18 <= 0.68 AND V17 > 0.58 AND V6 <= 3.83 AND V9 <= 5.00 AND 0.52 < V19 <= 0.69 AND V7 <= 5.00 AND V11 > 2.00 AND V14 > 1.01 AND V10 > 1.64 AND V12 <= 2.29 AND V8 <= 3.20;14;0.9566666666666667;0.003;1.0;0.008576329331046312
0.907;2.047;5.0;4.11;5.0;2.154;5.0;3.318;5.0;5.0;2.023;2.014;2.025;2.047;2.08;0.583;0.565;0.557;0.565;0.594;0.8590000000000001;0.848;0.858;0.879;0;0;V15 > 1.32 AND V1 <= 0.92 AND V17 <= 0.74 AND V12 > 1.70;4;1.0;0.0485;0.9911894273127754;0.12864493996569468
2.285;2.267;2.279;1.79;1.939;1.561;5.0;1.38;1.395;1.619;1.4409999999999998;1.271;1.18;1.144;1.159;1.176;1.088;5.0;2.317;2.302;2.313;5.0;2.364;5.0;2;2;V16 > 0.69 AND V17 > 0.91 AND V20 > 0.86 AND V18 > 0.83 AND V19 > 0.86 AND V15 > 0.86 AND V14 > 1.01 AND V4 > 1.72 AND V10 <= 2.69 AND V7 > 1.93;10;0.9620253164556962;0.0374;0.9863945578231292;0.5430711610486891
1.984;5.0;2.611;2.619;2.189;3.833;3.833;5.0;2.789;2.813;1.808;3.834;0.821;0.7979999999999999;0.789;0.799;0.3939999999999999;0.873;0.865;0.88;0.86;0.938;1.141;5.0;1;1;V15 <= 0.86;1;1.0;0.2514;1.0;0.6503537735849056
1.002;1.029;1.612;1.618;1.601;3.129;5.0;4.03;5.0;5.0;5.0;1.931;1.858;1.187;5.0;0.642;0.574;0.57;0.583;5.0;1.036;1.237;1.002;0.99;0;0;V15 > 1.32 AND V5 <= 1.77 AND V16 <= 0.69;3;0.9562130177514793;0.0522;1.0;0.1400800457404231
0.872;0.89;2.891;5.0;5.0;5.0;5.0;1.4480000000000002;1.4409999999999998;1.476;5.0;2.1180000000000003;0.833;0.8109999999999999;0.8009999999999999;0.8079999999999999;0.83;1.1740000000000002;0.805;0.779;0.772;0.779;0.802;0.83;1;1;V15 <= 0.86;1;1.0;0.2492;1.0;0.6503537735849056
2.287;2.272;2.262;2.225;2.143;1.592;1.58;1.258;1.239;1.25;1.275;1.76;1.776;1.202;1.144;1.152;1.202;1.181;1.203;0.947;2.436;2.449;4.168;3.419;2;2;V20 > 0.86 AND V18 > 0.83 AND V19 > 0.86 AND V17 > 0.91 AND V15 > 0.86 AND V13 > 1.19 AND V14 > 1.01 AND V12 > 1.30 AND V6 <= 1.78 AND V16 <= 1.16;10;0.97265625;0.0009;1.0;0.018726591760299626
0.7759999999999999;4.8660000000000005;3.623;2.699;2.291;2.688;2.644;1.4380000000000002;1.4169999999999998;1.395;1.38;1.391;1.586;1.622;1.648;0.748;0.736;0.758;5.0;0.7859999999999999;0.7609999999999999;0.755;0.73;0.738;0;0;V15 > 1.32 AND V1 <= 0.92 AND V17 <= 0.74 AND V5 <= 2.67;4;1.0;0.0424;0.9902439024390244;0.11606632361349342
5.0;0.85;2.062;2.747;5.0;5.0;5.0;5.0;1.475;1.462;1.466;2.612;5.0;5.0;0.794;0.7829999999999999;0.799;0.8079999999999999;1.152;1.233;0.7659999999999999;0.758;0.767;0.7859999999999999;1;1;V15 <= 0.86;1;1.0;0.2535;1.0;0.6503537735849056
1.074;2.215;2.2430000000000003;4.2;5.0;2.16;1.854;5.0;5.0;5.0;5.0;1.802;1.813;1.835;0.584;5.0;0.52;0.515;0.523;0.5579999999999999;1.022;1.013;1.023;1.046;1;1;V15 <= 0.86;1;1.0;0.2549;1.0;0.6503537735849056
1.509;1.513;1.533;2.014;2.007;1.789;3.196;5.0;5.0;5.0;5.0;1.465;1.416;1.418;1.404;1.413;0.6659999999999999;0.508;0.494;0.495;0.526;0.737;0.578;1.529;3;3;V18 <= 0.53 AND V15 > 1.32 AND V20 <= 0.54 AND V14 > 1.01 AND V22 <= 0.74;5;0.9537815126050421;0.0261;0.9465648854961832;0.18902439024390244
0.878;2.752;2.886;5.0;1.595;1.558;1.5419999999999998;1.505;1.509;1.517;1.558;0.828;0.805;0.7879999999999999;0.7929999999999999;0.813;0.841;0.8029999999999999;0.774;0.758;0.7759999999999999;0.792;5.0;0.846;1;1;V15 <= 0.86;1;1.0;0.2541;1.0;0.6503537735849056
1.133;2.397;2.385;2.389;3.142;5.0;5.0;5.0;5.0;1.401;1.121;1.144;5.0;5.0;5.0;0.573;0.561;0.5660000000000001;0.585;0.61;1.12;1.103;1.089;1.135;0;0;V15 > 1.32 AND V13 > 2.37 AND V16 <= 0.69 AND V24 <= 1.28;4;0.9872958257713249;0.0396;0.9783783783783784;0.10348770726129217
1.392;1.4169999999999998;5.0;5.0;4.42;4.413;1.816;1.795;1.814;5.0;5.0;1.3969999999999998;1.382;1.382;1.405;1.554;0.54;0.511;0.498;0.498;0.522;4.407;1.408;1.383;0;0;V15 > 1.32 AND V11 > 2.00 AND V14 > 1.01 AND V4 > 4.12 AND V10 > 2.69 AND V24 > 1.28;6;0.9773371104815864;0.0157;0.9571428571428572;0.038307604345340196
1.164;2.402;2.387;2.399;3.109;5.0;5.0;5.0;5.0;1.124;1.114;1.123;1.356;1.367;5.0;0.596;0.588;0.595;0.621;0.642;1.162;1.146;1.136;1.149;0;0;V15 > 4.42 AND V24 <= 1.28 AND V20 > 0.54 AND V16 <= 0.69;4;0.9630808402291534;0.0644;1.0;0.17381360777587193
2.648;2.644;2.474;2.46;1.765;1.337;1.294;1.2819999999999998;1.413;1.567;1.175;0.8009999999999999;0.787;0.787;5.0;0.933;0.88;0.856;0.848;0.8340000000000001;5.0;3.738;3.675;2.6660000000000004;1;1;V14 <= 1.01 AND V12 <= 1.30 AND V10 <= 1.64 AND V16 <= 1.16;4;0.9591836734693877;0.0521;0.9732142857142857;0.12853773584905662
0.7879999999999999;0.8270000000000001;2.762;2.897;5.0;5.0;1.612;1.561;1.535;1.521;1.5419999999999998;1.547;1.577;5.0;0.7759999999999999;0.7659999999999999;0.772;0.792;1.121;0.938;0.74;0.7340000000000001;0.74;0.7659999999999999;1;1;V15 <= 0.86;1;1.0;0.244;1.0;0.6503537735849056
1.577;1.435;1.48;1.805;1.794;1.803;5.0;1.842;2.483;2.321;2.306;2.317;2.643;2.874;5.0;5.0;1.955;0.496;0.524;0.534;1.408;1.394;1.381;1.414;0;0;V15 > 1.32 AND V14 > 2.73 AND V18 <= 0.83 AND V3 <= 2.06 AND V9 <= 2.81 AND V11 <= 3.22 AND V12 > 2.29;7;0.9669117647058824;0.0422;0.9651162790697675;0.09491137793024586
1.071;3.966;3.916;2.819;2.7710000000000004;2.595;2.454;1.778;5.0;1.108;1.077;1.0759999999999998;1.092;1.3259999999999998;0.938;0.705;0.66;0.662;0.687;5.0;1.011;1.025;1.052;1.048;0;0;V15 > 0.86 AND V24 <= 1.28 AND V20 > 0.86 AND V3 > 2.76 AND V21 > 0.76;5;0.9575971731448764;0.0249;0.8849557522123894;0.05717552887364208
1.355;1.558;2.318;1.841;1.831;1.884;5.0;1.879;2.682;2.411;2.391;2.392;2.414;2.93;5.0;5.0;0.466;0.4639999999999999;0.488;0.505;1.348;1.331;1.3159999999999998;1.33;3;3;V18 <= 0.53 AND V15 > 1.32 AND V20 <= 0.54 AND V14 > 1.49 AND V12 > 1.30;5;0.9516539440203562;0.0604;0.977859778597786;0.40396341463414637
0.7659999999999999;5.0;1.319;1.33;1.354;4.093;5.0;2.7460000000000004;2.756;1.598;1.581;1.61;0.8490000000000001;0.805;0.792;0.805;0.853;1.122;0.799;0.6709999999999999;0.672;0.6890000000000001;0.7170000000000001;0.741;1;1;V15 <= 0.86;1;1.0;0.2489;1.0;0.6503537735849056
1.281;1.304;1.84;5.0;1.749;3.185;5.0;3.919;5.0;5.0;5.0;1.644;1.568;1.63;0.93;0.6509999999999999;0.515;0.508;0.514;0.625;1.046;1.057;1.291;1.274;0;0;V15 > 0.86 AND V5 <= 1.77 AND V16 <= 0.69 AND V1 <= 1.33 AND V20 <= 0.69;5;0.9502923976608187;0.0239;0.9805825242718447;0.0577472841623785
1.21;1.22;4.957;4.077;5.0;2.918;2.844;2.594;1.741;1.751;4.952;0.906;0.897;0.906;0.942;1.13;5.0;0.563;0.557;0.569;0.7;5.0;5.0;5.0;1;1;V14 <= 1.01 AND V12 <= 1.30 AND V21 <= 0.76 AND V8 > 2.18 AND V15 <= 1.32;5;0.9629629629629629;0.0385;0.9760479041916168;0.09610849056603774
4.432;5.0;2.667;2.638;2.627;2.6660000000000004;2.424;1.28;1.272;1.238;1.224;1.288;1.34;1.519;3.529;0.792;0.78;0.79;0.816;0.979;0.911;0.9;0.882;0.905;0;0;V15 > 1.32 AND V24 <= 1.28 AND V20 > 0.86 AND V10 <= 2.69;4;0.9791304347826087;0.0333;1.0;0.08633504859919955
1.429;1.476;1.487;1.874;1.862;1.877;1.892;1.905;2.629;2.327;2.3040000000000003;2.3040000000000003;2.321;2.838;5.0;5.0;5.0;0.441;0.509;0.477;1.4340000000000002;1.419;1.404;1.412;3;3;V18 <= 0.53 AND V15 > 1.32 AND V20 <= 0.54 AND V10 <= 2.69 AND V19 <= 0.52;5;0.9607250755287009;0.0592;0.9423868312757202;0.3490853658536585
1.237;1.346;1.324;1.36;4.698;4.106;4.788;2.762;2.748;2.471;1.985;1.594;5.0;0.802;0.7859999999999999;0.797;0.8140000000000001;0.7240000000000001;0.688;0.6609999999999999;0.647;5.0;0.6890000000000001;5.0;1;1;V15 <= 0.86;1;1.0;0.2602;1.0;0.6503537735849056
0.942;5.0;1.515;1.523;1.5419999999999998;5.0;5.0;4.038;5.0;5.0;2.52;2.016;1.5930000000000002;1.293;2.0540000000000003;0.629;0.616;0.625;0.649;0.67;1.188;0.918;0.895;0.9;0;0;V15 > 1.32 AND V5 <= 1.77 AND V16 <= 0.69;3;0.978675645342312;0.053;1.0;0.1400800457404231
1.907;2.14;2.287;5.0;5.0;2.242;3.026;3.002;4.174;3.339;4.052;1.467;5.0;4.277;5.0;1.052;0.879;0.7509999999999999;0.6890000000000001;0.6779999999999999;0.698;3.048;1.115;1.626;0;0;V15 > 4.42 AND V13 > 2.37 AND V4 > 4.12 AND V14 > 2.73;4;1.0;0.0037;1.0;0.010863350485991996
2.26;2.23;2.237;1.927;1.709;1.658;1.412;1.398;1.409;1.43;1.908;1.928;1.199;1.182;1.194;2.557;5.0;2.311;2.292;2.282;2.291;4.626;3.278;5.0;2;2;V21 > 0.76 AND V17 > 0.91 AND V20 > 0.86 AND V18 > 0.83 AND V19 > 0.86 AND V16 > 1.16 AND V14 > 1.01 AND V11 <= 2.00;8;0.9531772575250836;0.0302;0.951048951048951;0.5093632958801498
0.8640000000000001;1.986;2.966;4.081;5.0;2.833;5.0;2.7880000000000003;2.772;2.779;5.0;2.07;2.081;2.099;3.3510000000000004;0.594;0.5720000000000001;0.5660000000000001;0.575;0.602;0.8109999999999999;0.802;0.813;0.836;0;0;V15 > 1.32 AND V1 <= 0.92 AND V17 <= 0.74 AND V19 > 0.52;4;1.0;0.0694;1.0;0.1949685534591195
0.768;2.569;2.777;5.0;5.0;1.652;1.64;1.609;1.604;1.619;1.928;0.956;0.933;0.917;0.928;1.246;1.188;0.698;0.672;0.655;0.66;5.0;4.659;1.314;0;0;V19 > 0.52 AND V15 > 0.86 AND V1 <= 0.92 AND V23 > 0.79;4;0.9602209944751381;0.039;0.9788359788359788;0.10577472841623785
0.985;1.422;2.562;2.548;2.714;2.775;5.0;3.201;3.1910000000000003;2.6910000000000003;2.672;2.676;2.8110000000000004;3.772;5.0;0.713;0.696;0.705;0.72;0.392;0.8420000000000001;0.867;0.942;0.969;3;3;V20 <= 0.54 AND V15 > 1.32 AND V14 > 1.49 AND V12 > 2.29 AND V8 > 3.20 AND V3 > 2.06 AND V19 <= 0.86 AND V2 > 1.36 AND V10 > 1.64 AND V18 <= 0.83 AND V11 <= 3.22;11;0.9595687331536388;0.0024;1.0;0.01524390243902439
1.646;5.0;5.0;5.0;5.0;2.215;1.873;2.003;1.7719999999999998;5.0;1.719;1.702;1.702;1.72;1.846;3.065;0.498;0.485;0.487;5.0;0.526;0.58;1.094;1.117;3;3;V18 <= 0.53 AND V15 > 1.32 AND V14 > 1.49 AND V21 <= 0.57 AND V12 > 1.30 AND V17 <= 0.58;6;0.9818181818181818;0.036;0.9814814814814815;0.2423780487804878
1.196;1.3090000000000002;1.344;5.0;2.803;2.799;5.0;2.035;3.005;3.009;5.0;2.395;2.407;5.0;3.576;5.0;0.629;0.624;0.633;0.695;0.564;0.557;1.103;1.167;0;0;V15 > 1.32 AND V13 > 2.37 AND V17 <= 0.74 AND V22 <= 0.74;4;1.0;0.0163;0.9767441860465116;0.048027444253859346
0.466;1.4340000000000002;1.422;1.426;1.48;1.465;2.699;2.695;3.314;3.317;5.0;0.926;1.152;0.845;0.8290000000000001;0.831;1.015;1.016;5.0;0.423;0.397;0.3989999999999999;0.428;0.4429999999999999;1;1;V15 <= 0.86;1;1.0;0.2496;1.0;0.6503537735849056
2.064;2.094;2.126;2.003;1.992;2.001;2.02;1.692;1.668;1.649;1.638;1.644;1.971;2.23;1.6269999999999998;1.412;1.402;1.412;2.752;5.0;0.794;2.052;2.0380000000000003;2.051;2;2;V20 > 0.86 AND V18 > 0.83 AND V16 > 1.16 AND V19 > 0.86 AND V17 > 0.91 AND 1.32 < V15 <= 4.42 AND 1.93 < V7 <= 5.00 AND V10 > 1.64 AND V21 <= 1.00 AND V11 > 1.58 AND V9 <= 5.00 AND V8 > 1.62 AND V14 > 1.01 AND V13 > 1.19 AND V12 > 1.30 AND V3 > 2.06;16;0.9626168224299065;0.0056;1.0;0.1198501872659176
1.461;2.162;1.491;5.0;5.0;1.84;1.816;1.801;1.828;1.837;5.0;1.332;1.3159999999999998;1.305;1.317;1.466;1.364;0.515;0.491;0.483;0.49;4.4510000000000005;0.5489999999999999;1.4469999999999998;3;3;V18 <= 0.53 AND V16 > 1.16 AND V20 <= 0.54 AND V15 > 0.86 AND V12 > 1.30 AND V19 <= 0.52 AND V8 <= 2.18;7;0.9671641791044776;0.0343;0.918918918918919;0.2073170731707317
2.451;2.1590000000000003;2.151;2.19;1.886;1.926;1.482;1.484;1.4580000000000002;1.469;1.747;2.005;1.409;1.28;1.261;1.273;5.0;5.0;2.752;2.233;2.226;2.241;2.264;3.1910000000000003;2;2;V20 > 0.86 AND V17 > 0.91 AND V19 > 0.86 AND V16 > 1.16 AND V13 > 1.19 AND V5 <= 4.31 AND 1.72 < V4 <= 4.12 AND V9 <= 5.00 AND V24 > 1.28 AND V6 <= 3.83 AND V18 > 0.83 AND V15 > 0.86 AND 1.01 < V14 <= 1.49 AND V12 > 1.70;14;0.9673590504451038;0.0078;1.0;0.1198501872659176
1.3530000000000002;2.421;2.411;2.6210000000000004;5.0;2.149;5.0;3.844;2.826;2.8080000000000003;2.9960000000000004;1.813;5.0;5.0;0.785;0.774;0.782;0.373;0.887;0.818;0.856;1.1;0.895;5.0;1;1;V15 <= 0.86;1;1.0;0.2464;1.0;0.6503537735849056
0.44;5.0;3.627;3.628;5.0;2.919;3.028;2.346;2.33;2.638;1.727;1.6840000000000002;1.692;1.714;1.745;0.588;0.501;0.492;0.504;0.451;0.433;0.446;0.444;0.432;3;3;V18 <= 0.53 AND V15 > 1.32 AND V20 <= 0.54 AND V24 <= 1.28;4;0.9634464751958225;0.0588;0.951417004048583;0.35823170731707316
1.368;1.3969999999999998;1.418;5.0;1.759;3.217;5.0;3.889;5.0;5.0;1.595;1.558;1.482;1.132;0.8540000000000001;0.588;0.493;0.487;0.495;0.615;0.552;1.116;1.39;1.361;1;1;V15 <= 0.86;1;1.0;0.2542;1.0;0.6503537735849056
1.097;1.139;1.815;3.225;4.239;5.0;5.0;1.919;2.584;2.58;2.602;1.737;1.732;1.743;0.59;1.7990000000000002;1.908;0.488;0.486;0.499;0.616;1.577;1.062;1.0759999999999998;1;1;V15 <= 0.86;1;1.0;0.2502;1.0;0.6503537735849056
0.8290000000000001;2.254;2.265;5.0;5.0;3.266;3.263;2.983;4.118;3.259;4.017;1.359;5.0;5.0;0.981;0.961;0.79;0.7929999999999999;0.7090000000000001;0.693;0.7040000000000001;5.0;5.0;2.006;0;0;V15 > 0.86 AND V1 <= 0.92 AND V20 > 0.54 AND V13 > 2.37 AND V14 > 1.01;5;0.9535175879396985;0.0473;0.9753694581280788;0.11320754716981132
1.062;1.101;5.0;3.275;5.0;5.0;5.0;5.0;1.813;5.0;5.0;1.74;1.731;1.743;1.77;1.7919999999999998;0.488;0.421;0.418;0.43;0.45;5.0;1.028;1.039;3;3;V18 <= 0.53 AND V15 > 1.32 AND V20 <= 0.54 AND V6 > 3.83;4;0.9623655913978495;0.0531;0.9347826086956522;0.3277439024390244
0.802;1.378;1.372;1.398;1.395;5.0;5.0;4.059;5.0;2.74;5.0;2.197;1.45;5.0;0.92;0.721;0.71;0.718;0.741;0.7759999999999999;0.795;0.7759999999999999;0.7659999999999999;0.7759999999999999;0;0;V19 > 0.52 AND V15 > 0.86 AND V1 <= 0.92 AND V21 > 0.76 AND V14 > 1.49;5;0.9894490035169988;0.0375;0.9888888888888889;0.1017724413950829
1.34;1.347;1.55;1.924;1.924;1.835;2.091;4.349;3.922;3.92;5.0;1.633;1.589;1.628;1.198;0.84;0.585;0.465;0.455;0.46;0.498;0.5;1.035;1.358;3;3;V18 <= 0.53 AND V15 > 0.86 AND V14 > 1.49 AND V20 <= 0.54 AND V12 > 1.30 AND V21 <= 0.57;6;0.9620253164556962;0.0458;0.9814814814814815;0.3231707317073171
0.8059999999999999;4.882;3.682;5.0;2.701;2.698;2.721;2.188;1.916;1.36;1.332;1.329;1.348;1.5719999999999998;1.586;0.7509999999999999;0.733;0.732;0.747;0.868;0.8320000000000001;0.867;0.795;0.7929999999999999;0;0;V15 > 1.32 AND V24 <= 0.88 AND V20 > 0.86;3;0.9808612440191388;0.0454;0.9945652173913043;0.10463121783876501
0.8;1.376;1.37;1.3969999999999998;1.394;5.0;5.0;4.09;5.0;2.739;2.641;2.195;1.452;5.0;0.921;0.722;0.711;0.718;0.742;1.144;0.7909999999999999;0.775;0.765;0.774;0;0;V15 > 0.86 AND V1 <= 0.92 AND V20 > 0.86 AND V21 > 0.76 AND V7 > 1.93;5;0.95578231292517;0.0183;0.9438202247191011;0.048027444253859346
0.7979999999999999;0.826;0.865;1.5530000000000002;1.546;1.554;5.0;1.592;2.426;2.983;2.935;5.0;5.0;5.0;5.0;0.731;0.705;0.7140000000000001;0.736;0.755;0.797;0.78;0.77;0.779;0;0;V15 > 4.42 AND V24 <= 0.88 AND V17 <= 0.74 AND V8 <= 1.62;4;1.0;0.0223;1.0;0.060034305317324184
1.419;1.41;1.422;1.442;1.47;2.633;3.272;3.254;3.277;5.0;5.0;0.873;0.85;0.84;0.851;0.872;1.063;0.485;0.465;0.4589999999999999;0.467;1.61;0.821;1.446;1;1;V15 <= 0.86;1;1.0;0.2477;1.0;0.6503537735849056
2.068;2.059;2.023;2.012;2.028;2.213;2.195;1.892;1.585;1.5730000000000002;1.577;1.605;1.634;2.181;1.406;1.385;1.426;2.727;5.0;0.731;1.565;2.102;2.111;2.151;0;0;V15 > 1.32 AND V19 > 0.52 AND V14 > 1.01 AND V20 <= 0.86 AND V1 > 1.80;5;0.978021978021978;0.0297;1.0;0.08061749571183534
0.608;5.0;5.0;1.318;1.3330000000000002;4.779;4.783;5.0;2.963;2.442;1.711;1.587;1.711;5.0;0.8170000000000001;0.7879999999999999;0.799;0.821;1.031;0.703;0.529;0.526;0.544;0.741;1;1;V15 <= 0.86;1;1.0;0.256;1.0;0.6503537735849056
2.207;2.4930000000000003;5.0;2.012;2.391;3.899;4.223;2.865;3.471;3.1010000000000004;3.905;1.003;0.984;0.972;3.474;0.94;0.919;0.777;0.944;0.8190000000000001;0.863;4.22;5.0;1.616;0;0;V15 > 1.32 AND V19 > 0.52 AND V9 > 2.81 AND V5 <= 2.67 AND V18 <= 0.83;5;0.9657643312101911;0.0734;0.9814814814814815;0.18181818181818182
1.367;1.4280000000000002;2.537;2.5380000000000003;3.1910000000000003;3.189;5.0;0.982;2.669;0.934;0.919;0.932;1.161;1.154;0.6579999999999999;0.532;0.519;0.529;3.23;0.565;1.361;1.3430000000000002;1.328;1.3430000000000002;1;1;V15 <= 0.86;1;1.0;0.2441;1.0;0.6503537735849056
0.685;0.7659999999999999;2.027;2.757;3.2510000000000003;5.0;5.0;5.0;5.0;1.574;1.567;1.5830000000000002;2.075;5.0;0.764;0.7440000000000001;0.748;0.773;1.044;0.713;0.6629999999999999;0.65;0.65;0.706;1;1;V15 <= 0.86;1;1.0;0.2445;1.0;0.6503537735849056
1.026;5.0;3.123;4.169;5.0;2.186;1.857;3.193;5.0;5.0;1.881;1.859;1.87;1.892;2.032;5.0;0.532;0.526;0.535;0.5670000000000001;0.978;0.969;0.979;1.002;0;0;V15 > 1.32 AND V24 <= 1.28 AND V20 > 0.54 AND V10 > 3.57 AND V23 <= 1.07;5;0.9843081312410842;0.0557;0.9788135593220338;0.1320754716981132
0.599;0.644;1.61;1.494;1.49;1.5019999999999998;1.527;1.548;2.57;3.1860000000000004;3.131;5.0;5.0;5.0;5.0;0.731;0.716;0.728;0.76;0.627;0.624;0.5770000000000001;0.568;0.581;0;0;V15 > 1.32 AND V1 <= 0.92 AND V17 <= 0.74 AND V5 <= 2.67;4;1.0;0.0449;0.9902439024390244;0.11606632361349342
1.304;5.0;1.859;1.87;3.195;3.194;5.0;3.934;5.0;5.0;1.642;1.692;1.557;0.91;5.0;0.58;0.499;0.495;0.508;0.675;1.041;1.328;1.3030000000000002;1.295;0;0;V15 > 4.42 AND V1 <= 1.33 AND V20 > 0.54 AND V4 <= 2.46 AND V17 <= 0.74;5;0.9889896373056994;0.0876;0.9896373056994818;0.21841052029731275
1.7819999999999998;5.0;5.0;3.2430000000000003;5.0;2.938;5.0;3.165;2.599;2.612;1.753;1.736;1.736;1.527;1.876;0.535;0.496;0.483;0.484;0.532;0.522;0.5770000000000001;1.071;1.09;3;3;V18 <= 0.53 AND V15 > 1.32 AND V20 <= 0.54 AND V14 > 1.49 AND V3 > 2.76;5;0.9515570934256056;0.0333;1.0;0.23323170731707318
1.756;5.0;5.0;3.273;4.234;5.0;5.0;5.0;3.083;5.0;1.744;1.732;1.736;1.758;0.74;0.479;0.435;0.425;0.431;0.462;0.465;1.037;1.037;1.06;1;1;V15 <= 0.86;1;1.0;0.2581;1.0;0.6503537735849056
3.614;5.0;2.651;2.625;2.604;1.901;1.882;1.365;1.354;1.341;1.351;1.3730000000000002;1.216;5.0;0.825;0.799;0.809;0.8340000000000001;0.889;0.929;0.782;0.772;0.787;4.407;1;1;V15 <= 0.86;1;1.0;0.2436;1.0;0.6503537735849056
1.594;2.402;2.6210000000000004;5.0;2.134;2.479;3.834;2.815;2.8;2.801;2.997;0.882;5.0;0.802;0.785;0.79;0.391;0.882;0.833;0.7509999999999999;0.8540000000000001;0.9;0.922;5.0;1;1;V15 <= 0.86;1;1.0;0.2448;1.0;0.6503537735849056
0.8109999999999999;4.883;3.687;2.734;2.702;2.702;2.719;2.182;1.913;1.358;1.327;1.3230000000000002;1.3430000000000002;1.567;1.581;0.7490000000000001;0.732;0.732;0.753;5.0;0.8590000000000001;0.87;0.8;0.799;0;0;V15 > 1.32 AND V24 <= 0.88 AND V20 > 0.86;3;0.980225988700565;0.0385;0.9945652173913043;0.10463121783876501
0.923;5.0;2.037;2.467;2.662;2.675;5.0;2.724;3.255;2.783;2.769;2.942;1.763;5.0;0.908;0.7509999999999999;0.7390000000000001;0.746;0.7709999999999999;0.867;0.826;0.767;0.893;0.905;0;0;V15 > 0.86 AND V14 > 2.73 AND V20 > 0.86 AND V24 <= 1.28 AND V3 <= 2.06 AND 0.53 < V18 <= 0.83 AND V8 <= 3.20 AND V16 <= 0.80 AND V23 <= 1.07 AND 0.58 < V17 <= 0.91 AND V9 <= 5.00 AND V7 <= 5.00 AND V12 > 1.30 AND V22 <= 2.06 AND V1 <= 1.80 AND V19 > 0.52 AND V4 > 2.46;17;0.9920634920634921;0.0005;1.0;0.003430531732418525
1.07;1.108;5.0;3.2880000000000003;4.231;5.0;5.0;1.828;5.0;5.0;5.0;1.73;1.721;1.732;1.756;0.74;0.492;0.42;0.417;0.43;0.4479999999999999;1.05;1.037;1.047;3;3;V18 <= 0.53 AND V15 > 1.32 AND V20 <= 0.54 AND V14 > 1.49 AND V3 > 2.76 AND V24 > 0.88;6;0.9684684684684685;0.0307;1.0;0.2149390243902439
1.503;2.75;2.881;5.0;5.0;5.0;1.551;1.516;1.504;1.514;1.54;1.558;5.0;0.79;0.7809999999999999;0.789;0.812;0.852;0.7829999999999999;0.755;0.75;0.7609999999999999;0.785;0.8079999999999999;1;1;V15 <= 0.86;1;1.0;0.2499;1.0;0.6503537735849056
1.337;1.36;1.391;5.0;5.0;2.342;2.357;1.6269999999999998;1.639;5.0;0.792;0.784;0.795;0.818;1.078;0.63;0.607;0.603;0.627;4.8;5.0;5.0;1.386;1.329;1;1;V14 <= 1.01 AND V15 <= 1.32 AND V16 <= 0.80 AND V13 <= 1.19;4;0.9669421487603306;0.047;0.9841269841269841;0.10966981132075472
0.58;1.5590000000000002;1.457;1.4409999999999998;1.452;1.469;1.5;2.58;2.607;3.176;5.0;5.0;5.0;5.0;0.772;0.763;0.772;0.792;1.008;0.552;0.53;0.524;0.532;1.648;1;1;V15 <= 0.86;1;1.0;0.2505;1.0;0.6503537735849056
