att1;att2;att3;att4;att5;att6;att7;att8;att9;att10;att11;att12;att13;att14;att15;att16;att17;att18;att19;att20;att21;att22;att23;att24;att25;att26;att27;att28;att29;att30;att31;att32;att33;att34;att35;att36;att37;att38;att39;att40;att41;att42;att43;att44;att45;att46;att47;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
0.03228682;0.49119142;5.32565927;26.2618039;97.04865249;381.7982325;14.10795382;0.0581872;1.24899311;6.89664469;102.14751402;108.2056128;56.57804921;0.05742832;1.49094375;13.7237057;22.07657553;207.94657019;240.97413079;0.14315833;2.22642163;58.72890354;119.19377978;124.17604333;0.20188845;4.62675624;20.61108322;159.17763719;289.22155525;0.33757223;21.29318692;91.21905809;187.34873366;0.75702324;14.02699315;223.37380734;34.19953892;3.74137911;43.89172923;193.91471155;3.48247573;154.60504039;336.1466991;10.08812938;129.22510039;45.37805557;475.7295091;9;6;att6 > 357.98 AND att40 > 162.08 AND att18 > 201.25 AND att27 <= 46.47;4;0.9583333333333334;0.0071;1.0;0.06842105263157895
0.10509908;3.88751285;36.56677353;79.08886971;87.3216445;323.8168875;88.0134488;0.04663531;0.7603574;8.78881402;46.22647814;71.90507258;183.18823837;0.47137531;10.65659096;44.26276174;40.91560767;144.17489298;18.17479004;0.09928927;2.12822852;23.14599954;54.29500041;134.24369193;1.49678423;16.39690303;74.92272588;142.41998369;113.82576741;0.25819832;7.80585214;37.3821569;86.34396316;2.89805152;43.89946863;288.72447557;40.59636936;1.3218598;18.22162273;56.43259346;10.45795659;215.62838106;366.43204628;4.35333307;33.07839443;65.73851123;508.34725379;8;8;att19 <= 43.63 AND att40 <= 56.78 AND att8 <= 0.05 AND att18 <= 145.75 AND att44 <= 4.43 AND att7 <= 221.20;6;1.0;0.0033;1.0;0.04054054054054054
0.01936757;0.84754468;8.16967616;41.15456284;131.02273537;115.79400217;8.7785339;0.04633992;0.64026753;8.74802082;47.56840213;38.9421207;39.9035578;0.09419582;2.27096401;24.89020998;160.78341453;190.13260671;56.2237889;0.07670111;2.69631384;30.25239335;61.26435239;37.03436438;0.3074071;8.89393932;116.99094949;359.99826524;49.72325633;0.39984059;11.6020924;53.14271225;16.48525907;1.49141274;50.93587279;365.36057923;349.92093612;2.10910258;27.10832877;4.8183039;10.44178957;217.11473891;651.37167507;6.42211777;11.1887036;59.47838487;664.84271896;1;1;att13 <= 121.03 AND att37 > 163.43 AND att43 > 458.17 AND att6 <= 166.52 AND att28 > 252.34 AND att36 > 265.39 AND att17 > 134.68 AND att47 > 556.73 AND att7 <= 61.72;9;0.9878787878787879;0.0091;1.0;0.0975609756097561
0.02645272;1.12460271;13.14029252;57.24045023;123.39915815;180.4992918;246.46979308;0.07759023;1.89680988;13.37153824;8.93783251;82.85778772;76.96126958;0.13340401;3.98026764;39.74287497;177.68646341;170.86463996;66.23661745;0.25134463;4.53231939;12.07394747;46.35114357;48.85269867;0.57391484;15.27660527;141.4841978;309.53241237;46.79603697;0.71779608;6.45021786;14.95846923;32.48456144;2.6808801;65.14884356;345.14830568;64.21259404;1.38950199;1.27931748;21.0685391;13.85043402;218.09994249;303.26594416;0.54346393;9.74891092;61.93637285;395.55043294;2;2;att19 <= 177.56 AND att36 > 316.55 AND att24 <= 174.77 AND att45 <= 84.60 AND att43 <= 329.72 AND att28 > 252.34 AND att7 > 221.20 AND att11 <= 77.24 AND att42 > 213.99 AND att12 > 71.17 AND att33 <= 104.91;11;0.9972067039106145;0.0136;1.0;0.17391304347826086
0.07445792;2.10414403;14.38595968;33.39687681;70.5630835;158.98058629;14.48901308;0.097361;2.32026866;35.70456795;140.89473836;195.60109902;25.68730278;0.25852611;4.45024183;18.8067592;101.45848639;102.2796999;31.48149754;0.31208656;11.50917046;95.15269729;246.14450684;113.70127772;0.64890116;6.84244903;79.86022053;224.59978465;53.49922091;1.76749561;38.22097075;200.39841444;169.22991985;1.19386997;36.65461992;265.72957127;306.11890946;7.19325399;100.41084323;168.23575667;7.79606759;171.15068854;580.206719;23.72022103;112.03209992;49.00548337;605.22858387;1;1;att37 > 163.43 AND att39 > 48.19 AND att47 > 556.73 AND att6 <= 166.52;4;0.9653543307086614;0.0331;0.9622641509433962;0.31097560975609756
0.17888856;0.24289355;41.84203667;130.10741562;36.12215443;326.30606524;372.24630948;0.18380934;2.02626818;29.12751173;37.29994773;267.91624562;35.57569409;0.02692694;12.60866715;81.87921464;42.65245629;152.87231005;196.6057491;0.27959786;10.803463;30.69043362;203.90747267;79.64424039;1.80939774;30.7402678;36.14725897;166.80485034;11.22547522;1.82196186;14.64036548;114.37595451;146.18235869;5.38874213;16.36501932;327.36200335;86.83380339;3.1016339;43.49496297;132.35684234;3.35307928;244.49016805;437.79026441;8.49535223;76.69538445;74.6327506;606.31242951;3;3;att37 <= 91.67 AND 141.25 < att28 <= 192.68 AND att40 > 109.67 AND att18 > 145.75 AND att6 > 257.17 AND att23 > 58.35 AND 329.72 < att43 <= 458.17 AND att45 > 41.91 AND att13 <= 121.03 AND att33 > 104.91 AND att27 <= 69.81 AND 26.29 < att22 <= 74.00 AND 72.89 < att24 <= 124.00 AND 1.96 < att38 <= 5.33 AND att14 <= 0.18 AND att34 > 1.34 AND att17 <= 134.68 AND att12 > 120.63 AND 10.69 < att31 <= 28.64 AND att21 > 3.89 AND att19 > 43.63 AND 12.24 < att10 <= 32.59 AND att35 <= 23.22 AND att11 <= 122.14 AND att20 <= 0.30 AND att2 <= 1.54 AND att9 <= 2.36 AND att41 <= 5.11 AND att47 > 454.73 AND att16 > 23.03 AND att4 > 40.12 AND att30 > 0.59 AND att5 <= 106.54 AND att7 > 61.72 AND att29 <= 185.45 AND att44 <= 11.85 AND att39 <= 48.19;37;0.9506493506493506;0.0004;1.0;0.012195121951219513
0.11231411;0.63966566;34.32481915;156.89054661;127.93734871;348.47096558;402.57841815;0.20535111;3.65770045;34.11233086;28.72707341;28.05414942;22.03130046;0.09501452;10.19779322;87.37154596;77.10270803;230.44066137;112.44476911;0.49386741;11.24076241;21.48507572;52.78117524;28.82056923;1.4471642;30.55936134;46.97236159;260.829169;153.91292099;1.76989683;11.9061281;55.43940108;47.30126517;5.12515454;21.20997487;337.31230356;83.7696158;2.7035655;32.45202066;47.70490264;4.64795107;231.38991232;249.96757558;8.41917043;36.30459695;68.38282089;442.7048577;2;2;att43 <= 329.72 AND att36 > 316.55 AND att37 <= 163.43 AND att24 <= 72.89 AND att28 > 252.34 AND att42 > 213.99 AND att45 <= 84.60 AND att6 <= 357.98 AND att33 <= 104.91 AND att19 <= 177.56 AND att22 <= 26.29;11;0.9641791044776119;0.0075;1.0;0.09937888198757763
0.04553726;1.0446136;9.72220792;20.80143808;119.77041645;191.13436717;70.08844889;0.01792395;2.87365238;42.95128656;105.64456737;109.12256657;133.67770284;0.11691605;2.56141127;9.2050181;127.48217149;31.94928746;167.75491504;0.35086844;12.74333274;65.04805457;108.26059098;215.85887473;0.33365549;2.68497657;86.3918783;161.17691504;174.19046148;1.84395024;24.79979032;78.1407499;255.97064588;0.39321876;36.23372591;231.07440347;24.25165178;4.51494371;36.67435495;247.76579716;7.27541271;155.54652367;305.81515315;8.35478339;167.42080315;45.12944562;404.53844191;3;3;att24 > 174.77 AND att33 > 163.38 AND att41 > 6.95 AND att26 <= 19.54 AND att11 <= 122.14 AND att18 <= 97.21;6;0.967741935483871;0.0215;0.9705882352941176;0.20121951219512196
0.03413842;1.06174733;10.33995231;40.96717411;59.77082815;330.87120704;89.34961777;0.00908612;0.5816959;12.84987916;56.75213813;65.90083596;48.52423255;0.1258895;3.12669687;27.97364518;104.66538026;140.13991296;95.20934159;0.07543187;3.72175561;31.29358954;75.10231335;131.65057551;0.44595891;10.65713558;94.57443239;233.77722007;110.22172128;0.53089072;11.15460999;55.37809962;192.110117;1.85901191;45.59153676;302.03740196;144.25046907;1.94642153;25.62277756;188.64799297;9.88040533;198.00604132;480.73996294;5.72142117;120.97684859;56.77831754;567.01600865;9;9;att6 > 166.52 AND att5 <= 69.73 AND att29 <= 113.19 AND att25 <= 0.50 AND att24 > 124.00 AND att18 <= 145.75;6;0.9793103448275862;0.0192;0.96875;0.22302158273381295
0.05829054;2.15259618;24.76053016;100.75756184;189.73729056;247.34297992;24.24279355;0.04314263;1.34451818;16.3183577;42.89387175;40.3282473;111.74922122;0.2531226;7.00270744;52.29578721;138.2891708;134.81530816;123.20008993;0.17317469;5.30472079;29.16454201;54.04518816;160.07064992;0.956916;17.25900184;80.03571171;113.15182583;186.44756124;0.81806197;11.6172136;60.95388058;197.05674487;2.76655434;31.69994906;187.45016901;13.88205519;2.16373111;34.66228339;239.96551592;6.26032745;135.5927783;279.57103455;8.64861104;188.08340241;40.69584662;400.663554;6;6;att43 <= 329.72 AND att40 > 162.08 AND att8 <= 0.05 AND att13 <= 121.03 AND att6 > 166.52 AND att45 > 84.60 AND att28 <= 192.68 AND att36 <= 265.39 AND att37 <= 163.43 AND att7 <= 61.72 AND att24 <= 174.77 AND att11 > 41.21 AND att33 > 58.49 AND att26 <= 19.54 AND att38 <= 5.33 AND att46 <= 46.49 AND att29 > 113.19;17;0.9753694581280788;0.0006;1.0;0.010526315789473684
0.01679896;1.2227342;15.50122987;46.69356918;88.45723131;309.88020903;193.69101099;0.03148048;1.49398587;13.46275065;39.46791737;176.50109546;110.83684509;0.14573088;4.32533439;21.51940924;30.09002427;150.63334118;74.61536051;0.17802433;4.00590362;30.31038356;163.36608356;62.78766071;0.58562057;6.57581062;40.38549939;228.85342842;210.33304382;0.59889183;13.28531691;118.86832241;43.70939802;1.00188991;22.87192307;305.08102042;27.0948371;2.63304022;57.24171107;39.59852239;5.30005836;204.00005551;321.28154895;13.32258519;31.18282341;59.12982133;469.93732924;2;2;att37 <= 38.83 AND att43 <= 329.72 AND att24 <= 124.00 AND att36 > 265.39 AND att29 > 185.45 AND att12 > 175.19 AND att19 <= 96.50 AND att28 > 192.68 AND att33 <= 104.91 AND att23 > 138.72;10;0.960431654676259;0.0013;1.0;0.018633540372670808
0.00241202;0.28777423;4.94788422;24.31137774;30.58896137;113.2779013;223.25586337;0.0499562;1.57604428;20.3714425;118.22899743;255.93192764;122.27021875;0.0284547;1.28174361;14.86262332;52.32931551;29.95560244;70.42999216;0.18595772;5.45527065;51.83050368;145.40113746;107.15513171;0.16643984;5.40958705;54.27779957;193.62497521;7.40217937;0.7300642;15.28289468;54.85390243;28.68187172;0.92240999;27.41091442;240.27914885;147.62742241;2.30092395;12.06406145;106.82811967;6.06855744;155.26275782;372.79633536;1.53078573;110.88265816;44.32221101;429.54963785;9;9;att18 <= 97.21 AND att12 > 175.19 AND att25 <= 0.50 AND att44 <= 4.43 AND att7 > 131.51;5;1.0;0.0043;0.875;0.050359712230215826
0.0515831;0.91323144;7.93514191;73.06348303;195.9557413;288.15203175;14.02630024;0.11882379;4.06405808;39.91649012;111.60654456;65.0091989;35.37112542;0.11078275;2.2680873;38.08205815;187.30583561;195.34059476;11.22060429;0.50422438;12.06217999;68.78840058;101.99855565;76.80629845;0.31522651;12.62529979;124.44180587;180.71207441;110.22459547;1.77201571;26.40981452;89.01177072;99.34269766;2.03284023;52.24511623;193.50521304;309.9690864;4.84186654;45.95358197;93.14190451;10.54880916;124.75143198;497.17912156;11.01501339;60.45057951;35.85818361;486.21941371;4;4;att36 <= 223.19 AND att46 <= 46.49 AND att27 > 97.95 AND att26 <= 13.09;4;1.0;0.0092;1.0;0.07514450867052024
0.03955775;1.48506066;19.3061339;29.83111224;113.47078977;145.23715936;68.4327726;0.15451284;1.21452748;22.40940322;126.46470319;104.68313639;36.26358727;0.17749057;5.71670416;13.88453179;148.9033255;187.05150508;8.96573002;0.15667716;7.35868396;87.67011917;162.86025015;59.52670321;0.81020605;4.70494108;108.58417804;341.00604711;36.99169893;1.13921678;35.85241873;150.52890281;106.83297199;0.81278101;47.12668116;365.38358011;265.52973702;6.82785166;81.02819187;126.39319101;9.6319856;226.51185369;557.8504265;19.93901111;92.78439442;63.74664956;609.34698218;1;1;att37 > 163.43 AND att39 > 48.19 AND att47 > 556.73 AND att6 <= 166.52;4;0.9740740740740741;0.0331;0.9622641509433962;0.31097560975609756
0.02336211;0.38572485;5.11169694;16.08912556;69.50328975;453.4549077;326.6228303;0.05586607;1.16681527;5.5451803;9.58503068;16.38028061;33.96321781;0.04979445;1.58697556;15.64048534;50.55167762;196.32143679;503.11637765;0.14349802;1.73111502;5.89803713;15.84477331;21.56670627;0.2329266;6.73323537;65.10188133;94.91021848;430.38987858;0.25895457;2.22814476;12.71687827;4.61790368;1.24198404;34.71592747;222.91905477;48.80988991;0.40211462;6.29183504;8.10817253;7.84430579;163.32263482;400.58776182;1.46000198;8.80966976;48.69593075;551.49309797;0;0;att19 > 177.56 AND att40 <= 56.78 AND att29 > 185.45 AND att13 <= 74.79;4;0.9560301507537688;0.0551;0.9782608695652174;0.5806451612903226
0.07980662;2.96413688;31.04231061;53.13944871;158.05538797;372.45703549;148.47602738;0.01654865;0.27225902;2.7356854;16.20322722;38.75480606;146.31443745;0.34901754;8.74336282;29.79725419;123.18122173;280.15829876;70.77203242;0.02409331;0.79043998;9.70528417;7.25961963;125.50170901;1.19362112;10.60856496;83.3514277;239.31030394;2.17189235;0.11814661;3.6613326;10.94910142;97.99467874;1.80676852;37.15638981;275.73822178;134.06586385;0.66492018;7.79471546;68.40760091;7.88098136;188.19836278;401.0365886;2.08067005;37.41122228;55.72191505;492.88322792;5;5;att18 > 201.25 AND att12 <= 71.17 AND att13 > 121.03 AND att6 > 257.17 AND att28 > 192.68;5;0.9542302357836339;0.0253;0.9555555555555556;0.2866666666666667
0.07207574;2.45556331;16.0041508;11.91994221;71.57668308;265.91969982;223.33352371;0.07663715;2.84379869;12.16934878;80.94305377;224.59896643;231.03878406;0.2890362;4.64885787;5.024897;67.80787846;122.1854964;36.19362988;0.35776254;4.16109773;38.07345166;174.27389565;122.72948375;0.64801286;1.71123564;68.24166328;209.49436493;207.91361534;0.66733617;12.52952849;107.16611978;50.68642432;0.30444386;35.01515466;302.628441;69.44272869;2.13598797;46.44534109;53.70021771;7.84906536;208.54344743;261.85718593;10.25986541;36.75264637;61.40605089;425.26412929;2;2;att29 > 113.19 AND att7 > 221.20 AND att28 > 192.68 AND att19 <= 43.63 AND att43 <= 329.72 AND att40 <= 109.67 AND att36 > 265.39 AND att24 <= 124.00 AND att12 > 120.63 AND att22 <= 45.82;10;0.9572649572649573;0.0038;1.0;0.037267080745341616
0.07557945;2.89408978;34.33597761;73.23773176;72.30330041;406.221719;222.06556461;0.15989255;4.58098426;23.79339911;51.18433405;73.51427138;70.72354117;0.36323511;10.34037116;40.86082182;36.51470768;216.04422025;22.97026654;0.62561505;8.84637714;37.81502241;98.80355399;143.16562161;1.48666308;14.65052291;53.77746806;183.41934396;100.78124251;1.49560104;16.7395713;89.97278177;206.49372135;2.52865964;29.99315306;301.83918136;76.5226743;3.39937258;49.59968885;171.57500174;6.95120899;219.34432991;433.54028164;12.52720693;92.03790412;66.14827223;576.31596368;6;6;att6 > 357.98 AND att40 > 162.08 AND att18 > 201.25 AND att45 > 84.60 AND att28 <= 192.68 AND att37 <= 163.43 AND att38 > 3.31 AND att13 <= 177.86 AND att41 <= 6.95 AND att23 > 58.35 AND att31 <= 28.64 AND att33 > 163.38;12;0.9652509652509652;0.0035;1.0;0.02631578947368421
0.09587688;1.19130087;8.09190161;30.42207877;91.94972516;164.65522699;227.50689059;0.2003036;4.99701312;57.56753626;151.88178698;178.49757337;225.4192155;0.13806137;2.63619861;24.50314629;125.94494409;68.73261803;71.56110385;0.66439822;18.38089606;92.53796643;110.80550228;269.37454313;0.40628468;10.29145645;98.61707169;240.49183296;94.6514566;2.81570372;35.58593554;59.38447996;198.07399044;1.91736079;45.5939125;328.52750275;19.66441881;6.57387179;26.38950383;147.76447059;9.78644631;224.74484517;253.79542436;6.35211454;129.67774729;66.35462271;401.36595212;7;7;att43 <= 329.72 AND att30 > 1.62 AND att24 > 124.00 AND att47 <= 503.37 AND att38 > 5.33 AND att42 > 213.99;6;0.9737903225806451;0.0514;0.9886363636363636;0.5240963855421686
0.07511801;1.33783699;31.84921885;89.99232821;25.18471137;388.66497965;62.27407359;0.08466611;2.04219148;23.11759467;46.93773087;90.39213149;243.38534216;0.15244907;9.01465487;49.84022124;50.83746354;219.68698363;109.79418683;0.25778824;7.65613797;30.15124072;94.53543408;167.02785711;1.23498929;17.33118215;47.22611883;203.98488558;170.80982399;1.19617622;12.28824489;71.5588818;112.83725909;2.89131659;22.47793881;278.23993556;51.42916279;2.36431996;34.72217458;80.41892614;4.79096784;191.64684063;407.02802004;8.07644074;51.412171;56.37002414;536.26515188;5;5;att18 > 201.25 AND att45 <= 84.60 AND att13 > 177.86 AND att6 > 357.98 AND att28 > 192.68;5;1.0;0.0174;1.0;0.18666666666666668
0.06683583;1.68546981;22.03310317;88.85359935;143.99474048;384.4677672;143.31993684;0.08262091;2.79100031;22.27366886;67.37051841;99.80986923;165.22562128;0.20146952;6.67524324;51.24331828;79.39673306;223.04995649;44.83844352;0.35067877;6.4414652;32.36162311;85.54011202;171.3661393;0.95775654;18.20639035;49.81326786;46.2338413;174.77045735;0.91871027;11.52623911;77.16128078;109.50063835;3.07155108;23.80841525;199.53842937;15.19926529;2.10078018;43.14598303;66.25018035;5.34152942;161.84006156;326.98752214;10.87599099;58.03507848;50.53156417;483.2119178;8;8;att19 <= 177.56 AND att6 > 357.98 AND att5 > 143.83 AND att28 <= 141.25 AND att40 <= 109.67 AND att45 <= 84.60 AND att8 <= 0.09 AND att23 <= 100.82 AND att17 <= 91.68 AND att29 <= 185.45 AND att38 <= 3.31 AND att36 <= 265.39;12;0.9690140845070423;0.0119;1.0;0.14864864864864866
0.10665593;3.31715444;26.71121385;33.09529799;179.30170928;351.37227721;268.48111785;0.11300667;1.83909798;18.47834636;48.43332149;89.36324428;119.99655787;0.39526557;7.82897736;26.62375904;166.57934801;256.71247681;124.65665187;0.25114644;6.06321795;32.52982805;40.86744875;122.28388536;1.10199362;11.07720858;117.54490061;224.88619592;4.34231681;0.94880094;13.5085162;16.68531311;102.25250415;2.04601379;52.48674341;262.10567573;90.26696247;2.62692685;9.71415948;80.59325589;11.09821751;178.76208474;313.73630357;2.87697606;49.91551355;52.91081481;402.29966092;5;5;att18 > 201.25 AND att6 > 257.17 AND att28 > 192.68 AND att23 <= 58.35 AND att8 > 0.09 AND att14 > 0.28;6;1.0;0.0062;1.0;0.11333333333333333
0.18308331;1.92558819;32.16017818;103.282109;98.89127515;229.85985289;86.81901309;0.30419171;2.22879339;59.62920193;181.57759653;157.69079456;272.91677635;0.24482016;10.18263776;66.79059274;67.71246404;109.85423341;69.97553882;0.29658947;20.99031605;121.1224102;115.70616713;281.74099765;1.52484863;26.04575432;36.5306399;185.01852485;235.96191773;3.44043952;49.75801045;84.40534837;161.38763476;4.71936371;12.68038715;299.97543716;128.79959622;9.62525298;46.04278705;172.18904393;2.1374028;219.05659986;220.09576938;11.89809222;192.57534609;66.74612537;430.82552796;7;7;att43 <= 329.72 AND att10 > 32.59 AND att24 > 174.77 AND att11 > 77.24 AND att6 <= 257.17 AND att47 <= 454.73 AND att1 > 0.10 AND att38 > 5.33;8;0.9516666666666667;0.0438;0.987012987012987;0.4578313253012048
0.02700164;1.2140476;18.71445269;70.68605918;85.24872925;358.06975158;155.39007128;0.07520378;1.70320036;9.63925103;35.86018856;66.72897917;33.38373139;0.13940539;5.01230797;32.06797386;46.81405635;115.70650807;2.22882414;0.20443657;2.61456025;20.45844661;35.15030044;45.08636824;0.65990267;9.88315091;49.4245938;153.36165811;51.15444559;0.3527731;7.58304787;30.24081574;30.56907879;1.53065024;25.81728629;255.08113876;146.86735801;1.36354309;17.99511809;18.71672983;5.78654472;176.24979291;442.94312657;4.66723362;22.33502074;51.48487393;523.51047643;8;8;att19 <= 96.50 AND att40 <= 56.78 AND att18 <= 145.75 AND att43 > 396.06 AND att12 <= 120.63 AND att6 > 257.17 AND att17 <= 91.68 AND att29 <= 185.45 AND att45 <= 41.91;9;0.9940476190476191;0.0057;1.0;0.08783783783783784
0.17306836;3.73364234;33.44200161;148.76605601;251.76697576;116.87014797;132.18911462;0.13851868;2.55332043;12.08570837;9.07033286;89.82151327;86.48257846;0.47856835;10.48861706;89.45467659;295.90583736;163.20212779;83.00269428;0.3568585;4.55414509;10.55154748;63.8921041;144.8892647;1.54903153;32.84289396;221.54594647;297.96493882;66.10798892;0.77861516;5.80289939;33.83864614;159.85185575;5.68772815;100.72901019;346.85319265;219.42044994;1.31286216;12.53557781;129.00760198;21.46382229;228.67991127;464.76195438;2.53317861;72.45151524;66.86157667;525.96092868;1;1;att29 > 58.48 AND att37 > 163.43 AND att43 > 458.17 AND att6 <= 166.52 AND att28 > 252.34 AND att25 > 1.23 AND att36 > 265.39 AND att17 > 134.68 AND att27 > 97.95 AND att16 > 54.14 AND att33 > 58.49 AND att21 <= 10.42 AND att45 <= 84.60;13;0.9779005524861878;0.0013;1.0;0.018292682926829267
0.02741587;0.97258397;8.83322872;20.41077569;72.54404258;344.49053334;10.34474218;0.05279513;2.64351832;32.58598004;123.51602186;182.08915123;159.45829892;0.10657276;2.38682848;12.52975481;65.49878376;172.1431223;151.45791571;0.31996863;9.47979099;66.53075616;128.85082648;153.69168754;0.31576986;4.63238815;54.3716248;150.89033938;130.0620335;1.35156563;23.23975042;71.05072543;141.22080125;0.79807009;25.94381519;208.07890281;123.45246069;3.99443339;27.49426257;154.291699;5.60965483;141.46245864;432.64317227;5.5236553;116.27306395;41.17335286;507.74777222;6;6;att6 > 166.52 AND att12 > 175.19 AND att42 <= 184.41 AND att29 <= 185.45 AND att13 > 74.79 AND att5 <= 143.83 AND att27 <= 97.95 AND att37 > 91.67 AND att23 > 58.35 AND att45 > 84.60 AND att38 <= 5.33 AND att43 > 396.06 AND att1 <= 0.03;13;0.9534883720930233;0.0226;0.14285714285714285;0.02631578947368421
0.05124921;1.04645997;13.09168653;6.62202128;60.81863882;186.23860481;28.11166664;0.13382701;1.05348013;21.19112452;152.22490313;152.47254554;82.91469505;0.13080298;4.20977566;8.64246865;80.13614461;35.35328328;10.39502577;0.13661977;6.96822132;101.2328914;238.65924861;36.79915932;0.62745799;4.17775961;62.18896201;173.75148679;52.88238792;1.07878795;40.47741535;214.4321074;131.90373344;0.82431185;28.18863374;252.2574588;319.94349993;7.60620542;112.49865684;187.20148021;5.92718932;172.72286694;634.83197092;27.18715685;144.60038844;50.73122085;677.22073461;1;1;att13 <= 177.86 AND att44 > 11.85 AND att37 > 163.43 AND att43 > 458.17 AND att32 > 97.16 AND att6 <= 257.17 AND att47 > 556.73 AND att40 > 162.08;8;0.9537037037037037;0.021;1.0;0.1951219512195122
0.32076111;3.88053538;15.11869981;58.58002562;50.31160913;168.34762595;75.13194474;0.34666214;3.44827862;80.69569859;190.83941193;180.72459765;234.50189838;0.47917997;5.39168131;47.45317199;79.59165641;40.478112;23.42158843;0.44860427;27.3129773;127.05196231;94.04339831;243.66232574;0.86525828;20.75580479;56.27495642;228.35775764;141.41293794;4.36789203;52.44094964;29.9466592;141.60458109;4.01023347;22.63218795;333.46350535;24.28695115;10.19659402;5.91225061;140.44329115;4.26205269;234.33052368;298.26259873;1.78166677;164.55572898;70.19825798;471.13894417;7;7;att36 > 316.55 AND att43 <= 329.72 AND att11 > 77.24 AND att24 > 174.77 AND att6 <= 257.17 AND att21 > 10.42 AND att45 > 84.60 AND att46 > 62.88;8;0.9701492537313433;0.0328;0.9818181818181818;0.3253012048192771
0.18690604;4.76640775;44.21917619;175.10805271;201.65806123;172.8326621;219.94755537;0.17293055;3.43544053;18.99932262;51.5086122;114.0069709;76.31831096;0.59116227;13.2915023;102.03083374;244.34855198;91.52166687;159.93025077;0.46249225;6.53645083;32.52952186;102.06909147;156.49328;1.90906804;36.73393388;189.94675097;156.31850135;59.79078082;1.05741284;13.00617347;65.76130814;175.59475534;6.2822124;88.44477798;231.32899004;157.59430678;2.48560601;28.24014885;139.74802498;19.11830822;166.13162129;411.47339527;6.08689095;76.99357213;50.39827662;472.43181957;4;4;att36 <= 265.39 AND att17 > 134.68 AND att42 <= 184.41 AND att7 > 131.51 AND att6 <= 257.17 AND att5 > 106.54 AND att37 > 91.67 AND att27 > 97.95 AND att4 > 94.28 AND att33 > 104.91 AND att43 > 396.06;11;0.9611650485436893;0.0173;1.0;0.1676300578034682
0.15829789;4.34489015;35.92590914;50.36545685;129.45517016;269.05606484;273.53448942;0.06483497;2.74739302;20.19969329;15.74520169;93.49854851;38.67056367;0.54312134;11.06829284;39.34641309;92.60002535;199.09098443;84.33735824;0.36963597;6.88530219;9.1569771;108.69404954;56.42202822;1.61677898;16.96551978;95.81690002;239.93098217;112.04941382;1.11385083;4.45275485;75.99741806;95.77218066;3.22615312;52.40001058;323.32377688;53.34676351;1.00908174;32.69084479;94.48904447;12.29370549;228.46784073;223.57106676;6.80563571;58.18011022;68.79757307;385.35125078;2;2;att29 > 58.48 AND att36 > 316.55 AND att43 <= 458.17 AND att45 <= 84.60 AND att42 > 213.99 AND att37 <= 163.43 AND att24 <= 72.89 AND att28 > 192.68 AND att23 > 100.82 AND att40 <= 109.67 AND att7 > 221.20;11;0.9846153846153847;0.0161;1.0;0.15527950310559005
0.01409168;1.97081564;32.60241255;133.1188578;204.76410352;232.97408395;42.40828168;0.05292636;0.97722635;22.63751014;82.24841322;77.54436364;71.63686628;0.2416404;9.52500198;70.98766101;158.4308617;137.57970213;174.25197328;0.15084213;7.44490633;49.46207818;89.92093026;154.46342932;1.33441649;24.04278454;98.76669376;131.13905587;239.86336956;1.16289772;18.53947542;81.42002515;225.00823717;3.93771829;41.3445961;230.8042929;40.43607581;3.33658535;43.9700431;264.35447975;8.45012022;171.20659933;315.18539498;10.84164517;203.4047685;52.1616556;474.37350681;9;6;att43 <= 329.72 AND att45 > 128.56 AND att31 <= 28.64 AND att6 > 166.52 AND att40 > 162.08 AND att18 > 97.21 AND att28 <= 192.68 AND att36 <= 265.39 AND att37 <= 163.43 AND att46 <= 54.07 AND att7 <= 131.51 AND att13 <= 121.03 AND att33 > 163.38 AND att1 <= 0.03;14;0.9954545454545455;0.0025;1.0;0.02631578947368421
0.02412226;0.52694593;1.25970822;14.23997117;165.27443541;458.29865469;20.79989673;0.02488159;0.95348697;4.60153642;28.48005052;34.3205954;89.8811293;0.05939909;0.40528502;2.85562228;46.86712831;210.38356163;218.90941853;0.11231039;1.51541933;22.23869383;31.51604709;92.4115695;0.06106674;0.52690144;16.24425875;83.23133;251.02462064;0.24185223;9.68981206;48.82447566;85.94664916;0.16885259;14.30540083;218.35227742;46.96010692;1.90162712;30.05525265;76.35663373;3.85744913;162.81992905;455.36145024;7.7524983;51.84512223;48.88117145;587.56185248;8;8;att3 <= 29.63 AND att31 <= 10.69 AND att9 <= 2.36 AND att45 <= 84.60 AND att43 > 329.72 AND att40 <= 109.67 AND att28 <= 141.25 AND att47 > 556.73 AND att6 > 257.17 AND att5 > 143.83 AND att17 <= 57.66 AND att11 <= 122.14 AND att7 <= 61.72;13;0.979757085020243;0.0018;1.0;0.02702702702702703
