V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;V29;V30;V31;V32;V33;V34;V35;V36;V37;V38;V39;V40;V41;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
4.802;2.1315;0.0;0.0;0.0;0.0;0.0;42.9;0.0;0.0;0.0;0.0;3.065;0.0;9.805;0.0;0.967;1.119;0.0;0.0;0.0;1.308;3.0;0.0;0.0;0.0;2.323;0.012;0.0;0.0;0.95;2.0;0.0;0.0;0.0;3.466;1.685;0.0;7.805;0.0;0.0;0;0;V32 > 0.00 AND V10 <= 0.00;2;0.9969512195121951;0.0155;1.0;0.025996533795493933
5.0;3.5426;3.0;0.0;0.0;1.0;0.0;25.0;2.0;0.0;0.0;0.0;3.224;0.722;9.657;0.0;1.078;1.135;0.0;0.0;1.0;1.366;0.0;0.0;0.0;0.0;2.0;0.389;0.0;0.0;0.8;0.0;0.0;0.0;0.0;4.227;3.117;0.0;8.859;0.0;3.0;0;0;V6 > 0.00 AND V22 > 1.30;2;1.0;0.0225;1.0;0.03119584055459272
5.511;3.4572;0.0;0.0;0.0;4.0;0.0;30.9;9.0;4.0;0.0;0.0;3.844;1.702;11.324000000000002;14.0;0.988;1.144;0.0;0.0;0.0;1.185;1.0;0.0;0.0;0.0;2.455;0.0;0.0;0.0;2.753;1.0;0.0;0.0;0.0;3.582;2.04;0.0;8.624;0.0;0.0;0;0;V6 > 0.00 AND V37 <= 2.11;2;0.9876543209876543;0.0354;1.0;0.053726169844020795
3.414;2.3729;0.0;0.0;0.0;0.0;0.0;30.0;1.0;1.0;0.0;0.0;2.263;1.0;7.407999999999999;1.0;0.998;1.146;0.0;0.0;0.0;1.142;0.0;0.0;0.0;0.0;1.618;-0.589;0.0;9.174;1.707;0.0;0.0;0.0;0.0;3.0380000000000003;3.125;0.0;6.735;0.0;0.0;1;1;V39 <= 7.97 AND V1 <= 4.44 AND V30 > 0.00 AND V9 > 0.00;4;1.0;0.036;1.0;0.12267657992565056
4.843999999999999;2.3785;0.0;0.0;0.0;0.0;3.0;50.0;0.0;3.0;0.0;-0.439;3.716;0.625;10.35;9.0;1.015;1.104;0.0;0.0;0.0;1.266;2.0;0.0;0.0;0.0;2.286;0.0;0.0;11.622;3.405;0.0;2.0;0.0;1.0;3.736;2.573;0.0;8.765;1.0;0.0;1;1;V8 > 43.50 AND V40 > 0.00 AND V10 > 2.00 AND V27 <= 2.36 AND V12 <= -0.18;5;0.9626998223801065;0.005;0.75;0.011152416356877323
3.0;2.5124;0.0;0.0;0.0;0.0;0.0;33.3;1.0;0.0;0.0;0.0;2.081;0.918;6.593999999999999;0.0;0.998;1.152;0.0;0.0;0.0;1.3030000000000002;0.0;0.0;0.0;0.0;1.414;0.917;0.0;0.0;1.3330000000000002;0.0;0.0;1.0;0.0;3.201;3.5;1.0;6.984;0.0;0.0;1;1;V39 <= 7.97 AND V1 <= 4.44 AND V37 > 2.87 AND V9 > 0.00;4;0.9703703703703703;0.0349;1.0;0.12267657992565056
5.406000000000001;2.1252;1.0;0.0;7.0;0.0;5.0;43.9;0.0;4.0;10.0;0.0;4.279;0.777;11.11;10.0;1.024;1.116;0.0;1.0;0.0;1.28;3.0;0.0;0.0;1.0;2.428;0.0;0.0;47.783;3.924;0.0;5.0;9.0;2.0;4.711;2.702;3.0;9.916;0.0;0.0;0;0;V7 > 3.00;1;0.9727272727272728;0.1643;0.9712230215827338;0.2339688041594454
4.607;3.1199;0.0;0.0;1.0;0.0;2.0;38.9;0.0;1.0;2.0;0.0;3.105;1.187;9.631;2.0;0.998;1.132;0.0;0.0;0.0;1.227;1.0;0.0;0.0;0.0;2.194;-0.025;0.0;0.0;1.544;0.0;2.0;2.0;2.0;3.643;2.315;1.0;8.042;0.0;0.0;1;0;V7 > 0.00 AND V5 > 0.00;2;0.9505582137161085;0.235;0.94;0.32582322357019067
4.732;3.3893;0.0;0.0;0.0;0.0;2.0;50.0;0.0;0.0;0.0;0.0;3.072;0.875;9.579;0.0;1.056;1.16;0.0;0.0;0.0;1.196;1.0;0.0;0.0;0.0;2.194;0.049;0.0;0.0;0.8540000000000001;0.0;2.0;0.0;0.0;3.698;3.417;0.0;8.071;0.0;2.0;0;1;V8 > 43.50 AND V13 <= 3.09 AND V37 > 2.87;3;0.9959839357429718;0.0033;1.0;0.01486988847583643
4.412;3.3381;0.0;0.0;4.0;0.0;0.0;32.2;2.0;2.0;2.0;0.253;4.479;4.297;10.675;4.0;0.971;1.142;0.0;0.0;0.0;1.198;0.0;0.0;0.0;0.0;2.086;0.0;0.0;24.053;15.507;0.0;0.0;4.0;2.0;3.374;1.841;2.0;8.904;0.0;0.0;0;0;V34 > 2.00 AND V38 > 1.00;2;0.9829787234042553;0.134;0.9655172413793104;0.19410745233968804
5.361000000000001;1.89;0.0;0.0;2.0;1.0;0.0;28.9;2.0;4.0;2.0;0.0;3.764;1.591;10.691;16.0;1.003;1.151;0.0;0.0;0.0;1.132;2.0;0.0;0.0;0.0;2.407;0.0;0.0;0.0;3.261;0.0;0.0;2.0;4.0;3.495;2.154;2.0;8.325;0.0;0.0;0;0;V6 > 0.00 AND V5 > 1.00;2;1.0;0.0203;1.0;0.029462738301559793
4.842;2.9844;0.0;0.0;0.0;0.0;2.0;41.7;2.0;2.0;0.0;-0.87;3.39;1.258;10.136;4.0;0.998;1.121;0.0;0.0;0.0;1.238;1.0;0.0;0.0;0.0;2.278;0.004;0.0;10.482;2.113;0.0;0.0;0.0;1.0;3.718;2.611;0.0;8.382;0.0;0.0;1;1;V30 > 0.00 AND V36 <= 3.72 AND V37 > 2.46 AND V38 <= 0.00 AND V16 <= 6.00;5;0.9521938441388343;0.0842;0.9444444444444444;0.2527881040892193
4.214;2.6272;0.0;0.0;0.0;0.0;0.0;30.0;3.0;0.0;0.0;0.0;2.523;1.459;8.755;0.0;0.959;1.145;0.0;0.0;0.0;1.213;0.0;0.0;0.0;0.0;1.902;-0.181;0.0;0.0;2.052;0.0;0.0;0.0;0.0;2.998;1.722;0.0;6.77;0.0;0.0;1;1;V39 <= 7.97 AND V1 <= 4.44 AND V38 <= 0.00 AND V36 <= 3.48;4;0.9508670520231214;0.0975;0.963855421686747;0.29739776951672864
3.414;2.9560000000000004;0.0;0.0;0.0;0.0;0.0;33.3;0.0;2.0;0.0;0.0;2.39;1.0;7.407999999999999;0.0;1.09;1.139;0.0;0.0;0.0;1.171;0.0;0.0;0.0;0.0;1.618;-0.723;0.0;17.611;1.707;0.0;0.0;0.0;0.0;3.218;4.5;0.0;7.145;0.0;0.0;1;1;V30 > 12.31 AND V39 <= 7.97 AND V37 > 2.87;3;0.9954648526077098;0.0081;1.0;0.02973977695167286
4.543;2.5935;0.0;0.0;2.0;0.0;1.0;40.9;1.0;1.0;2.0;0.008;3.298;1.705;9.722;1.0;0.993;1.127;0.0;0.0;0.0;1.253;1.0;0.0;0.0;0.0;2.166;-0.008;0.0;10.505999999999998;2.905;0.0;0.0;2.0;1.0;3.567;2.394;1.0;8.222999999999999;0.0;0.0;1;1;V30 > 0.00 AND V39 <= 8.49 AND V1 <= 4.84 AND V16 > 0.00 AND V9 > 0.00;5;0.9744506898313745;0.0839;0.971830985915493;0.25650557620817843
4.0;2.5101;0.0;0.0;0.0;0.0;0.0;25.0;2.0;1.0;0.0;0.0;2.199;0.8109999999999999;8.318;0.0;0.988;1.156;0.0;0.0;0.0;1.118;0.0;0.0;0.0;0.0;1.732;-0.552;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2.97;2.833;0.0;6.539;0.0;0.0;1;1;V7 <= 0.00 AND V1 <= 4.44 AND V10 > 0.00 AND V39 <= 7.97 AND V38 <= 0.00;5;0.9846938775510204;0.0852;1.0;0.26394052044609667
4.783;2.289;0.0;0.0;0.0;0.0;0.0;42.9;1.0;0.0;0.0;1.669;3.072;1.057;9.982;0.0;0.967;1.119;0.0;0.0;0.0;1.324;3.0;0.0;0.0;0.0;2.4130000000000003;0.012;0.0;0.0;1.358;2.0;0.0;0.0;0.0;3.594;1.704;0.0;7.933;0.0;0.0;0;0;V32 > 0.00 AND V22 > 1.30;2;0.9937106918238994;0.0124;1.0;0.01733102253032929
4.414;2.9195;0.0;0.0;0.0;0.0;0.0;27.3;0.0;2.0;0.0;-0.657;2.915;0.917;9.459;3.0;1.067;1.166;0.0;0.0;0.0;1.127;1.0;0.0;0.0;0.0;2.199;-0.087;0.0;20.069000000000003;1.101;0.0;0.0;2.0;2.0;3.556;3.405;2.0;7.872999999999999;0.0;0.0;1;1;V30 > 12.31 AND V39 <= 7.97 AND V12 <= -0.18;3;0.9931972789115646;0.0063;1.0;0.022304832713754646
4.836;5.6969;0.0;0.0;0.0;0.0;0.0;32.5;6.0;6.0;0.0;-0.851;4.293;2.929;10.906;17.0;0.989;1.14;0.0;0.0;0.0;1.178;0.0;0.0;0.0;0.0;2.262;0.0;0.0;37.824;4.685;0.0;0.0;0.0;0.0;3.526;2.268;0.0;8.951;0.0;0.0;1;1;V30 > 12.31 AND V36 <= 3.72 AND V1 <= 4.84 AND V34 <= 0.00;4;0.9745508982035929;0.0361;1.0;0.12639405204460966
4.0;2.9193;0.0;0.0;0.0;0.0;0.0;30.0;2.0;1.0;0.0;0.1669999999999999;2.279;0.8109999999999999;8.318;0.0;0.998;1.146;0.0;0.0;0.0;1.195;0.0;0.0;0.0;0.0;1.732;-0.596;0.0;9.444;1.0;0.0;0.0;0.0;0.0;3.261;3.167;0.0;7.097;0.0;0.0;1;1;V39 <= 7.97 AND V1 <= 4.44 AND V30 > 0.00 AND V9 > 0.00;4;1.0;0.0404;1.0;0.12267657992565056
4.481;3.8606;0.0;0.0;0.0;0.0;0.0;36.0;0.0;0.0;3.0;0.0;3.135;1.895;9.292;0.0;0.971;1.136;0.0;0.0;0.0;1.285;0.0;0.0;0.0;0.0;2.074;-0.024;0.0;0.0;2.02;0.0;0.0;3.0;0.0;3.257;2.15;1.0;7.746;0.0;0.0;0;0;V34 > 2.00 AND V10 <= 0.00;2;0.9888268156424581;0.0769;1.0;0.11611785095320624
4.783;3.3094;0.0;0.0;0.0;0.0;2.0;41.2;0.0;2.0;0.0;0.0;3.1180000000000003;1.187;9.668;4.0;1.011;1.122;0.0;0.0;0.0;1.216;1.0;0.0;0.0;0.0;2.222;-0.026;0.0;0.0;1.358;0.0;2.0;0.0;1.0;3.674;2.537;0.0;8.062000000000001;0.0;0.0;1;0;V7 > 0.00 AND V30 <= 0.00 AND V39 > 7.97;3;0.9771547248182763;0.2551;0.9439252336448598;0.35008665511265163
3.902;3.1373;2.0;0.0;0.0;0.0;0.0;27.3;2.0;2.0;0.0;0.0;3.437;2.322;8.881;0.0;1.022;1.146;0.0;0.0;0.0;1.168;0.0;0.0;0.0;0.0;1.919;-0.026;0.0;0.0;4.086;0.0;0.0;0.0;0.0;3.553;2.422;0.0;8.497;0.0;2.0;0;0;V3 > 1.00 AND V41 > 0.00;2;1.0;0.1464;1.0;0.21663778162911612
4.17;2.6629;0.0;0.0;0.0;0.0;0.0;26.7;3.0;1.0;0.0;0.0;2.4;0.971;8.597000000000001;2.0;0.983;1.152;0.0;0.0;0.0;1.12;0.0;0.0;0.0;0.0;1.848;0.342;0.0;0.0;1.5419999999999998;0.0;0.0;0.0;1.0;3.0;2.567;0.0;6.683;0.0;0.0;1;1;V39 <= 7.97 AND V1 <= 4.44 AND V16 > 0.00 AND V9 > 0.00;4;0.9808988764044944;0.0552;0.9791666666666666;0.17472118959107807
5.256;2.8227;0.0;0.0;0.0;1.0;0.0;37.5;3.0;1.0;0.0;1.509;3.1630000000000003;0.861;10.335;2.0;0.98;1.13;0.0;0.0;0.0;1.277;1.0;0.0;0.0;0.0;2.327;0.012;0.0;11.013;1.037;0.0;0.0;0.0;0.0;3.597;2.258;0.0;8.072000000000001;0.0;0.0;0;0;V6 > 0.00 AND V1 > 5.11;2;0.9882352941176471;0.1192;0.9801980198019802;0.17157712305025996
5.107;2.9658;0.0;0.0;0.0;1.0;1.0;39.3;3.0;3.0;0.0;-0.472;3.533;1.876;10.447;8.0;1.006;1.126;0.0;0.0;0.0;1.217;1.0;0.0;0.0;0.0;2.248;0.001;0.0;11.344;3.439;0.0;0.0;0.0;0.0;3.678;2.47;0.0;8.491;0.0;0.0;0;0;V6 > 0.00 AND V7 > 0.00;2;0.996969696969697;0.0525;1.0;0.07972270363951472
4.947;4.3619;2.0;0.0;0.0;0.0;0.0;28.6;0.0;4.0;0.0;-2.4090000000000003;4.298;1.371;9.956;4.0;1.101;1.126;0.0;0.0;0.0;1.246;0.0;1.0;0.0;0.0;2.214;-0.0279999999999999;0.0;20.21;2.232;0.0;0.0;0.0;2.0;6.9110000000000005;3.75;0.0;12.27;0.0;2.0;0;0;V39 > 9.01 AND V3 > 1.00;2;0.9752475247524752;0.1325;0.9911504424778761;0.19410745233968804
4.965;3.6023;0.0;0.0;2.0;0.0;3.0;38.9;1.0;3.0;2.0;0.0;3.375;1.16;10.099;6.0;1.041;1.132;0.0;1.0;0.0;1.218;1.0;0.0;0.0;0.0;2.305;-0.008;0.0;20.439;1.5530000000000002;0.0;2.0;2.0;1.0;3.882;3.182;1.0;8.601;0.0;0.0;0;0;V7 > 1.00 AND V20 > 0.00;2;1.0;0.062;1.0;0.08665511265164645
4.0;2.6264;0.0;0.0;0.0;0.0;0.0;23.1;0.0;0.0;0.0;0.0;2.167;0.8109999999999999;8.318;0.0;0.972;1.166;0.0;0.0;0.0;1.182;0.0;0.0;0.0;0.0;1.732;-0.522;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.991;2.0;1.0;6.579;0.0;0.0;1;0;V14 <= 0.88 AND V37 <= 2.11 AND V38 > 0.00;3;0.9970501474926253;0.041;1.0;0.05545927209705372
4.91;2.7414;0.0;0.0;0.0;0.0;2.0;52.9;0.0;2.0;0.0;-0.302;3.364;0.629;10.06;5.0;1.018;1.098;0.0;0.0;0.0;1.279;3.0;0.0;0.0;0.0;2.333;0.004;0.0;10.717;1.207;0.0;1.0;0.0;0.0;3.767;2.5;0.0;8.427;0.0;0.0;1;1;V8 > 43.50 AND V39 <= 8.49 AND V12 <= -0.18;3;0.9529837251356239;0.0077;1.0;0.02973977695167286
5.105;2.1775;0.0;0.0;0.0;0.0;0.0;35.6;0.0;7.0;0.0;-3.756;4.024;1.009;10.889;18.0;1.022;1.134;0.0;0.0;0.0;1.153;2.0;0.0;0.0;0.0;2.381;0.0;0.0;46.833;4.315;4.0;0.0;0.0;2.0;3.644;2.935;0.0;8.901;0.0;0.0;0;0;V32 > 0.00 AND V23 > 1.00;2;0.9868421052631579;0.0324;1.0;0.05545927209705372
4.768;2.8080000000000003;1.0;0.0;2.0;0.0;0.0;33.3;1.0;1.0;3.0;1.18;3.423;1.455;9.921;2.0;1.007;1.133;0.0;0.0;0.0;1.278;1.0;0.0;0.0;0.0;2.262;-0.008;0.0;10.844;1.945;0.0;0.0;3.0;2.0;3.904;2.515;2.0;8.644;0.0;0.0;0;0;V34 > 2.00 AND V3 > 0.00;2;0.9928571428571429;0.0502;0.9772727272727273;0.07452339688041594
4.757;1.8029;0.0;0.0;4.0;0.0;4.0;50.0;0.0;0.0;8.0;0.0;3.915;0.0;10.525;0.0;0.983;1.108;0.0;0.0;0.0;1.3130000000000002;3.0;0.0;0.0;2.0;2.295;0.0;0.0;0.0;4.15;0.0;4.0;8.0;2.0;3.712;1.983;2.0;8.934;0.0;0.0;0;0;V7 > 3.00 AND V5 > 0.00;2;1.0;0.0841;1.0;0.12998266897746968
3.966;2.852;1.0;0.0;0.0;0.0;0.0;32.0;2.0;0.0;0.0;0.0;4.075;3.1460000000000004;9.522;0.0;0.965;1.138;0.0;0.0;0.0;1.243;0.0;1.0;0.0;0.0;1.97;0.0;1.0;0.0;6.909;0.0;0.0;0.0;0.0;6.8660000000000005;1.6030000000000002;0.0;11.578;0.0;1.0;1;0;V39 > 9.01 AND V10 <= 0.00;2;0.9672131147540983;0.0669;1.0;0.10051993067590988
5.218;4.3575;1.0;0.0;0.0;0.0;0.0;29.1;4.0;3.0;0.0;0.0;3.851;2.6460000000000004;10.565;7.0;0.979;1.142;0.0;0.0;0.0;1.2;0.0;0.0;0.0;0.0;2.264;0.0;0.0;12.174;4.797;0.0;0.0;0.0;1.0;4.412;2.149;0.0;9.174;0.0;0.0;0;0;V39 > 9.01 AND V1 > 5.11;2;0.9516574585635359;0.1561;0.9699248120300752;0.22357019064124783
4.807;3.3045;2.0;0.0;0.0;0.0;3.0;46.7;1.0;0.0;0.0;0.0;3.444;0.8809999999999999;9.833;0.0;1.012;1.103;0.0;0.0;0.0;1.366;1.0;0.0;1.0;0.0;2.246;-0.025;0.0;0.0;1.06;0.0;2.0;0.0;0.0;4.005;2.358;0.0;8.857000000000001;0.0;2.0;0;0;V7 > 1.00 AND V10 <= 0.00;2;0.9950248756218906;0.126;0.9908256880733946;0.18717504332755633
4.303;3.0128;3.0;0.0;0.0;0.0;0.0;27.3;2.0;0.0;0.0;0.0;3.295;1.459;8.815;0.0;1.046;1.136;0.0;0.0;0.0;1.28;0.0;0.0;1.0;0.0;1.932;-0.226;0.0;0.0;1.745;0.0;0.0;0.0;0.0;3.819;2.778;0.0;8.704;0.0;3.0;0;0;V3 > 1.00 AND V25 > 0.00;2;1.0;0.1065;1.0;0.15771230502599654
4.362;3.0285;0.0;0.0;0.0;0.0;0.0;27.3;3.0;2.0;0.0;0.0;2.867;1.906;9.059;2.0;0.993;1.151;0.0;0.0;0.0;1.123;0.0;0.0;0.0;0.0;2.0;-0.074;0.0;0.0;2.524;0.0;0.0;0.0;2.0;3.076;2.667;0.0;7.149;0.0;0.0;1;1;V14 > 1.71 AND V39 <= 7.97 AND V34 <= 0.00 AND V15 <= 9.49;4;0.9898904802021904;0.0365;1.0;0.10780669144981413
4.807;3.2498;0.0;0.0;0.0;0.0;3.0;42.1;2.0;1.0;0.0;0.0;3.1;0.8809999999999999;9.833;3.0;0.987;1.12;0.0;0.0;0.0;1.275;1.0;0.0;0.0;0.0;2.246;-0.024;0.0;0.0;1.06;0.0;1.0;0.0;1.0;3.711;2.333;0.0;8.113999999999999;0.0;0.0;0;0;V7 > 1.00 AND V33 > 0.00 AND V37 <= 2.46;3;0.9828571428571429;0.1658;0.9640287769784173;0.2322357019064125
4.88;1.8312;0.0;0.0;1.0;0.0;1.0;40.0;0.0;2.0;4.0;0.0;3.6;0.0;10.272;0.0;0.998;1.127;0.0;0.0;0.0;1.195;3.0;0.0;0.0;0.0;2.375;0.0;0.0;0.0;2.221;0.0;1.0;4.0;0.0;3.627;1.956;1.0;8.602;0.0;0.0;0;0;V34 > 2.00 AND V33 > 0.00;2;0.9933598937583001;0.1177;0.9587628865979382;0.1611785095320624
5.4270000000000005;2.3997;0.0;0.0;0.0;2.0;2.0;42.9;4.0;2.0;0.0;0.0;3.875;0.68;11.012;10.0;0.985;1.119;0.0;0.0;0.0;1.261;2.0;0.0;0.0;0.0;2.381;0.0;0.0;0.0;4.151;0.0;0.0;0.0;0.0;3.702;2.042;0.0;8.847000000000001;0.0;0.0;0;0;V6 > 0.00 AND V23 > 1.00;2;0.9972677595628415;0.0413;1.0;0.06239168110918544
5.075;2.4622;0.0;0.0;0.0;0.0;4.0;48.3;0.0;3.0;0.0;-0.203;3.768;0.922;10.518;9.0;1.01;1.108;0.0;0.0;0.0;1.263;2.0;0.0;0.0;0.0;2.369;0.0;0.0;12.066;2.847;0.0;2.0;0.0;1.0;3.827;2.52;0.0;8.828;0.0;0.0;0;0;V7 > 3.00;1;0.9715639810426541;0.1669;0.9712230215827338;0.2339688041594454
5.312;2.3744;1.0;0.0;0.0;0.0;2.0;38.5;2.0;4.0;0.0;0.0;4.151;1.773;10.862;15.0;0.993;1.123;0.0;0.0;0.0;1.258;2.0;0.0;0.0;0.0;2.351;0.0;0.0;13.18;3.749;0.0;2.0;0.0;0.0;4.432;2.1790000000000003;0.0;9.497;0.0;0.0;0;0;V39 > 9.01 AND V33 > 0.00;2;0.9694477085781433;0.1503;0.9846153846153847;0.2218370883882149
5.28;2.0284;1.0;0.0;3.0;0.0;4.0;54.5;0.0;3.0;5.0;-0.647;4.44;0.636;11.127;10.0;1.022;1.092;0.0;0.0;0.0;1.327;6.0;1.0;0.0;0.0;2.551;0.0;1.0;25.24;2.585;1.0;2.0;4.0;1.0;6.881;2.525;1.0;11.664;0.0;1.0;0;0;V7 > 3.00;1;0.9685534591194969;0.1609;0.9712230215827338;0.2339688041594454
3.414;2.6294;0.0;0.0;0.0;0.0;0.0;37.5;1.0;1.0;0.0;0.0;2.333;1.0;7.407999999999999;1.0;1.012;1.13;0.0;0.0;0.0;1.215;0.0;0.0;0.0;0.0;1.618;-0.66;0.0;0.0;1.707;0.0;0.0;0.0;1.0;3.188;3.5;0.0;7.035;0.0;0.0;1;1;V39 <= 7.97 AND V1 <= 4.44 AND V16 > 0.00 AND V18 <= 1.13;4;1.0;0.0057;1.0;0.022304832713754646
4.618;4.7233;0.0;0.0;0.0;0.0;0.0;33.3;2.0;4.0;0.0;-1.035;3.305;1.79;9.768;6.0;1.035;1.139;0.0;0.0;0.0;1.163;0.0;0.0;0.0;0.0;2.136;0.016;0.0;20.666;2.612;0.0;0.0;0.0;0.0;3.4930000000000003;3.152;0.0;8.202;0.0;0.0;1;1;V30 > 12.31 AND V36 <= 3.72 AND V37 > 2.87 AND V35 <= 0.00;4;1.0;0.0105;1.0;0.03717472118959108
4.965;3.6001;0.0;0.0;1.0;0.0;3.0;38.9;1.0;3.0;3.0;0.0;3.375;1.16;10.099;6.0;1.041;1.132;0.0;1.0;0.0;1.218;1.0;0.0;0.0;0.0;2.305;-0.008;0.0;20.537;1.5530000000000002;0.0;2.0;2.0;1.0;3.88;3.182;1.0;8.601;0.0;0.0;0;0;V20 > 0.00 AND V11 > 2.00;2;1.0;0.035;1.0;0.05199306759098787
5.13;3.5878;0.0;0.0;0.0;1.0;0.0;32.1;4.0;1.0;0.0;0.0;3.095;1.761;10.106;1.0;0.974;1.141;0.0;0.0;0.0;1.237;0.0;0.0;0.0;0.0;2.175;-0.022;0.0;10.101;2.729;0.0;0.0;0.0;0.0;3.309;2.258;0.0;7.751;0.0;0.0;0;0;V6 > 0.00 AND V1 > 5.11;2;0.9873417721518988;0.1164;0.9801980198019802;0.17157712305025996
4.399;3.455;1.0;0.0;0.0;0.0;0.0;32.3;2.0;4.0;0.0;-0.228;4.363;4.044;10.513;8.0;0.979;1.138;0.0;0.0;0.0;1.202;0.0;0.0;0.0;0.0;2.08;0.0;0.0;23.602;12.745;0.0;0.0;0.0;0.0;3.645;1.976;0.0;9.017;0.0;0.0;1;1;V30 > 12.31 AND V1 <= 4.44 AND V10 > 3.00;3;1.0;0.0165;1.0;0.055762081784386616
4.958;3.1448;0.0;0.0;0.0;0.0;3.0;40.0;3.0;1.0;0.0;0.0;3.272;1.16;10.099;3.0;0.981;1.125;0.0;0.0;0.0;1.268;1.0;0.0;0.0;0.0;2.303;-0.0069999999999999;0.0;0.0;1.602;0.0;1.0;0.0;1.0;3.731;2.212;0.0;8.236;0.0;0.0;0;0;V7 > 1.00 AND V30 <= 0.00 AND V36 > 3.72;3;0.9968652037617555;0.1701;1.0;0.24610051993067592
3.414;2.2525;0.0;0.0;0.0;0.0;0.0;20.0;2.0;2.0;0.0;0.0;2.2430000000000003;1.0;7.407999999999999;0.0;1.031;1.166;0.0;0.0;0.0;0.98;0.0;0.0;0.0;0.0;1.618;-0.642;0.0;0.0;1.707;0.0;0.0;0.0;2.0;2.817;3.75;0.0;6.32;0.0;0.0;1;1;V35 > 1.00 AND V1 <= 4.44 AND V10 > 0.00 AND V34 <= 0.00;4;0.9767132401862941;0.0187;1.0;0.06319702602230483
4.543;2.7404;0.0;0.0;0.0;0.0;1.0;47.6;1.0;1.0;0.0;0.078;3.315;1.705;9.722;1.0;0.988;1.109;0.0;0.0;0.0;1.296;1.0;0.0;0.0;0.0;2.166;-0.008;0.0;10.53;2.905;0.0;0.0;0.0;0.0;3.611;2.394;0.0;8.295;0.0;0.0;0;1;V8 > 43.50 AND V36 <= 3.72 AND V30 > 0.00 AND V27 <= 2.26;4;0.9961832061068703;0.0107;1.0;0.040892193308550186
3.732;2.3391;0.0;0.0;0.0;0.0;0.0;30.0;2.0;0.0;0.0;0.0;2.511;1.585;8.16;0.0;0.959;1.145;0.0;0.0;0.0;1.196;0.0;0.0;0.0;0.0;1.802;-0.181;0.0;0.0;2.488;0.0;0.0;0.0;0.0;2.846;1.6669999999999998;0.0;6.557;0.0;0.0;1;1;V39 <= 7.97 AND V1 <= 4.44 AND V38 <= 0.00 AND V31 > 2.04 AND V17 <= 0.98;5;0.9939393939393939;0.0225;1.0;0.07063197026022305
4.362;2.3925;0.0;0.0;0.0;0.0;0.0;31.6;0.0;1.0;2.0;0.225;2.93;0.75;9.272;2.0;0.992;1.147;0.0;0.0;0.0;1.177;1.0;0.0;0.0;0.0;2.091;0.0409999999999999;0.0;10.572;1.017;0.0;0.0;2.0;1.0;3.355;2.333;1.0;7.556;0.0;0.0;1;1;V30 > 0.00 AND V39 <= 7.97 AND V15 <= 9.49 AND V10 > 0.00;4;0.9811320754716981;0.0614;0.9642857142857143;0.20074349442379183
4.17;2.9651;0.0;0.0;0.0;0.0;0.0;33.3;2.0;0.0;2.0;0.0;2.499;0.971;8.597000000000001;0.0;0.979;1.145;0.0;0.0;0.0;1.271;0.0;0.0;0.0;0.0;1.848;0.368;0.0;0.0;1.5419999999999998;0.0;0.0;1.0;0.0;3.33;2.767;1.0;7.322;0.0;0.0;1;1;V39 <= 7.97 AND V1 <= 4.44 AND V9 > 1.00 AND V8 > 30.80;4;0.9846938775510204;0.0149;1.0;0.048327137546468404
5.103;2.7331;0.0;0.0;0.0;0.0;2.0;55.6;0.0;2.0;0.0;-0.185;3.46;0.73;10.265;6.0;1.017;1.092;0.0;0.0;0.0;1.294;3.0;0.0;0.0;0.0;2.393;-0.002;0.0;22.384;1.026;0.0;0.0;0.0;0.0;3.843;2.722;0.0;8.577;0.0;0.0;0;1;V30 > 12.31 AND V39 <= 9.01 AND V12 <= -0.18 AND V11 <= 0.00 AND V6 <= 0.00 AND V16 <= 6.00;6;0.9610091743119266;0.0261;0.92;0.08550185873605948
4.972;3.3935;0.0;0.0;0.0;0.0;2.0;42.9;1.0;4.0;0.0;-1.648;3.513;1.508;10.173;8.0;1.04;1.119;0.0;0.0;0.0;1.211;1.0;0.0;0.0;0.0;2.307;-0.002;0.0;21.185;2.228;0.0;1.0;0.0;1.0;3.761;3.09;0.0;8.567;0.0;0.0;1;1;V30 > 12.31 AND V22 <= 1.24 AND V38 <= 0.00 AND V1 <= 5.11 AND V33 > 0.00;5;0.98989898989899;0.0026;1.0;0.011152416356877323
3.732;2.477;0.0;0.0;0.0;0.0;0.0;25.0;2.0;2.0;0.0;0.0;2.597;1.585;8.16;2.0;1.005;1.156;0.0;0.0;0.0;1.069;0.0;0.0;0.0;0.0;1.802;-0.2289999999999999;0.0;0.0;2.488;0.0;0.0;0.0;2.0;2.897;3.0;0.0;6.732;0.0;0.0;1;1;V39 <= 7.97 AND V1 <= 4.44 AND V16 > 0.00 AND V38 <= 0.00;4;0.9832402234636871;0.0577;1.0;0.18587360594795538
