top_left_square_b;top_left_square_o;top_left_square_x;top_middle_square_b;top_middle_square_o;top_middle_square_x;top_right_square_b;top_right_square_o;top_right_square_x;middle_left_square_b;middle_left_square_o;middle_left_square_x;middle_middle_square_b;middle_middle_square_o;middle_middle_square_x;middle_right_square_b;middle_right_square_o;middle_right_square_x;bottom_left_square_b;bottom_left_square_o;bottom_left_square_x;bottom_middle_square_b;bottom_middle_square_o;bottom_middle_square_x;bottom_right_square_b;bottom_right_square_o;bottom_right_square_x;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0;0;middle_middle_square_o > 0.00 AND middle_left_square_o > 0.00 AND middle_right_square_o > 0.00;3;1.0;0.0381;1.0;0.11328125
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1;1;middle_middle_square_x > 0.00 AND top_left_square_x > 0.00;2;0.9634551495016611;0.1869;0.8857142857142857;0.2421875
0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1;1;middle_middle_square_x > 0.00 AND bottom_right_square_x > 0.00;2;0.95;0.1856;0.8591549295774648;0.23828125
0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;middle_middle_square_x > 0.00 AND bottom_left_square_o <= 0.00;2;0.962457337883959;0.2859;0.8687782805429864;0.375
0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1;1;top_left_square_x > 0.00 AND middle_middle_square_o <= 0.00 AND bottom_right_square_o <= 0.00;3;1.0;0.1614;1.0;0.236328125
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0;0;middle_middle_square_o > 0.00 AND top_right_square_o > 0.00 AND bottom_left_square_x <= 0.00;3;1.0;0.0588;1.0;0.16796875
1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0;0;middle_middle_square_o > 0.00 AND top_right_square_o > 0.00 AND bottom_left_square_o > 0.00;3;1.0;0.0486;1.0;0.1484375
0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;middle_middle_square_x > 0.00 AND top_left_square_x > 0.00;2;0.9607843137254902;0.1814;0.8857142857142857;0.2421875
0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1;1;bottom_left_square_x > 0.00 AND top_left_square_o <= 0.00 AND middle_left_square_x > 0.00;3;0.9734848484848485;0.1045;0.8902439024390244;0.142578125
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1;1;middle_middle_square_x > 0.00 AND bottom_left_square_x > 0.00 AND top_right_square_o <= 0.00;3;1.0;0.1097;1.0;0.1640625
0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1;1;top_left_square_x > 0.00 AND middle_middle_square_x > 0.00;2;0.9691629955947136;0.1767;0.8857142857142857;0.2421875
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1;1;middle_middle_square_x > 0.00 AND top_right_square_x > 0.00;2;0.9508196721311475;0.1758;0.8571428571428571;0.234375
0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0;0;top_left_square_o > 0.00 AND bottom_left_square_o > 0.00 AND middle_left_square_o > 0.00;3;1.0;0.0374;1.0;0.125
0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0;0;middle_middle_square_o > 0.00 AND middle_left_square_o > 0.00 AND middle_right_square_o > 0.00;3;1.0;0.0388;1.0;0.11328125
0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0;0;middle_middle_square_o > 0.00 AND top_right_square_o > 0.00 AND bottom_left_square_x <= 0.00;3;1.0;0.0528;1.0;0.16796875
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0;0;middle_middle_square_o > 0.00 AND bottom_left_square_o > 0.00 AND top_right_square_x <= 0.00;3;1.0;0.0534;1.0;0.1640625
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0;0;middle_middle_square_o > 0.00 AND bottom_left_square_x <= 0.00 AND top_right_square_x <= 0.00;3;1.0;0.0683;1.0;0.22265625
1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1;1;middle_middle_square_x > 0.00 AND top_left_square_o <= 0.00;2;0.9572953736654805;0.2911;0.8772727272727273;0.376953125
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0;1;middle_middle_square_x > 0.00 AND top_left_square_x > 0.00;2;0.959409594095941;0.1809;0.8857142857142857;0.2421875
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1;1;top_right_square_x > 0.00 AND top_left_square_x > 0.00 AND top_middle_square_x > 0.00;3;1.0;0.0829;1.0;0.123046875
0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0;0;middle_middle_square_o > 0.00 AND top_left_square_o > 0.00 AND top_right_square_o > 0.00;3;0.9813953488372092;0.0226;0.7647058823529411;0.05078125
0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1;1;middle_middle_square_x > 0.00 AND top_left_square_o <= 0.00;2;0.96415770609319;0.2843;0.8772727272727273;0.376953125
0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0;0;middle_middle_square_o > 0.00 AND middle_left_square_o > 0.00 AND middle_right_square_o > 0.00;3;1.0;0.0386;1.0;0.11328125
0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1;1;middle_middle_square_x > 0.00 AND top_left_square_x > 0.00 AND bottom_right_square_o <= 0.00;3;1.0;0.1198;1.0;0.177734375
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;middle_middle_square_x > 0.00 AND top_left_square_o <= 0.00;2;0.9542857142857143;0.284;0.8772727272727273;0.376953125
1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1;1;middle_middle_square_x > 0.00 AND bottom_right_square_x > 0.00 AND top_left_square_o <= 0.00;3;1.0;0.1111;1.0;0.169921875
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;top_right_square_x > 0.00 AND top_left_square_x > 0.00 AND top_middle_square_x > 0.00;3;1.0;0.0868;1.0;0.123046875
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0;0;bottom_left_square_o > 0.00 AND bottom_right_square_o > 0.00 AND bottom_middle_square_o > 0.00;3;1.0;0.0349;1.0;0.11328125
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0;0;middle_middle_square_o > 0.00 AND middle_left_square_o > 0.00 AND middle_right_square_o > 0.00;3;1.0;0.038;1.0;0.11328125
1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1;1;bottom_left_square_x > 0.00 AND bottom_right_square_x > 0.00 AND bottom_middle_square_x > 0.00;3;1.0;0.0863;1.0;0.126953125
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0;0;middle_middle_square_o > 0.00 AND top_right_square_o > 0.00 AND bottom_left_square_o > 0.00;3;1.0;0.0493;1.0;0.1484375
0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1;1;bottom_right_square_x > 0.00 AND bottom_left_square_x > 0.00 AND bottom_middle_square_x > 0.00;3;1.0;0.0862;1.0;0.126953125
0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;top_left_square_x > 0.00 AND bottom_left_square_x > 0.00 AND middle_left_square_x > 0.00;3;1.0;0.0856;1.0;0.130859375
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0;0;bottom_left_square_o > 0.00 AND middle_right_square_o > 0.00 AND top_right_square_o > 0.00;3;0.971830985915493;0.0171;0.5;0.02734375
0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1;1;bottom_left_square_x > 0.00 AND top_left_square_x > 0.00 AND middle_left_square_x > 0.00;3;1.0;0.0816;1.0;0.130859375
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1;1;top_left_square_x > 0.00 AND top_right_square_x > 0.00 AND top_middle_square_x > 0.00;3;1.0;0.0812;1.0;0.123046875
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0;0;top_left_square_o > 0.00 AND bottom_left_square_o > 0.00 AND middle_left_square_o > 0.00;3;1.0;0.0434;1.0;0.125
0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1;1;bottom_left_square_x > 0.00 AND middle_middle_square_o <= 0.00 AND top_right_square_x > 0.00;3;1.0;0.0996;1.0;0.158203125
1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0;0;middle_middle_square_o > 0.00 AND middle_left_square_o > 0.00;2;0.9545454545454546;0.093;0.5945945945945946;0.171875
0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1;1;bottom_right_square_x > 0.00 AND bottom_left_square_x > 0.00 AND bottom_middle_square_x > 0.00;3;1.0;0.0882;1.0;0.126953125
0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1;1;middle_middle_square_x > 0.00 AND top_left_square_o <= 0.00;2;0.9643835616438357;0.2821;0.8772727272727273;0.376953125
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;bottom_left_square_x > 0.00 AND middle_middle_square_o <= 0.00;2;0.9505962521294719;0.2571;0.8578680203045685;0.330078125
1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0;0;middle_middle_square_o > 0.00 AND top_right_square_x <= 0.00 AND bottom_middle_square_o > 0.00;3;0.9760956175298805;0.0329;0.6538461538461539;0.06640625
0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;top_right_square_x > 0.00 AND middle_middle_square_x > 0.00 AND bottom_left_square_x > 0.00;3;1.0;0.0921;1.0;0.134765625
0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1;1;middle_middle_square_x > 0.00 AND bottom_right_square_x > 0.00 AND bottom_left_square_o <= 0.00;3;0.9650655021834061;0.1046;0.8961038961038961;0.134765625
1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0;0;middle_middle_square_o > 0.00 AND bottom_middle_square_o > 0.00 AND top_middle_square_o > 0.00;3;1.0;0.0402;1.0;0.12109375
0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0;0;middle_middle_square_o > 0.00 AND top_left_square_o > 0.00 AND bottom_right_square_x <= 0.00;3;1.0;0.0625;1.0;0.19140625
0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0;0;bottom_right_square_o > 0.00 AND top_right_square_o > 0.00 AND middle_right_square_o > 0.00;3;1.0;0.0361;1.0;0.11328125
0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1;1;middle_middle_square_x > 0.00 AND bottom_left_square_o <= 0.00 AND top_right_square_o <= 0.00;3;1.0;0.1599;1.0;0.2421875
1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0;0;middle_middle_square_o > 0.00 AND bottom_left_square_o > 0.00;2;0.9585987261146497;0.0976;0.6753246753246753;0.203125
0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0;0;top_right_square_o > 0.00 AND top_left_square_o > 0.00 AND top_middle_square_o > 0.00;3;1.0;0.0377;1.0;0.12109375
1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1;1;middle_middle_square_x > 0.00 AND bottom_left_square_x > 0.00;2;0.9595687331536388;0.1748;0.8666666666666667;0.228515625
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0;0;bottom_right_square_o > 0.00 AND bottom_left_square_o > 0.00 AND bottom_middle_square_o > 0.00;3;1.0;0.0346;1.0;0.11328125
0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0;0;middle_middle_square_o > 0.00 AND bottom_right_square_o > 0.00 AND top_left_square_x <= 0.00;3;1.0;0.0628;1.0;0.1875
1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1;1;middle_middle_square_x > 0.00 AND top_left_square_o <= 0.00 AND bottom_right_square_b > 0.00;3;1.0;0.0483;1.0;0.078125
1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0;0;middle_middle_square_o > 0.00 AND top_left_square_x <= 0.00 AND bottom_middle_square_x <= 0.00;3;0.9723502304147466;0.0726;0.7090909090909091;0.15234375
0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1;1;bottom_right_square_x > 0.00 AND top_left_square_x > 0.00 AND bottom_left_square_o <= 0.00;3;0.9714285714285714;0.0945;0.7866666666666666;0.115234375
0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0;0;bottom_left_square_o > 0.00 AND bottom_right_square_o > 0.00 AND bottom_middle_square_o > 0.00;3;1.0;0.0351;1.0;0.11328125
0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1;1;middle_middle_square_x > 0.00 AND bottom_right_square_x > 0.00;2;0.9718875502008032;0.1789;0.8591549295774648;0.23828125
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0;0;middle_middle_square_o > 0.00 AND bottom_left_square_o > 0.00 AND top_right_square_x <= 0.00;3;1.0;0.0502;1.0;0.1640625
0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0;0;bottom_right_square_o > 0.00 AND bottom_left_square_o > 0.00 AND bottom_middle_square_o > 0.00;3;1.0;0.0364;1.0;0.11328125
0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0;0;middle_middle_square_o > 0.00 AND top_right_square_o > 0.00 AND bottom_left_square_x <= 0.00;3;1.0;0.0553;1.0;0.16796875
0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1;1;middle_middle_square_x > 0.00 AND top_left_square_x > 0.00;2;0.9593301435406698;0.1831;0.8857142857142857;0.2421875
0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1;1;top_left_square_x > 0.00 AND top_right_square_x > 0.00;2;0.95703125;0.1591;0.8294573643410853;0.208984375
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0;0;bottom_right_square_o > 0.00 AND middle_middle_square_x <= 0.00 AND middle_left_square_x <= 0.00 AND top_right_square_o > 0.00;4;1.0;0.0078;1.0;0.03125
0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1;1;top_left_square_x > 0.00 AND bottom_left_square_x > 0.00 AND middle_left_square_x > 0.00;3;1.0;0.0882;1.0;0.130859375
0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1;1;bottom_left_square_x > 0.00 AND middle_middle_square_o <= 0.00 AND top_right_square_b > 0.00;3;1.0;0.0416;1.0;0.06640625
0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1;1;middle_middle_square_x > 0.00 AND bottom_left_square_x > 0.00 AND top_right_square_o <= 0.00;3;1.0;0.1067;1.0;0.1640625
0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0;0;bottom_left_square_o > 0.00 AND bottom_right_square_o > 0.00 AND middle_right_square_o > 0.00;3;0.9560117302052786;0.0185;0.35714285714285715;0.01953125
1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1;1;bottom_left_square_x > 0.00 AND bottom_right_square_x > 0.00 AND bottom_middle_square_x > 0.00;3;1.0;0.0843;1.0;0.126953125
1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0;0;middle_middle_square_o > 0.00 AND top_left_square_x <= 0.00 AND bottom_middle_square_o > 0.00;3;0.9720670391061452;0.0338;0.75;0.08203125
0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1;1;top_left_square_x > 0.00 AND bottom_left_square_x > 0.00;2;0.9502762430939227;0.1679;0.823076923076923;0.208984375
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;top_left_square_x > 0.00 AND top_right_square_x > 0.00 AND top_middle_square_x > 0.00;3;1.0;0.0848;1.0;0.123046875
0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1;1;middle_middle_square_x > 0.00 AND bottom_left_square_x > 0.00 AND top_left_square_x > 0.00;3;0.9836734693877551;0.0438;0.918918918918919;0.06640625
0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1;1;bottom_right_square_x > 0.00 AND bottom_middle_square_x > 0.00 AND bottom_left_square_x > 0.00;3;1.0;0.0847;1.0;0.126953125
1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0;0;middle_middle_square_o > 0.00 AND top_right_square_o > 0.00 AND bottom_left_square_x <= 0.00;3;1.0;0.052;1.0;0.16796875
